Contest,Candidate Issue,Party,Precinct Name,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,121,953,458,102,1513,35.24
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,123,807,548,121,1476,41.41
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,125,-,-,-,706,36.00
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,127,1149,546,176,1871,34.30
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,129,250,90,47,387,30.50
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,131,996,427,168,1591,39.79
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,133,185,48,44,277,32.06
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,135,1153,446,122,1721,31.59
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,137,773,473,119,1365,29.73
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,139,1283,762,191,2236,30.62
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,141,-,-,-,89,15.29
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,201,412,170,94,676,39.93
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,203,235,145,59,439,37.11
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,205,351,292,201,844,91.24
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,207,548,323,144,1015,45.54
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,209,533,362,242,1137,70.27
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,211,293,158,56,507,33.36
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,213,1161,630,431,2222,61.96
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,215,385,321,305,1011,64.35
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,217,714,423,286,1423,51.10
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,219,794,262,182,1238,48.10
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,221,825,346,279,1450,49.91
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,223,660,434,378,1472,75.64
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,301,180,52,106,338,41.47
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,303,249,62,66,377,34.49
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,305,307,68,103,478,40.24
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,307,141,35,65,241,41.27
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,309,586,95,78,759,39.45
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,311,1001,346,197,1544,35.77
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,313,683,167,111,961,34.56
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,315,899,313,142,1354,40.59
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,317,713,240,228,1181,34.27
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,321,-,-,-,185,44.47
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,323,1092,328,148,1568,42.78
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,325,776,209,86,1071,38.43
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,327,943,381,207,1531,39.25
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,329,1067,512,237,1816,49.99
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,331,605,206,135,946,44.71
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,333,1210,388,249,1847,38.47
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,401,586,300,278,1164,50.72
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,403,897,325,165,1387,48.48
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,405,-,-,-,251,39.22
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,407,242,72,37,351,40.86
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,409,675,162,135,972,37.28
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,411,735,276,152,1163,47.98
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,413,722,340,213,1275,45.47
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,415,967,532,469,1968,55.91
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,417,1191,475,268,1934,41.90
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,419,1541,477,215,2233,46.59
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,421,444,160,156,760,41.10
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,501,1434,707,304,2445,37.35
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,503,1074,378,203,1655,40.13
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,505,1513,336,161,2010,44.85
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,507,1104,373,218,1695,49.37
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,509,706,281,140,1127,33.22
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,511,1014,262,128,1404,38.57
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,513,918,177,107,1202,46.34
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,515,1481,671,135,2287,39.77
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,517,1518,640,80,2238,39.81
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,519,1849,808,185,2842,36.90
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,521,-,-,-,1991,35.30
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,523,1010,492,128,1630,40.93
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,525,453,223,105,781,23.77
"State Attorney, 12th Judicial Circuit",Betsy Young,DEM,527,193,77,105,375,21.02
"State Senator, District 21",Jim Boyd,REP,101,1066,1331,636,3033,68.37
"State Senator, District 21",Jim Boyd,REP,103,205,290,107,602,65.36
"State Senator, District 21",Jim Boyd,REP,107,256,341,362,959,70.62
"State Senator, District 21",Jim Boyd,REP,111,261,324,109,694,59.72
"State Senator, District 21",Jim Boyd,REP,117,1264,1861,918,4043,62.09
"State Senator, District 21",Jim Boyd,REP,119,386,351,309,1046,69.04
"State Senator, District 21",Jim Boyd,REP,121,1008,1415,445,2868,66.84
"State Senator, District 21",Jim Boyd,REP,123,733,1147,248,2128,59.96
"State Senator, District 21",Jim Boyd,REP,125,488,672,140,1300,66.12
"State Senator, District 21",Jim Boyd,REP,127,1326,1754,614,3694,67.74
"State Senator, District 21",Jim Boyd,REP,129,347,220,328,895,70.31
"State Senator, District 21",Jim Boyd,REP,131,889,998,581,2468,61.85
"State Senator, District 21",Jim Boyd,REP,133,225,139,230,594,69.07
"State Senator, District 21",Jim Boyd,REP,135,1503,1633,679,3815,70.21
"State Senator, District 21",Jim Boyd,REP,137,1122,1633,551,3306,72.10
"State Senator, District 21",Jim Boyd,REP,139,1821,2592,849,5262,72.21
"State Senator, District 21",Jim Boyd,REP,141,148,133,220,501,85.93
"State Senator, District 21",Jim Boyd,REP,201,443,407,208,1058,62.16
"State Senator, District 21",Jim Boyd,REP,203,274,349,154,777,65.74
"State Senator, District 21",Jim Boyd,REP,205,-,-,-,85,9.23
"State Senator, District 21",Jim Boyd,REP,207,551,519,196,1266,56.59
"State Senator, District 21",Jim Boyd,REP,209,192,231,101,524,32.37
"State Senator, District 21",Jim Boyd,REP,211,362,531,172,1065,69.70
"State Senator, District 21",Jim Boyd,REP,213,605,498,343,1446,40.23
"State Senator, District 21",Jim Boyd,REP,215,142,170,281,593,37.92
"State Senator, District 21",Jim Boyd,REP,217,580,454,375,1409,50.59
"State Senator, District 21",Jim Boyd,REP,219,639,374,406,1419,54.96
"State Senator, District 21",Jim Boyd,REP,221,676,437,445,1558,53.58
"State Senator, District 21",Jim Boyd,REP,223,185,184,134,503,25.85
"State Senator, District 21",Jim Boyd,REP,301,187,66,228,481,58.80
"State Senator, District 21",Jim Boyd,REP,303,293,141,310,744,68.26
"State Senator, District 21",Jim Boyd,REP,305,328,148,269,745,62.71
"State Senator, District 21",Jim Boyd,REP,307,155,64,133,352,59.86
"State Senator, District 21",Jim Boyd,REP,309,525,246,398,1169,60.79
"State Senator, District 21",Jim Boyd,REP,311,1213,944,776,2933,67.89
"State Senator, District 21",Jim Boyd,REP,313,861,561,455,1877,67.35
"State Senator, District 21",Jim Boyd,REP,315,892,736,443,2071,61.67
"State Senator, District 21",Jim Boyd,REP,317,908,743,749,2400,69.40
"State Senator, District 21",Jim Boyd,REP,321,-,-,-,243,58.98
"State Senator, District 21",Jim Boyd,REP,323,941,773,474,2188,59.75
"State Senator, District 21",Jim Boyd,REP,325,886,579,339,1804,64.57
"State Senator, District 21",Jim Boyd,REP,327,1002,842,641,2485,63.77
"State Senator, District 21",Jim Boyd,REP,329,787,687,390,1864,51.34
"State Senator, District 21",Jim Boyd,REP,331,542,355,311,1208,57.25
"State Senator, District 21",Jim Boyd,REP,333,1367,924,815,3106,64.74
"State Senator, District 21",Jim Boyd,REP,401,367,394,414,1175,51.09
"State Senator, District 21",Jim Boyd,REP,403,668,553,306,1527,53.47
"State Senator, District 21",Jim Boyd,REP,405,192,136,73,401,62.75
"State Senator, District 21",Jim Boyd,REP,407,235,159,138,532,61.72
"State Senator, District 21",Jim Boyd,REP,409,760,426,491,1677,64.77
"State Senator, District 21",Jim Boyd,REP,411,641,430,269,1340,55.23
"State Senator, District 21",Jim Boyd,REP,413,540,500,543,1583,56.29
"State Senator, District 21",Jim Boyd,REP,415,620,504,512,1636,46.54
"State Senator, District 21",Jim Boyd,REP,417,1152,973,655,2780,60.12
"State Senator, District 21",Jim Boyd,REP,419,1102,931,585,2618,54.93
"State Senator, District 21",Jim Boyd,REP,421,396,299,451,1146,62.21
"State Senator, District 21",Jim Boyd,REP,501,1752,1644,848,4244,64.97
"State Senator, District 21",Jim Boyd,REP,503,1083,877,594,2554,61.96
"State Senator, District 21",Jim Boyd,REP,505,1226,737,573,2536,56.73
"State Senator, District 21",Jim Boyd,REP,507,741,551,490,1782,51.94
"State Senator, District 21",Jim Boyd,REP,509,809,868,684,2361,69.50
"State Senator, District 21",Jim Boyd,REP,511,1044,702,542,2288,62.93
"State Senator, District 21",Jim Boyd,REP,513,693,337,376,1406,54.45
"State Senator, District 21",Jim Boyd,REP,515,1478,1654,442,3574,62.36
"State Senator, District 21",Jim Boyd,REP,517,1497,1628,313,3438,61.49
"State Senator, District 21",Jim Boyd,REP,519,1912,2355,717,4984,64.91
"State Senator, District 21",Jim Boyd,REP,521,1852,1704,166,3722,66.11
"State Senator, District 21",Jim Boyd,REP,523,891,1106,454,2451,61.77
"State Senator, District 21",Jim Boyd,REP,525,898,1010,663,2571,78.26
"State Senator, District 21",Jim Boyd,REP,527,330,323,816,1469,82.48
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,101,786,451,166,1403,31.63
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,103,-,-,-,319,34.64
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,107,199,137,63,399,29.38
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,111,262,171,35,468,40.28
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,117,1404,735,330,2469,37.91
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,119,268,134,67,469,30.96
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,121,900,429,94,1423,33.16
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,123,780,530,111,1421,40.04
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,125,-,-,-,666,33.88
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,127,1098,503,158,1759,32.26
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,129,241,92,45,378,29.69
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,131,969,408,145,1522,38.15
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,133,177,49,40,266,30.93
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,135,1112,403,104,1619,29.79
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,137,738,425,116,1279,27.90
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,139,1198,671,156,2025,27.79
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,141,-,-,-,82,14.07
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,201,392,167,85,644,37.84
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,203,216,135,54,405,34.26
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,205,348,287,201,836,90.77
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,207,521,311,139,971,43.41
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,209,509,348,238,1095,67.63
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,211,274,146,43,463,30.30
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,213,1131,602,415,2148,59.77
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,215,382,298,291,971,62.08
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,217,695,409,272,1376,49.41
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,219,748,260,155,1163,45.04
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,221,773,329,248,1350,46.42
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,223,648,429,366,1443,74.15
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,301,178,53,106,337,41.20
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,303,239,55,52,346,31.74
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,305,281,66,96,443,37.29
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,307,139,34,63,236,40.14
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,309,581,93,80,754,39.21
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,311,894,322,171,1387,32.11
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,313,666,151,93,910,32.65
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,315,856,303,128,1287,38.33
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,317,652,218,188,1058,30.60
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,321,-,-,-,169,41.02
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,323,1046,302,126,1474,40.25
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,325,720,201,69,990,35.43
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,327,885,350,177,1412,36.23
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,329,1043,499,225,1767,48.66
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,331,591,193,118,902,42.75
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,333,1138,352,202,1692,35.26
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,401,576,292,257,1125,48.91
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,403,860,311,158,1329,46.53
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,405,-,-,-,238,37.25
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,407,230,70,30,330,38.28
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,409,639,154,119,912,35.23
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,411,692,260,134,1086,44.77
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,413,703,322,204,1229,43.71
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,415,935,516,428,1879,53.46
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,417,1136,454,254,1844,39.88
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,419,1513,446,189,2148,45.07
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,421,418,145,133,696,37.79
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,501,1360,662,266,2288,35.03
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,503,1039,352,177,1568,38.04
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,505,1472,322,140,1934,43.27
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,507,1100,349,200,1649,48.06
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,509,665,261,110,1036,30.50
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,511,978,248,122,1348,37.07
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,513,902,168,106,1176,45.55
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,515,1410,625,122,2157,37.64
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,517,1489,596,68,2153,38.51
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,519,1802,739,153,2694,35.09
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,521,-,-,-,1908,33.89
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,523,963,448,106,1517,38.23
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,525,436,198,80,714,21.74
"State Senator, District 21","Anthony ""Tony"" Eldon",DEM,527,178,66,68,312,17.52
State Representative District 71,Will Robinson,REP,101,1028,1277,625,2930,66.42
State Representative District 71,Will Robinson,REP,103,110,179,62,351,60.94
State Representative District 71,Will Robinson,REP,107,257,334,361,952,70.10
State Representative District 71,Will Robinson,REP,201,428,408,206,1042,61.22
State Representative District 71,Will Robinson,REP,207,68,48,31,147,59.76
State Representative District 71,Will Robinson,REP,213,425,340,184,949,44.12
State Representative District 71,Will Robinson,REP,219,622,380,399,1401,54.22
State Representative District 71,Will Robinson,REP,221,639,434,431,1504,51.75
State Representative District 71,Will Robinson,REP,301,181,65,229,475,57.93
State Representative District 71,Will Robinson,REP,303,283,140,303,726,66.06
State Representative District 71,Will Robinson,REP,305,328,149,270,747,62.25
State Representative District 71,Will Robinson,REP,307,147,63,135,345,59.18
State Representative District 71,Will Robinson,REP,309,517,241,385,1143,59.38
State Representative District 71,Will Robinson,REP,311,1200,934,770,2904,66.94
State Representative District 71,Will Robinson,REP,313,844,551,447,1842,66.28
State Representative District 71,Will Robinson,REP,315,859,718,444,2021,60.26
State Representative District 71,Will Robinson,REP,317,887,736,738,2361,68.28
State Representative District 71,Will Robinson,REP,321,-,-,-,233,56.01
State Representative District 71,Will Robinson,REP,323,912,761,466,2139,58.52
State Representative District 71,Will Robinson,REP,325,873,574,332,1779,63.72
State Representative District 71,Will Robinson,REP,327,985,814,626,2425,62.34
State Representative District 71,Will Robinson,REP,329,758,676,389,1823,50.18
State Representative District 71,Will Robinson,REP,331,540,351,308,1199,56.66
State Representative District 71,Will Robinson,REP,333,1347,907,793,3047,63.51
State Representative District 71,Will Robinson,REP,401,359,392,402,1153,50.00
State Representative District 71,Will Robinson,REP,403,653,550,306,1509,52.89
State Representative District 71,Will Robinson,REP,405,187,132,73,392,61.83
State Representative District 71,Will Robinson,REP,407,233,158,137,528,60.97
State Representative District 71,Will Robinson,REP,409,764,425,481,1670,64.33
State Representative District 71,Will Robinson,REP,411,628,430,266,1324,54.78
State Representative District 71,Will Robinson,REP,413,532,494,548,1574,55.86
State Representative District 71,Will Robinson,REP,415,0,0,0,0,0.00
State Representative District 71,Will Robinson,REP,421,389,294,436,1119,60.52
State Representative District 71,Andy Mele,DEM,101,816,496,169,1481,33.58
State Representative District 71,Andy Mele,DEM,103,-,-,-,225,39.06
State Representative District 71,Andy Mele,DEM,107,197,141,68,406,29.90
State Representative District 71,Andy Mele,DEM,201,406,165,89,660,38.78
State Representative District 71,Andy Mele,DEM,207,-,-,-,99,40.24
State Representative District 71,Andy Mele,DEM,213,706,316,180,1202,55.88
State Representative District 71,Andy Mele,DEM,219,767,252,164,1183,45.78
State Representative District 71,Andy Mele,DEM,221,813,330,259,1402,48.25
State Representative District 71,Andy Mele,DEM,301,183,55,107,345,42.07
State Representative District 71,Andy Mele,DEM,303,255,56,62,373,33.94
State Representative District 71,Andy Mele,DEM,305,291,63,99,453,37.75
State Representative District 71,Andy Mele,DEM,307,143,35,60,238,40.82
State Representative District 71,Andy Mele,DEM,309,597,97,88,782,40.62
State Representative District 71,Andy Mele,DEM,311,916,337,181,1434,33.06
State Representative District 71,Andy Mele,DEM,313,687,152,98,937,33.72
State Representative District 71,Andy Mele,DEM,315,889,316,128,1333,39.74
State Representative District 71,Andy Mele,DEM,317,675,226,196,1097,31.72
State Representative District 71,Andy Mele,DEM,321,-,-,-,183,43.99
State Representative District 71,Andy Mele,DEM,323,1075,305,136,1516,41.48
State Representative District 71,Andy Mele,DEM,325,737,205,71,1013,36.28
State Representative District 71,Andy Mele,DEM,327,903,376,186,1465,37.66
State Representative District 71,Andy Mele,DEM,329,1074,507,229,1810,49.82
State Representative District 71,Andy Mele,DEM,331,598,196,123,917,43.34
State Representative District 71,Andy Mele,DEM,333,1159,374,218,1751,36.49
State Representative District 71,Andy Mele,DEM,401,584,296,273,1153,50.00
State Representative District 71,Andy Mele,DEM,403,868,316,160,1344,47.11
State Representative District 71,Andy Mele,DEM,405,-,-,-,242,38.17
State Representative District 71,Andy Mele,DEM,407,234,72,32,338,39.03
State Representative District 71,Andy Mele,DEM,409,641,156,129,926,35.67
State Representative District 71,Andy Mele,DEM,411,700,257,136,1093,45.22
State Representative District 71,Andy Mele,DEM,413,716,327,201,1244,44.14
State Representative District 71,Andy Mele,DEM,415,0,0,0,0,0.00
State Representative District 71,Andy Mele,DEM,421,430,150,150,730,39.48
State Representative District 73,Tommy Gregory,REP,117,1234,1842,919,3995,61.48
State Representative District 73,Tommy Gregory,REP,119,376,342,303,1021,67.66
State Representative District 73,Tommy Gregory,REP,121,988,1404,446,2838,66.51
State Representative District 73,Tommy Gregory,REP,123,721,1143,236,2100,59.37
State Representative District 73,Tommy Gregory,REP,125,482,673,137,1292,65.72
State Representative District 73,Tommy Gregory,REP,127,1334,1745,610,3689,67.74
State Representative District 73,Tommy Gregory,REP,129,339,219,326,884,69.72
State Representative District 73,Tommy Gregory,REP,131,866,983,571,2420,60.77
State Representative District 73,Tommy Gregory,REP,133,220,140,225,585,68.42
State Representative District 73,Tommy Gregory,REP,135,1490,1595,678,3763,69.34
State Representative District 73,Tommy Gregory,REP,137,1116,1608,561,3285,71.93
State Representative District 73,Tommy Gregory,REP,139,1800,2571,838,5209,71.67
State Representative District 73,Tommy Gregory,REP,141,148,133,216,497,85.84
State Representative District 73,Tommy Gregory,REP,207,56,67,45,168,55.81
State Representative District 73,Tommy Gregory,REP,211,351,530,171,1052,69.39
State Representative District 73,Tommy Gregory,REP,217,485,367,290,1142,64.63
State Representative District 73,Tommy Gregory,REP,417,1126,966,660,2752,59.72
State Representative District 73,Tommy Gregory,REP,419,1080,914,575,2569,53.99
State Representative District 73,Tommy Gregory,REP,501,1726,1623,837,4186,64.34
State Representative District 73,Tommy Gregory,REP,503,1072,867,583,2522,61.44
State Representative District 73,Tommy Gregory,REP,505,1212,724,563,2499,56.11
State Representative District 73,Tommy Gregory,REP,507,731,550,481,1762,51.54
State Representative District 73,Tommy Gregory,REP,509,805,856,679,2340,69.11
State Representative District 73,Tommy Gregory,REP,511,1009,694,546,2249,62.18
State Representative District 73,Tommy Gregory,REP,513,675,342,376,1393,53.85
State Representative District 73,Tommy Gregory,REP,515,1424,1636,437,3497,61.30
State Representative District 73,Tommy Gregory,REP,517,1495,1616,311,3422,61.21
State Representative District 73,Tommy Gregory,REP,519,1890,2337,712,4939,64.47
State Representative District 73,Tommy Gregory,REP,521,1816,1684,164,3664,65.14
State Representative District 73,Tommy Gregory,REP,523,881,1102,448,2431,61.50
State Representative District 73,Tommy Gregory,REP,525,889,1016,656,2561,78.22
State Representative District 73,Tommy Gregory,REP,527,325,328,819,1472,82.51
State Representative District 73,David Reeves Fairey,DEM,117,1424,750,329,2503,38.52
State Representative District 73,David Reeves Fairey,DEM,119,277,138,73,488,32.34
State Representative District 73,David Reeves Fairey,DEM,121,911,424,94,1429,33.49
State Representative District 73,David Reeves Fairey,DEM,123,785,532,120,1437,40.63
State Representative District 73,David Reeves Fairey,DEM,125,-,-,-,674,34.28
State Representative District 73,David Reeves Fairey,DEM,127,1089,511,157,1757,32.26
State Representative District 73,David Reeves Fairey,DEM,129,248,93,43,384,30.28
State Representative District 73,David Reeves Fairey,DEM,131,993,420,149,1562,39.23
State Representative District 73,David Reeves Fairey,DEM,133,180,45,45,270,31.58
State Representative District 73,David Reeves Fairey,DEM,135,1128,432,104,1664,30.66
State Representative District 73,David Reeves Fairey,DEM,137,741,440,101,1282,28.07
State Representative District 73,David Reeves Fairey,DEM,139,1210,687,162,2059,28.33
State Representative District 73,David Reeves Fairey,DEM,141,-,-,-,82,14.16
State Representative District 73,David Reeves Fairey,DEM,207,-,-,-,133,44.19
State Representative District 73,David Reeves Fairey,DEM,211,282,140,42,464,30.61
State Representative District 73,David Reeves Fairey,DEM,217,359,176,90,625,35.37
State Representative District 73,David Reeves Fairey,DEM,417,1156,458,242,1856,40.28
State Representative District 73,David Reeves Fairey,DEM,419,1542,455,192,2189,46.01
State Representative District 73,David Reeves Fairey,DEM,501,1373,676,271,2320,35.66
State Representative District 73,David Reeves Fairey,DEM,503,1040,355,188,1583,38.56
State Representative District 73,David Reeves Fairey,DEM,505,1489,324,142,1955,43.89
State Representative District 73,David Reeves Fairey,DEM,507,1105,347,205,1657,48.46
State Representative District 73,David Reeves Fairey,DEM,509,670,265,111,1046,30.89
State Representative District 73,David Reeves Fairey,DEM,511,999,251,118,1368,37.82
State Representative District 73,David Reeves Fairey,DEM,513,919,167,108,1194,46.15
State Representative District 73,David Reeves Fairey,DEM,515,1452,638,118,2208,38.70
State Representative District 73,David Reeves Fairey,DEM,517,1498,601,70,2169,38.79
State Representative District 73,David Reeves Fairey,DEM,519,1828,743,151,2722,35.53
State Representative District 73,David Reeves Fairey,DEM,521,-,-,-,1961,34.86
State Representative District 73,David Reeves Fairey,DEM,523,965,448,109,1522,38.50
State Representative District 73,David Reeves Fairey,DEM,525,439,189,85,713,21.78
State Representative District 73,David Reeves Fairey,DEM,527,180,64,68,312,17.49
Supervisor of Elections,"Michael S. ""Mike"" Bennett",REP,101,1216,1342,640,3198,72.09
Supervisor of Elections,"Michael S. ""Mike"" Bennett",REP,103,239,296,108,643,69.82
Supervisor of Elections,"Michael S. ""Mike"" Bennett",REP,107,279,346,363,988,72.92
Supervisor of Elections,"Michael S. ""Mike"" Bennett",REP,111,297,337,109,743,63.83
Supervisor of Elections,"Michael S. ""Mike"" Bennett",REP,117,1436,1899,940,4275,65.76
Supervisor of Elections,"Michael S. ""Mike"" Bennett",REP,119,420,355,314,1089,71.79
Supervisor of Elections,"Michael S. ""Mike"" Bennett",REP,121,1118,1435,454,3007,70.04
Supervisor of Elections,"Michael S. ""Mike"" Bennett",REP,123,827,1161,236,2224,62.54
Supervisor of Elections,"Michael S. ""Mike"" Bennett",REP,125,567,701,140,1408,71.29
Supervisor of Elections,"Michael S. ""Mike"" Bennett",REP,127,1523,1775,621,3919,71.78
Supervisor of Elections,"Michael S. ""Mike"" Bennett",REP,129,386,226,331,943,74.25
Supervisor of Elections,"Michael S. ""Mike"" Bennett",REP,131,1044,1017,578,2639,66.26
Supervisor of Elections,"Michael S. ""Mike"" Bennett",REP,133,259,141,234,634,73.64
Supervisor of Elections,"Michael S. ""Mike"" Bennett",REP,135,1645,1639,676,3960,73.01
Supervisor of Elections,"Michael S. ""Mike"" Bennett",REP,137,1218,1645,565,3428,74.95
Supervisor of Elections,"Michael S. ""Mike"" Bennett",REP,139,1970,2622,856,5448,74.72
Supervisor of Elections,"Michael S. ""Mike"" Bennett",REP,141,152,129,218,499,85.89
Supervisor of Elections,"Michael S. ""Mike"" Bennett",REP,201,489,419,217,1125,66.10
