Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 45,-,-,-,-,872,45.06
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 46,-,-,-,-,375,39.27
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 47,-,-,-,-,1200,38.75
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 50,0,200,187,96,483,53.43
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 52,0,1049,1059,187,2295,49.30
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 56,0,97,80,53,230,42.83
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 60,-,-,-,-,229,35.84
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 61,0,536,156,220,912,35.60
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 68,-,-,-,-,728,47.89
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 71,0,65,52,62,179,17.51
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 74,0,249,61,121,431,35.53
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 75,0,271,83,126,480,32.88
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 77.LEE3,-,-,-,-,108,38.43
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 78.CLE,0,619,277,142,1038,37.55
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 79,-,-,-,-,2905,49.31
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 80,0,436,345,169,950,37.95
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 81,0,624,597,153,1374,46.18
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 82,-,-,-,-,2464,62.25
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 83,0,495,160,153,808,37.36
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 84,-,-,-,-,3907,59.86
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 87.CLE,-,-,-,-,707,46.15
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 88,0,589,530,121,1240,38.55
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 89,-,-,-,-,2754,50.55
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 90,0,212,215,73,500,46.25
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 95,0,549,481,104,1134,44.00
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 97,-,-,-,-,1901,56.88
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 101,0,239,90,121,450,38.33
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 102.CLE,0,267,109,108,484,43.14
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 103.LEE3,0,356,75,113,544,38.15
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 106.GRV,-,-,-,-,773,45.88
State Representative District 32,Stephanie L. Dukes,DEM,Precinct 107,0,107,58,36,201,31.21
State Representative District 33,Brett T. Hage,REP,Precinct 8,-,-,-,-,187,68.00
State Representative District 33,Brett T. Hage,REP,Precinct 9,0,122,260,317,699,79.34
State Representative District 33,Brett T. Hage,REP,Precinct 11,-,-,-,-,1130,59.04
State Representative District 33,Brett T. Hage,REP,Precinct 20,-,-,-,-,1958,67.99
State Representative District 33,Brett T. Hage,REP,Precinct 25,0,443,1024,735,2202,70.83
State Representative District 33,Brett T. Hage,REP,Precinct 46,-,-,-,-,28,56.00
State Representative District 33,Brett T. Hage,REP,Precinct 49,0,339,799,372,1510,68.92
State Representative District 33,Brett T. Hage,REP,Precinct 51,0,58,35,184,277,64.87
State Representative District 33,Brett T. Hage,REP,Precinct 59,0,427,655,570,1652,67.93
State Representative District 33,Brett T. Hage,REP,Precinct 65,-,-,-,-,1448,64.36
State Representative District 33,Brett T. Hage,REP,Precinct 67,-,-,-,-,2078,70.44
State Representative District 33,Brett T. Hage,REP,Precinct 70,0,140,103,275,518,68.79
State Representative District 33,Brett T. Hage,REP,Precinct 72,-,-,-,-,751,64.02
State Representative District 33,Brett T. Hage,REP,Precinct 73,0,331,410,101,842,65.88
State Representative District 33,Brett T. Hage,REP,Precinct 85,0,158,246,375,779,66.87
State Representative District 33,Brett T. Hage,REP,Precinct 94,-,-,-,-,1716,75.20
State Representative District 33,Brett T. Hage,REP,Precinct 96,0,255,323,111,689,65.74
State Representative District 33,"Mamie ""Dee"" Melvin",DEM,Precinct 8,-,-,-,-,88,32.00
State Representative District 33,"Mamie ""Dee"" Melvin",DEM,Precinct 9,0,90,51,41,182,20.66
State Representative District 33,"Mamie ""Dee"" Melvin",DEM,Precinct 11,0,344,325,115,784,40.96
State Representative District 33,"Mamie ""Dee"" Melvin",DEM,Precinct 20,0,625,238,59,922,32.01
State Representative District 33,"Mamie ""Dee"" Melvin",DEM,Precinct 25,0,384,334,189,907,29.17
State Representative District 33,"Mamie ""Dee"" Melvin",DEM,Precinct 46,-,-,-,-,22,44.00
State Representative District 33,"Mamie ""Dee"" Melvin",DEM,Precinct 49,0,323,255,103,681,31.08
State Representative District 33,"Mamie ""Dee"" Melvin",DEM,Precinct 51,-,-,-,-,150,35.13
State Representative District 33,"Mamie ""Dee"" Melvin",DEM,Precinct 59,0,394,257,129,780,32.07
State Representative District 33,"Mamie ""Dee"" Melvin",DEM,Precinct 65,0,520,173,109,802,35.64
State Representative District 33,"Mamie ""Dee"" Melvin",DEM,Precinct 67,-,-,-,-,872,29.56
State Representative District 33,"Mamie ""Dee"" Melvin",DEM,Precinct 70,0,132,33,70,235,31.21
State Representative District 33,"Mamie ""Dee"" Melvin",DEM,Precinct 72,-,-,-,-,422,35.98
State Representative District 33,"Mamie ""Dee"" Melvin",DEM,Precinct 73,-,-,-,-,436,34.12
State Representative District 33,"Mamie ""Dee"" Melvin",DEM,Precinct 85,0,195,87,104,386,33.13
State Representative District 33,"Mamie ""Dee"" Melvin",DEM,Precinct 94,-,-,-,-,566,24.80
State Representative District 33,"Mamie ""Dee"" Melvin",DEM,Precinct 96,-,-,-,-,359,34.26
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 1,-,-,-,-,849,99.88
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 2,0,155,388,347,890,99.89
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 3,0,189,332,568,1089,99.91
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 4,0,342,598,670,1610,99.88
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 5,-,-,-,-,1515,99.67
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 6,-,-,-,-,2544,99.49
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 7,0,192,362,320,874,100.00
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 8,0,741,1212,697,2650,99.62
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 9,0,160,284,333,777,100.00
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 10,0,260,411,224,895,99.89
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 11,-,-,-,-,1477,99.86
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 12,0,544,773,417,1734,99.71
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 13,-,-,-,-,1016,99.71
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 14,-,-,-,-,2125,99.62
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 15.CLE,-,-,-,-,1506,99.21
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 16,-,-,-,-,1881,99.79
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 17,-,-,-,-,1346,99.85
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 18,0,333,508,529,1370,99.78
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 19,0,433,606,288,1327,99.55
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 20,-,-,-,-,2254,99.73
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 21,0,474,718,500,1692,99.76
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 22,-,-,-,-,5706,99.65
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 23,-,-,-,-,4071,99.80
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 24,-,-,-,-,1013,99.90
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 25,0,618,1173,844,2635,99.77
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 26,-,-,-,-,1418,99.72
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 27,0,130,128,96,354,99.16
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 28,-,-,-,-,462,100.00
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 29,-,-,-,-,793,99.75
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 30,-,-,-,-,1795,99.78
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 31,-,-,-,-,1141,99.56
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 32,0,737,1478,592,2807,99.61
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 33,-,-,-,-,991,99.80
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 34,-,-,-,-,495,99.80
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 35,-,-,-,-,1647,99.58
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 36.LEE3,0,297,301,491,1089,100.00
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 37,-,-,-,-,995,99.90
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 38,0,577,1109,379,2065,99.66
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 39,0,532,783,306,1621,99.82
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 40,0,171,302,218,691,99.86
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 41,0,176,301,176,653,99.85
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 42,-,-,-,-,2340,99.79
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 43,-,-,-,-,2177,99.54
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 44,0,339,447,206,992,99.70
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 45,-,-,-,-,1467,99.80
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 46,0,234,263,302,799,99.75
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 47,-,-,-,-,2391,99.58
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 48,-,-,-,-,2025,99.70
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 49,0,486,916,420,1822,99.89
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 50,-,-,-,-,646,99.69
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 51,-,-,-,-,345,99.42
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 52,0,1017,1890,440,3347,99.70
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 54,-,-,-,-,856,99.88
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 56,0,131,172,108,411,99.76
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 57.MD,-,-,-,-,284,99.65
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 58,0,683,992,444,2119,99.76
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 59,0,591,751,631,1973,99.60
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 60,0,160,69,263,492,100.00
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 61,0,671,477,828,1976,99.95
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 62,-,-,-,-,3684,99.89
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 63,0,213,124,393,730,99.86
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 65,-,-,-,-,1732,99.83
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 67,-,-,-,-,2453,99.67
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 68,0,305,448,356,1109,99.46
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 69,0,184,117,182,483,100.00
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 70,0,199,115,309,623,99.52
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 71,-,-,-,-,926,100.00
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 72,-,-,-,-,911,99.78
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 73,0,420,423,110,953,99.69
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 74,0,270,145,522,937,99.89
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 75,0,389,222,560,1171,99.83
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 76,-,-,-,-,263,100.00
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 77.LEE3,-,-,-,-,222,99.11
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 78.CLE,0,833,713,568,2114,99.76
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 79,-,-,-,-,4263,99.30
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 80,-,-,-,-,1962,99.95
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 81,0,566,1168,408,2142,98.94
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 82,-,-,-,-,2674,99.15
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 83,0,536,426,682,1644,99.88
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 84,-,-,-,-,4466,99.69
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 85,0,229,275,412,916,100.00
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 86.MD,-,-,-,-,835,99.88
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 87.CLE,-,-,-,-,1108,99.46
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 88,0,759,1355,426,2540,99.84
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 89,-,-,-,-,3832,99.25
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 90,0,196,433,178,807,99.14
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 91,-,-,-,-,1153,100.00
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 92,0,367,871,312,1550,100.00
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 93,-,-,-,-,1793,99.67
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 94,-,-,-,-,1914,99.90
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 95,-,-,-,-,1921,99.48
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 96,0,314,360,117,791,99.75
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 97,-,-,-,-,2205,99.55
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 98.MD,-,-,-,-,253,100.00
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 99.TAV,-,-,-,-,879,99.43
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 100,0,674,1769,589,3032,99.61
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 101,-,-,-,-,888,99.78
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 102.CLE,0,256,192,332,780,100.00
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 103.LEE3,-,-,-,-,1072,99.72
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 104.MD,-,-,-,-,816,99.76
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 105,-,-,-,-,1238,99.60
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 106.GRV,-,-,-,-,1218,99.67
Board of County Commissioners District 3,Kirby Smith,REP,Precinct 107,0,166,238,136,540,99.63
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 1,-,-,-,-,1,0.12
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 2,-,-,-,-,1,0.11
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 3,-,-,-,-,1,0.09
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 4,-,-,-,-,2,0.12
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 5,-,-,-,-,5,0.33
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 6,-,-,-,-,13,0.51
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 7,0,0,0,0,0,0.00
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 8,-,-,-,-,10,0.38
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 9,0,0,0,0,0,0.00
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 10,-,-,-,-,1,0.11
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 11,-,-,-,-,2,0.14
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 12,-,-,-,-,5,0.29
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 13,-,-,-,-,3,0.29
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 14,-,-,-,-,8,0.38
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 15.CLE,-,-,-,-,12,0.79
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 16,-,-,-,-,4,0.21
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 17,-,-,-,-,2,0.15
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 18,-,-,-,-,3,0.22
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 19,-,-,-,-,6,0.45
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 20,-,-,-,-,6,0.27
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 21,-,-,-,-,4,0.24
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 22,-,-,-,-,20,0.35
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 23,-,-,-,-,8,0.20
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 24,-,-,-,-,1,0.10
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 25,-,-,-,-,6,0.23
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 26,-,-,-,-,4,0.28
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 27,-,-,-,-,3,0.84
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 28,0,0,0,0,0,0.00
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 29,-,-,-,-,2,0.25
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 30,-,-,-,-,4,0.22
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 31,-,-,-,-,5,0.44
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 32,-,-,-,-,11,0.39
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 33,-,-,-,-,2,0.20
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 34,-,-,-,-,1,0.20
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 35,-,-,-,-,7,0.42
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 36.LEE3,0,0,0,0,0,0.00
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 37,-,-,-,-,1,0.10
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 38,-,-,-,-,7,0.34
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 39,-,-,-,-,3,0.18
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 40,-,-,-,-,1,0.14
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 41,-,-,-,-,1,0.15
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 42,-,-,-,-,5,0.21
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 43,-,-,-,-,10,0.46
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 44,-,-,-,-,3,0.30
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 45,-,-,-,-,3,0.20
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 46,-,-,-,-,2,0.25
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 47,-,-,-,-,10,0.42
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 48,-,-,-,-,6,0.30
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 49,-,-,-,-,2,0.11
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 50,-,-,-,-,2,0.31
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 51,-,-,-,-,2,0.58
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 52,-,-,-,-,10,0.30
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 54,-,-,-,-,1,0.12
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 56,-,-,-,-,1,0.24
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 57.MD,-,-,-,-,1,0.35
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 58,-,-,-,-,5,0.24
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 59,-,-,-,-,8,0.40
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 60,0,0,0,0,0,0.00
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 61,-,-,-,-,1,0.05
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 62,-,-,-,-,4,0.11
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 63,-,-,-,-,1,0.14
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 65,-,-,-,-,3,0.17
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 67,-,-,-,-,8,0.33
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 68,-,-,-,-,6,0.54
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 69,0,0,0,0,0,0.00
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 70,-,-,-,-,3,0.48
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 71,0,0,0,0,0,0.00
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 72,-,-,-,-,2,0.22
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 73,-,-,-,-,3,0.31
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 74,-,-,-,-,1,0.11
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 75,-,-,-,-,2,0.17
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 76,0,0,0,0,0,0.00
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 77.LEE3,-,-,-,-,2,0.89
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 78.CLE,-,-,-,-,5,0.24
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 79,-,-,-,-,30,0.70
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 80,-,-,-,-,1,0.05
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 81,-,-,-,-,23,1.06
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 82,-,-,-,-,23,0.85
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 83,-,-,-,-,2,0.12
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 84,-,-,-,-,14,0.31
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 85,0,0,0,0,0,0.00
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 86.MD,-,-,-,-,1,0.12
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 87.CLE,-,-,-,-,6,0.54
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 88,-,-,-,-,4,0.16
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 89,-,-,-,-,29,0.75
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 90,-,-,-,-,7,0.86
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 91,0,0,0,0,0,0.00
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 92,0,0,0,0,0,0.00
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 93,-,-,-,-,6,0.33
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 94,-,-,-,-,2,0.10
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 95,-,-,-,-,10,0.52
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 96,-,-,-,-,2,0.25
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 97,-,-,-,-,10,0.45
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 98.MD,0,0,0,0,0,0.00
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 99.TAV,-,-,-,-,5,0.57
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 100,-,-,-,-,12,0.39
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 101,-,-,-,-,2,0.22
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 102.CLE,0,0,0,0,0,0.00
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 103.LEE3,-,-,-,-,3,0.28
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 104.MD,-,-,-,-,2,0.24
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 105,-,-,-,-,5,0.40
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 106.GRV,-,-,-,-,4,0.33
Board of County Commissioners District 3,WRITE-IN,NON,Precinct 107,-,-,-,-,2,0.37
Board of County Commissioners District 5,Josh Blake,REP,Precinct 1,-,-,-,-,795,83.25
Board of County Commissioners District 5,Josh Blake,REP,Precinct 2,0,124,357,330,811,81.75
Board of County Commissioners District 5,Josh Blake,REP,Precinct 3,0,149,298,503,950,80.65
Board of County Commissioners District 5,Josh Blake,REP,Precinct 4,0,254,552,621,1427,79.10
Board of County Commissioners District 5,Josh Blake,REP,Precinct 5,-,-,-,-,1290,75.04
Board of County Commissioners District 5,Josh Blake,REP,Precinct 6,-,-,-,-,1966,61.30
Board of County Commissioners District 5,Josh Blake,REP,Precinct 7,0,133,307,267,707,67.40
Board of County Commissioners District 5,Josh Blake,REP,Precinct 8,0,563,1071,623,2257,73.81
Board of County Commissioners District 5,Josh Blake,REP,Precinct 9,0,133,256,304,693,80.58
Board of County Commissioners District 5,Josh Blake,REP,Precinct 10,0,214,381,211,806,75.97
Board of County Commissioners District 5,Josh Blake,REP,Precinct 11,-,-,-,-,1171,65.42
Board of County Commissioners District 5,Josh Blake,REP,Precinct 12,0,422,673,372,1467,73.24
Board of County Commissioners District 5,Josh Blake,REP,Precinct 13,-,-,-,-,859,74.31
Board of County Commissioners District 5,Josh Blake,REP,Precinct 14,-,-,-,-,1572,60.18
Board of County Commissioners District 5,Josh Blake,REP,Precinct 15.CLE,-,-,-,-,1071,52.29
Board of County Commissioners District 5,Josh Blake,REP,Precinct 16,-,-,-,-,1601,72.51
Board of County Commissioners District 5,Josh Blake,REP,Precinct 17,0,216,392,551,1159,79.17
Board of County Commissioners District 5,Josh Blake,REP,Precinct 18,0,265,471,487,1223,79.73
Board of County Commissioners District 5,Josh Blake,REP,Precinct 19,0,335,511,238,1084,68.01
Board of County Commissioners District 5,Josh Blake,REP,Precinct 20,0,693,984,337,2014,74.24
Board of County Commissioners District 5,Josh Blake,REP,Precinct 21,0,371,654,462,1487,76.61
Board of County Commissioners District 5,Josh Blake,REP,Precinct 22,-,-,-,-,4307,60.09
Board of County Commissioners District 5,Josh Blake,REP,Precinct 23,-,-,-,-,3002,59.39
Board of County Commissioners District 5,Josh Blake,REP,Precinct 24,-,-,-,-,902,78.98
Board of County Commissioners District 5,Josh Blake,REP,Precinct 25,0,469,1048,748,2265,75.63
Board of County Commissioners District 5,Josh Blake,REP,Precinct 26,0,287,519,238,1044,56.80
Board of County Commissioners District 5,Josh Blake,REP,Precinct 27,0,61,87,51,199,35.66
Board of County Commissioners District 5,Josh Blake,REP,Precinct 28,0,60,124,153,337,58.00
Board of County Commissioners District 5,Josh Blake,REP,Precinct 29,-,-,-,-,655,69.68
Board of County Commissioners District 5,Josh Blake,REP,Precinct 30,0,343,647,528,1518,72.88
Board of County Commissioners District 5,Josh Blake,REP,Precinct 31,-,-,-,-,896,62.01
Board of County Commissioners District 5,Josh Blake,REP,Precinct 32,0,547,1272,506,2325,69.61
Board of County Commissioners District 5,Josh Blake,REP,Precinct 33,0,178,425,252,855,76.48
