Contest,Candidate Issue,Party,Precinct Name,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
District Court of Appeal - Retain Evander,Yes,,Precinct 436,0,0,0,0,0.00
District Court of Appeal - Retain Evander,Yes,,Precinct 437,115,191,58,364,78.62
District Court of Appeal - Retain Evander,Yes,,Precinct 438,0,0,0,0,0.00
District Court of Appeal - Retain Evander,Yes,,Precinct 439,0,0,0,0,0.00
District Court of Appeal - Retain Evander,Yes,,Precinct 440,-,-,-,26,74.29
District Court of Appeal - Retain Evander,Yes,,Precinct 441,719,1025,253,1997,76.02
District Court of Appeal - Retain Evander,Yes,,Precinct 442,-,-,-,2,33.33
District Court of Appeal - Retain Evander,Yes,,Precinct 443,0,0,0,0,0.00
District Court of Appeal - Retain Evander,Yes,,Precinct 500,320,229,261,810,73.57
District Court of Appeal - Retain Evander,Yes,,Precinct 501,92,54,159,305,70.44
District Court of Appeal - Retain Evander,Yes,,Precinct 502,602,611,351,1564,71.35
District Court of Appeal - Retain Evander,Yes,,Precinct 503,809,744,236,1789,75.84
District Court of Appeal - Retain Evander,Yes,,Precinct 504,225,165,60,450,75.63
District Court of Appeal - Retain Evander,Yes,,Precinct 505,773,749,458,1980,75.34
District Court of Appeal - Retain Evander,Yes,,Precinct 506,540,480,393,1413,75.80
District Court of Appeal - Retain Evander,Yes,,Precinct 507,805,911,597,2313,70.82
District Court of Appeal - Retain Evander,Yes,,Precinct 508,459,436,202,1097,74.52
District Court of Appeal - Retain Evander,Yes,,Precinct 509,174,83,77,334,71.52
District Court of Appeal - Retain Evander,Yes,,Precinct 510,1765,1771,765,4301,71.04
District Court of Appeal - Retain Evander,Yes,,Precinct 511,513,608,320,1441,75.41
District Court of Appeal - Retain Evander,Yes,,Precinct 512,598,813,211,1622,74.27
District Court of Appeal - Retain Evander,Yes,,Precinct 513,192,100,37,329,80.05
District Court of Appeal - Retain Evander,Yes,,Precinct 515,756,763,314,1833,75.68
District Court of Appeal - Retain Evander,Yes,,Precinct 516,1377,1499,662,3538,71.76
District Court of Appeal - Retain Evander,Yes,,Precinct 517,1218,1214,567,2999,71.80
District Court of Appeal - Retain Evander,Yes,,Precinct 518,747,758,369,1874,73.20
District Court of Appeal - Retain Evander,Yes,,Precinct 519,1183,1479,521,3183,70.45
District Court of Appeal - Retain Evander,Yes,,Precinct 520,1016,1016,526,2558,70.20
District Court of Appeal - Retain Evander,Yes,,Precinct 521,970,1105,388,2463,70.76
District Court of Appeal - Retain Evander,Yes,,Precinct 522,108,74,36,218,71.95
District Court of Appeal - Retain Evander,Yes,,Precinct 523,198,207,98,503,71.86
District Court of Appeal - Retain Evander,Yes,,Precinct 525,451,695,133,1279,75.64
District Court of Appeal - Retain Evander,Yes,,Precinct 527,487,518,245,1250,72.21
District Court of Appeal - Retain Evander,Yes,,Precinct 528,241,168,145,554,69.77
District Court of Appeal - Retain Evander,Yes,,Precinct 529,373,257,168,798,71.25
District Court of Appeal - Retain Evander,Yes,,Precinct 530,240,191,73,504,74.45
District Court of Appeal - Retain Evander,Yes,,Precinct 531,-,-,-,1,33.33
District Court of Appeal - Retain Evander,Yes,,Precinct 999,-,-,-,342,72.00
District Court of Appeal - Retain Evander,No,,Precinct 100,132,139,155,426,27.31
District Court of Appeal - Retain Evander,No,,Precinct 102,79,70,54,203,30.90
District Court of Appeal - Retain Evander,No,,Precinct 103,305,281,163,749,28.91
District Court of Appeal - Retain Evander,No,,Precinct 104,310,306,305,921,28.23
District Court of Appeal - Retain Evander,No,,Precinct 105,363,367,347,1077,27.06
District Court of Appeal - Retain Evander,No,,Precinct 106,155,156,202,513,28.37
District Court of Appeal - Retain Evander,No,,Precinct 107,197,200,82,479,31.27
District Court of Appeal - Retain Evander,No,,Precinct 108,421,438,219,1078,32.67
District Court of Appeal - Retain Evander,No,,Precinct 109,440,454,287,1181,30.77
District Court of Appeal - Retain Evander,No,,Precinct 111,207,204,148,559,29.77
District Court of Appeal - Retain Evander,No,,Precinct 112,249,241,135,625,28.46
District Court of Appeal - Retain Evander,No,,Precinct 113,207,255,186,648,29.23
District Court of Appeal - Retain Evander,No,,Precinct 114,452,400,288,1140,28.16
District Court of Appeal - Retain Evander,No,,Precinct 115,287,288,165,740,28.66
District Court of Appeal - Retain Evander,No,,Precinct 116,406,327,113,846,27.53
District Court of Appeal - Retain Evander,No,,Precinct 118,449,442,277,1168,28.63
District Court of Appeal - Retain Evander,No,,Precinct 120,94,101,54,249,31.48
District Court of Appeal - Retain Evander,No,,Precinct 121,168,207,111,486,28.93
District Court of Appeal - Retain Evander,No,,Precinct 122,154,191,166,511,29.33
District Court of Appeal - Retain Evander,No,,Precinct 123,262,241,166,669,29.30
District Court of Appeal - Retain Evander,No,,Precinct 124,282,247,274,803,30.02
District Court of Appeal - Retain Evander,No,,Precinct 125,268,310,220,798,29.24
District Court of Appeal - Retain Evander,No,,Precinct 126,0,0,0,0,0.00
District Court of Appeal - Retain Evander,No,,Precinct 127,79,63,51,193,26.40
District Court of Appeal - Retain Evander,No,,Precinct 128,0,0,0,0,0.00
District Court of Appeal - Retain Evander,No,,Precinct 129,-,-,-,6,20.00
District Court of Appeal - Retain Evander,No,,Precinct 130,0,0,0,0,0.00
District Court of Appeal - Retain Evander,No,,Precinct 131,106,141,40,287,25.07
District Court of Appeal - Retain Evander,No,,Precinct 132,0,0,0,0,0.00
District Court of Appeal - Retain Evander,No,,Precinct 133,0,0,0,0,0.00
District Court of Appeal - Retain Evander,No,,Precinct 135,141,131,87,359,25.25
District Court of Appeal - Retain Evander,No,,Precinct 136,0,0,0,0,0.00
District Court of Appeal - Retain Evander,No,,Precinct 200,145,127,105,377,27.84
District Court of Appeal - Retain Evander,No,,Precinct 201,205,288,78,571,24.34
District Court of Appeal - Retain Evander,No,,Precinct 202,196,258,117,571,27.60
District Court of Appeal - Retain Evander,No,,Precinct 203,257,393,129,779,27.57
District Court of Appeal - Retain Evander,No,,Precinct 204,376,344,187,907,29.11
District Court of Appeal - Retain Evander,No,,Precinct 205,471,575,292,1338,25.52
District Court of Appeal - Retain Evander,No,,Precinct 206,194,280,67,541,27.73
District Court of Appeal - Retain Evander,No,,Precinct 207,200,191,127,518,29.17
District Court of Appeal - Retain Evander,No,,Precinct 208,168,141,92,401,27.37
District Court of Appeal - Retain Evander,No,,Precinct 209,197,254,142,593,29.92
District Court of Appeal - Retain Evander,No,,Precinct 211,257,269,166,692,28.06
District Court of Appeal - Retain Evander,No,,Precinct 212,134,172,55,361,29.49
District Court of Appeal - Retain Evander,No,,Precinct 213,52,76,41,169,30.95
District Court of Appeal - Retain Evander,No,,Precinct 214,214,221,141,576,32.21
District Court of Appeal - Retain Evander,No,,Precinct 215,109,95,64,268,26.83
District Court of Appeal - Retain Evander,No,,Precinct 216,525,624,225,1374,29.61
District Court of Appeal - Retain Evander,No,,Precinct 217,262,344,160,766,28.36
District Court of Appeal - Retain Evander,No,,Precinct 218,-,-,-,109,26.52
District Court of Appeal - Retain Evander,No,,Precinct 219,365,365,202,932,28.62
District Court of Appeal - Retain Evander,No,,Precinct 220,60,52,30,142,25.87
District Court of Appeal - Retain Evander,No,,Precinct 221,264,230,109,603,27.38
District Court of Appeal - Retain Evander,No,,Precinct 222,260,222,172,654,26.89
District Court of Appeal - Retain Evander,No,,Precinct 223,-,-,-,155,29.25
District Court of Appeal - Retain Evander,No,,Precinct 224,432,391,185,1008,26.47
District Court of Appeal - Retain Evander,No,,Precinct 225,-,-,-,4,44.44
District Court of Appeal - Retain Evander,No,,Precinct 226,208,206,178,592,27.95
District Court of Appeal - Retain Evander,No,,Precinct 227,-,-,-,44,32.84
District Court of Appeal - Retain Evander,No,,Precinct 228,116,89,56,261,32.63
District Court of Appeal - Retain Evander,No,,Precinct 229,-,-,-,95,25.27
District Court of Appeal - Retain Evander,No,,Precinct 230,-,-,-,6,60.00
District Court of Appeal - Retain Evander,No,,Precinct 231,71,93,65,229,31.41
District Court of Appeal - Retain Evander,No,,Precinct 233,52,65,44,161,32.20
District Court of Appeal - Retain Evander,No,,Precinct 234,-,-,-,63,28.64
District Court of Appeal - Retain Evander,No,,Precinct 235,191,272,67,530,28.63
District Court of Appeal - Retain Evander,No,,Precinct 236,-,-,-,142,30.34
District Court of Appeal - Retain Evander,No,,Precinct 237,-,-,-,9,20.93
District Court of Appeal - Retain Evander,No,,Precinct 238,-,-,-,6,18.75
District Court of Appeal - Retain Evander,No,,Precinct 239,0,0,0,0,0.00
District Court of Appeal - Retain Evander,No,,Precinct 240,67,128,30,225,22.94
District Court of Appeal - Retain Evander,No,,Precinct 300,240,149,153,542,32.71
District Court of Appeal - Retain Evander,No,,Precinct 301,-,-,-,82,21.19
District Court of Appeal - Retain Evander,No,,Precinct 302,271,248,265,784,28.36
District Court of Appeal - Retain Evander,No,,Precinct 303,482,588,177,1247,27.69
District Court of Appeal - Retain Evander,No,,Precinct 304,432,176,235,843,26.54
District Court of Appeal - Retain Evander,No,,Precinct 305,193,167,164,524,26.72
District Court of Appeal - Retain Evander,No,,Precinct 306,157,105,101,363,34.41
District Court of Appeal - Retain Evander,No,,Precinct 307,-,-,-,262,22.96
District Court of Appeal - Retain Evander,No,,Precinct 308,244,328,187,759,29.44
District Court of Appeal - Retain Evander,No,,Precinct 309,893,1000,276,2169,26.38
District Court of Appeal - Retain Evander,No,,Precinct 310,196,164,122,482,27.28
District Court of Appeal - Retain Evander,No,,Precinct 311,238,117,141,496,27.06
District Court of Appeal - Retain Evander,No,,Precinct 312,200,104,96,400,24.77
District Court of Appeal - Retain Evander,No,,Precinct 313,736,750,208,1694,28.08
District Court of Appeal - Retain Evander,No,,Precinct 314,272,359,130,761,30.17
District Court of Appeal - Retain Evander,No,,Precinct 315,377,362,160,899,29.78
District Court of Appeal - Retain Evander,No,,Precinct 316,331,270,221,822,29.79
District Court of Appeal - Retain Evander,No,,Precinct 317,518,395,190,1103,27.33
District Court of Appeal - Retain Evander,No,,Precinct 318,266,137,181,584,24.97
District Court of Appeal - Retain Evander,No,,Precinct 319,-,-,-,1,14.29
District Court of Appeal - Retain Evander,No,,Precinct 320,-,-,-,23,30.67
District Court of Appeal - Retain Evander,No,,Precinct 321,-,-,-,87,31.64
District Court of Appeal - Retain Evander,No,,Precinct 322,492,366,138,996,27.60
District Court of Appeal - Retain Evander,No,,Precinct 323,-,-,-,69,30.53
District Court of Appeal - Retain Evander,No,,Precinct 324,70,50,33,153,25.93
District Court of Appeal - Retain Evander,No,,Precinct 325,-,-,-,74,24.03
District Court of Appeal - Retain Evander,No,,Precinct 326,-,-,-,95,28.02
District Court of Appeal - Retain Evander,No,,Precinct 327,-,-,-,98,24.69
District Court of Appeal - Retain Evander,No,,Precinct 328,-,-,-,94,28.23
District Court of Appeal - Retain Evander,No,,Precinct 400,348,377,179,904,28.28
District Court of Appeal - Retain Evander,No,,Precinct 402,330,390,139,859,29.82
District Court of Appeal - Retain Evander,No,,Precinct 403,82,82,86,250,27.17
District Court of Appeal - Retain Evander,No,,Precinct 404,441,526,176,1143,26.79
District Court of Appeal - Retain Evander,No,,Precinct 405,343,473,173,989,26.51
District Court of Appeal - Retain Evander,No,,Precinct 406,489,486,187,1162,25.67
District Court of Appeal - Retain Evander,No,,Precinct 407,39,37,43,119,35.10
District Court of Appeal - Retain Evander,No,,Precinct 408,85,105,88,278,27.86
District Court of Appeal - Retain Evander,No,,Precinct 409,395,522,182,1099,24.76
District Court of Appeal - Retain Evander,No,,Precinct 410,55,56,67,178,27.05
District Court of Appeal - Retain Evander,No,,Precinct 411,69,97,35,201,25.80
District Court of Appeal - Retain Evander,No,,Precinct 412,93,64,47,204,23.94
District Court of Appeal - Retain Evander,No,,Precinct 414,353,406,164,923,28.68
District Court of Appeal - Retain Evander,No,,Precinct 415,237,333,95,665,27.87
District Court of Appeal - Retain Evander,No,,Precinct 416,151,165,51,367,24.80
District Court of Appeal - Retain Evander,No,,Precinct 417,419,396,192,1007,26.14
District Court of Appeal - Retain Evander,No,,Precinct 418,212,285,53,550,22.64
District Court of Appeal - Retain Evander,No,,Precinct 419,164,187,94,445,24.52
District Court of Appeal - Retain Evander,No,,Precinct 420,270,237,93,600,25.46
District Court of Appeal - Retain Evander,No,,Precinct 421,341,377,101,819,24.71
District Court of Appeal - Retain Evander,No,,Precinct 422,435,586,164,1185,26.49
District Court of Appeal - Retain Evander,No,,Precinct 424,276,443,94,813,25.19
District Court of Appeal - Retain Evander,No,,Precinct 425,-,-,-,99,18.54
District Court of Appeal - Retain Evander,No,,Precinct 426,132,148,72,352,25.54
District Court of Appeal - Retain Evander,No,,Precinct 427,334,418,115,867,26.73
District Court of Appeal - Retain Evander,No,,Precinct 428,385,408,178,971,25.38
District Court of Appeal - Retain Evander,No,,Precinct 429,-,-,-,365,19.72
District Court of Appeal - Retain Evander,No,,Precinct 430,-,-,-,167,22.21
District Court of Appeal - Retain Evander,No,,Precinct 431,115,106,46,267,24.84
District Court of Appeal - Retain Evander,No,,Precinct 432,-,-,-,26,21.85
District Court of Appeal - Retain Evander,No,,Precinct 433,-,-,-,1,3.85
District Court of Appeal - Retain Evander,No,,Precinct 434,-,-,-,2,33.33
District Court of Appeal - Retain Evander,No,,Precinct 435,-,-,-,17,26.56
District Court of Appeal - Retain Evander,No,,Precinct 436,0,0,0,0,0.00
District Court of Appeal - Retain Evander,No,,Precinct 437,-,-,-,99,21.38
District Court of Appeal - Retain Evander,No,,Precinct 438,0,0,0,0,0.00
District Court of Appeal - Retain Evander,No,,Precinct 439,0,0,0,0,0.00
District Court of Appeal - Retain Evander,No,,Precinct 440,-,-,-,9,25.71
District Court of Appeal - Retain Evander,No,,Precinct 441,241,323,66,630,23.98
District Court of Appeal - Retain Evander,No,,Precinct 442,-,-,-,4,66.67
District Court of Appeal - Retain Evander,No,,Precinct 443,0,0,0,0,0.00
District Court of Appeal - Retain Evander,No,,Precinct 500,119,80,92,291,26.43
District Court of Appeal - Retain Evander,No,,Precinct 501,-,-,-,128,29.56
District Court of Appeal - Retain Evander,No,,Precinct 502,223,243,162,628,28.65
District Court of Appeal - Retain Evander,No,,Precinct 503,257,246,67,570,24.16
District Court of Appeal - Retain Evander,No,,Precinct 504,-,-,-,145,24.37
District Court of Appeal - Retain Evander,No,,Precinct 505,245,261,142,648,24.66
District Court of Appeal - Retain Evander,No,,Precinct 506,173,149,129,451,24.20
District Court of Appeal - Retain Evander,No,,Precinct 507,382,333,238,953,29.18
District Court of Appeal - Retain Evander,No,,Precinct 508,151,148,76,375,25.48
District Court of Appeal - Retain Evander,No,,Precinct 509,61,37,35,133,28.48
District Court of Appeal - Retain Evander,No,,Precinct 510,733,723,297,1753,28.96
District Court of Appeal - Retain Evander,No,,Precinct 511,169,208,93,470,24.59
District Court of Appeal - Retain Evander,No,,Precinct 512,201,278,83,562,25.73
District Court of Appeal - Retain Evander,No,,Precinct 513,-,-,-,82,19.95
District Court of Appeal - Retain Evander,No,,Precinct 515,219,234,136,589,24.32
District Court of Appeal - Retain Evander,No,,Precinct 516,584,595,213,1392,28.24
District Court of Appeal - Retain Evander,No,,Precinct 517,509,482,187,1178,28.20
District Court of Appeal - Retain Evander,No,,Precinct 518,257,288,141,686,26.80
District Court of Appeal - Retain Evander,No,,Precinct 519,595,570,170,1335,29.55
District Court of Appeal - Retain Evander,No,,Precinct 520,451,434,201,1086,29.80
District Court of Appeal - Retain Evander,No,,Precinct 521,409,416,193,1018,29.24
District Court of Appeal - Retain Evander,No,,Precinct 522,-,-,-,85,28.05
District Court of Appeal - Retain Evander,No,,Precinct 523,77,85,35,197,28.14
District Court of Appeal - Retain Evander,No,,Precinct 525,139,228,45,412,24.36
District Court of Appeal - Retain Evander,No,,Precinct 527,168,227,86,481,27.79
District Court of Appeal - Retain Evander,No,,Precinct 528,106,70,64,240,30.23
District Court of Appeal - Retain Evander,No,,Precinct 529,114,119,89,322,28.75
District Court of Appeal - Retain Evander,No,,Precinct 530,-,-,-,173,25.55
District Court of Appeal - Retain Evander,No,,Precinct 531,-,-,-,2,66.67
District Court of Appeal - Retain Evander,No,,Precinct 999,-,-,-,133,28.00
District Court of Appeal - Retain Harris,Yes,,Precinct 100,452,393,334,1179,76.36
District Court of Appeal - Retain Harris,Yes,,Precinct 102,187,201,94,482,74.50
District Court of Appeal - Retain Harris,Yes,,Precinct 103,765,737,485,1987,76.60
District Court of Appeal - Retain Harris,Yes,,Precinct 104,894,828,766,2488,76.60
District Court of Appeal - Retain Harris,Yes,,Precinct 105,1040,1037,857,2934,74.43
District Court of Appeal - Retain Harris,Yes,,Precinct 106,418,442,576,1436,79.47
District Court of Appeal - Retain Harris,Yes,,Precinct 107,503,390,223,1116,72.89
District Court of Appeal - Retain Harris,Yes,,Precinct 108,959,833,435,2227,68.12
District Court of Appeal - Retain Harris,Yes,,Precinct 109,1104,1003,691,2798,73.19
District Court of Appeal - Retain Harris,Yes,,Precinct 111,482,512,363,1357,72.84
District Court of Appeal - Retain Harris,Yes,,Precinct 112,683,602,366,1651,75.15
District Court of Appeal - Retain Harris,Yes,,Precinct 113,481,612,466,1559,71.19
District Court of Appeal - Retain Harris,Yes,,Precinct 114,1138,1057,768,2963,73.63
District Court of Appeal - Retain Harris,Yes,,Precinct 115,829,748,363,1940,75.08
District Court of Appeal - Retain Harris,Yes,,Precinct 116,1199,790,330,2319,76.01
District Court of Appeal - Retain Harris,Yes,,Precinct 118,1056,1071,780,2907,71.88
District Court of Appeal - Retain Harris,Yes,,Precinct 120,244,165,128,537,67.89
District Court of Appeal - Retain Harris,Yes,,Precinct 121,492,521,232,1245,75.05
District Court of Appeal - Retain Harris,Yes,,Precinct 122,389,438,443,1270,73.37
District Court of Appeal - Retain Harris,Yes,,Precinct 123,571,630,430,1631,72.07
District Court of Appeal - Retain Harris,Yes,,Precinct 124,668,594,624,1886,71.17
District Court of Appeal - Retain Harris,Yes,,Precinct 125,636,718,601,1955,72.35
District Court of Appeal - Retain Harris,Yes,,Precinct 126,0,0,0,0,0.00
District Court of Appeal - Retain Harris,Yes,,Precinct 127,235,157,134,526,72.25
District Court of Appeal - Retain Harris,Yes,,Precinct 128,-,-,-,4,100.00
District Court of Appeal - Retain Harris,Yes,,Precinct 129,-,-,-,24,80.00
District Court of Appeal - Retain Harris,Yes,,Precinct 130,0,0,0,0,0.00
District Court of Appeal - Retain Harris,Yes,,Precinct 131,362,379,117,858,76.40
District Court of Appeal - Retain Harris,Yes,,Precinct 132,0,0,0,0,0.00
District Court of Appeal - Retain Harris,Yes,,Precinct 133,0,0,0,0,0.00
District Court of Appeal - Retain Harris,Yes,,Precinct 135,357,422,258,1037,74.02
District Court of Appeal - Retain Harris,Yes,,Precinct 136,0,0,0,0,0.00
District Court of Appeal - Retain Harris,Yes,,Precinct 200,369,334,260,963,71.65
District Court of Appeal - Retain Harris,Yes,,Precinct 201,723,843,206,1772,76.41
District Court of Appeal - Retain Harris,Yes,,Precinct 202,498,696,303,1497,73.56
District Court of Appeal - Retain Harris,Yes,,Precinct 203,667,1011,359,2037,73.01
District Court of Appeal - Retain Harris,Yes,,Precinct 204,903,862,416,2181,70.61
District Court of Appeal - Retain Harris,Yes,,Precinct 205,1407,1641,934,3982,76.92
District Court of Appeal - Retain Harris,Yes,,Precinct 206,513,705,202,1420,74.23
District Court of Appeal - Retain Harris,Yes,,Precinct 207,457,463,330,1250,70.78
District Court of Appeal - Retain Harris,Yes,,Precinct 208,346,391,290,1027,71.27
District Court of Appeal - Retain Harris,Yes,,Precinct 209,454,590,360,1404,71.09
District Court of Appeal - Retain Harris,Yes,,Precinct 211,682,632,434,1748,71.90
District Court of Appeal - Retain Harris,Yes,,Precinct 212,394,334,120,848,69.97
District Court of Appeal - Retain Harris,Yes,,Precinct 213,138,166,80,384,70.85
District Court of Appeal - Retain Harris,Yes,,Precinct 214,463,426,325,1214,68.43
District Court of Appeal - Retain Harris,Yes,,Precinct 215,300,270,162,732,74.09
District Court of Appeal - Retain Harris,Yes,,Precinct 216,1286,1490,537,3313,71.82
District Court of Appeal - Retain Harris,Yes,,Precinct 217,624,929,393,1946,72.99
District Court of Appeal - Retain Harris,Yes,,Precinct 218,113,131,57,301,73.77
District Court of Appeal - Retain Harris,Yes,,Precinct 219,908,864,525,2297,71.36
District Court of Appeal - Retain Harris,Yes,,Precinct 220,158,143,96,397,72.45
District Court of Appeal - Retain Harris,Yes,,Precinct 221,662,622,294,1578,72.35
District Court of Appeal - Retain Harris,Yes,,Precinct 222,672,614,462,1748,72.83
District Court of Appeal - Retain Harris,Yes,,Precinct 223,155,176,49,380,71.97
District Court of Appeal - Retain Harris,Yes,,Precinct 224,1059,1138,592,2789,73.98
District Court of Appeal - Retain Harris,Yes,,Precinct 225,-,-,-,7,77.78
District Court of Appeal - Retain Harris,Yes,,Precinct 226,548,526,398,1472,69.96
District Court of Appeal - Retain Harris,Yes,,Precinct 227,-,-,-,91,68.94
District Court of Appeal - Retain Harris,Yes,,Precinct 228,170,225,148,543,68.73
District Court of Appeal - Retain Harris,Yes,,Precinct 229,127,125,30,282,77.26
District Court of Appeal - Retain Harris,Yes,,Precinct 230,-,-,-,7,70.00
District Court of Appeal - Retain Harris,Yes,,Precinct 231,143,206,146,495,68.09
District Court of Appeal - Retain Harris,Yes,,Precinct 233,122,131,75,328,66.26
District Court of Appeal - Retain Harris,Yes,,Precinct 234,-,-,-,155,71.43
District Court of Appeal - Retain Harris,Yes,,Precinct 235,411,736,166,1313,71.95
District Court of Appeal - Retain Harris,Yes,,Precinct 236,130,134,68,332,71.40
District Court of Appeal - Retain Harris,Yes,,Precinct 237,-,-,-,32,76.19
District Court of Appeal - Retain Harris,Yes,,Precinct 238,-,-,-,23,71.88
District Court of Appeal - Retain Harris,Yes,,Precinct 239,0,0,0,0,0.00
District Court of Appeal - Retain Harris,Yes,,Precinct 240,265,421,81,767,78.83
District Court of Appeal - Retain Harris,Yes,,Precinct 300,526,271,273,1070,66.01
District Court of Appeal - Retain Harris,Yes,,Precinct 301,96,89,100,285,75.40
District Court of Appeal - Retain Harris,Yes,,Precinct 302,667,631,704,2002,73.31
District Court of Appeal - Retain Harris,Yes,,Precinct 303,1347,1348,471,3166,70.91
District Court of Appeal - Retain Harris,Yes,,Precinct 304,1150,480,660,2290,73.33
District Court of Appeal - Retain Harris,Yes,,Precinct 305,546,420,444,1410,73.48
District Court of Appeal - Retain Harris,Yes,,Precinct 306,304,161,168,633,60.98
District Court of Appeal - Retain Harris,Yes,,Precinct 307,437,347,76,860,77.06
District Court of Appeal - Retain Harris,Yes,,Precinct 308,681,729,366,1776,69.84
District Court of Appeal - Retain Harris,Yes,,Precinct 309,2494,2697,823,6014,74.05
District Court of Appeal - Retain Harris,Yes,,Precinct 310,499,429,364,1292,74.21
District Court of Appeal - Retain Harris,Yes,,Precinct 311,500,370,404,1274,70.35
District Court of Appeal - Retain Harris,Yes,,Precinct 312,547,379,267,1193,75.60
District Court of Appeal - Retain Harris,Yes,,Precinct 313,1797,1811,591,4199,70.55
District Court of Appeal - Retain Harris,Yes,,Precinct 314,654,753,314,1721,68.98
District Court of Appeal - Retain Harris,Yes,,Precinct 315,877,859,364,2100,70.07
District Court of Appeal - Retain Harris,Yes,,Precinct 316,673,699,553,1925,70.51
District Court of Appeal - Retain Harris,Yes,,Precinct 317,1328,1063,450,2841,71.53
District Court of Appeal - Retain Harris,Yes,,Precinct 318,684,449,576,1709,73.73
District Court of Appeal - Retain Harris,Yes,,Precinct 319,-,-,-,7,100.00
District Court of Appeal - Retain Harris,Yes,,Precinct 320,-,-,-,58,78.38
District Court of Appeal - Retain Harris,Yes,,Precinct 321,-,-,-,188,68.61
District Court of Appeal - Retain Harris,Yes,,Precinct 322,1096,959,446,2501,70.15
District Court of Appeal - Retain Harris,Yes,,Precinct 323,54,57,54,165,73.33
District Court of Appeal - Retain Harris,Yes,,Precinct 324,191,149,94,434,74.57
District Court of Appeal - Retain Harris,Yes,,Precinct 325,89,90,67,246,81.19
District Court of Appeal - Retain Harris,Yes,,Precinct 326,84,97,70,251,74.93
District Court of Appeal - Retain Harris,Yes,,Precinct 327,112,138,63,313,80.26
District Court of Appeal - Retain Harris,Yes,,Precinct 328,78,81,84,243,73.41
District Court of Appeal - Retain Harris,Yes,,Precinct 400,832,998,453,2283,72.16
District Court of Appeal - Retain Harris,Yes,,Precinct 402,791,898,335,2024,70.87
District Court of Appeal - Retain Harris,Yes,,Precinct 403,218,212,221,651,72.17
District Court of Appeal - Retain Harris,Yes,,Precinct 404,1091,1463,524,3078,73.36
District Court of Appeal - Retain Harris,Yes,,Precinct 405,936,1276,460,2672,72.85
District Court of Appeal - Retain Harris,Yes,,Precinct 406,1331,1411,621,3363,75.02
District Court of Appeal - Retain Harris,Yes,,Precinct 407,58,84,84,226,66.86
District Court of Appeal - Retain Harris,Yes,,Precinct 408,199,266,215,680,69.25
District Court of Appeal - Retain Harris,Yes,,Precinct 409,1228,1444,618,3290,75.39
District Court of Appeal - Retain Harris,Yes,,Precinct 410,138,194,157,489,74.77
District Court of Appeal - Retain Harris,Yes,,Precinct 411,204,246,120,570,74.80
District Court of Appeal - Retain Harris,Yes,,Precinct 412,269,206,154,629,74.26
District Court of Appeal - Retain Harris,Yes,,Precinct 414,820,979,454,2253,70.96
District Court of Appeal - Retain Harris,Yes,,Precinct 415,626,858,236,1720,73.04
District Court of Appeal - Retain Harris,Yes,,Precinct 416,478,473,171,1122,76.85
District Court of Appeal - Retain Harris,Yes,,Precinct 417,1090,1170,560,2820,74.09
District Court of Appeal - Retain Harris,Yes,,Precinct 418,661,1029,196,1886,77.93
District Court of Appeal - Retain Harris,Yes,,Precinct 419,559,480,352,1391,77.28
District Court of Appeal - Retain Harris,Yes,,Precinct 420,725,693,322,1740,74.33
District Court of Appeal - Retain Harris,Yes,,Precinct 421,1072,1064,375,2511,76.72
District Court of Appeal - Retain Harris,Yes,,Precinct 422,1238,1643,434,3315,74.93
District Court of Appeal - Retain Harris,Yes,,Precinct 424,825,1286,323,2434,75.99
District Court of Appeal - Retain Harris,Yes,,Precinct 425,237,161,32,430,80.52
District Court of Appeal - Retain Harris,Yes,,Precinct 426,374,492,186,1052,77.07
District Court of Appeal - Retain Harris,Yes,,Precinct 427,913,1113,381,2407,75.17
District Court of Appeal - Retain Harris,Yes,,Precinct 428,1180,1172,482,2834,74.78
District Court of Appeal - Retain Harris,Yes,,Precinct 429,833,551,74,1458,79.41
District Court of Appeal - Retain Harris,Yes,,Precinct 430,254,257,71,582,78.33
District Court of Appeal - Retain Harris,Yes,,Precinct 431,360,274,161,795,74.93
District Court of Appeal - Retain Harris,Yes,,Precinct 432,-,-,-,90,76.27
District Court of Appeal - Retain Harris,Yes,,Precinct 433,-,-,-,24,92.31
District Court of Appeal - Retain Harris,Yes,,Precinct 434,-,-,-,3,60.00
District Court of Appeal - Retain Harris,Yes,,Precinct 435,-,-,-,49,76.56
District Court of Appeal - Retain Harris,Yes,,Precinct 436,0,0,0,0,0.00
District Court of Appeal - Retain Harris,Yes,,Precinct 437,105,191,57,353,77.24
District Court of Appeal - Retain Harris,Yes,,Precinct 438,0,0,0,0,0.00
District Court of Appeal - Retain Harris,Yes,,Precinct 439,0,0,0,0,0.00
District Court of Appeal - Retain Harris,Yes,,Precinct 440,-,-,-,28,80.00
District Court of Appeal - Retain Harris,Yes,,Precinct 441,688,1041,271,2000,76.60
District Court of Appeal - Retain Harris,Yes,,Precinct 442,-,-,-,3,60.00
District Court of Appeal - Retain Harris,Yes,,Precinct 443,0,0,0,0,0.00
District Court of Appeal - Retain Harris,Yes,,Precinct 500,290,219,259,768,70.78
District Court of Appeal - Retain Harris,Yes,,Precinct 501,85,48,163,296,69.65
