Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
Supervisor of Elections,Gail Ann Ward,NON,Greenwood Town Hall,0,32,34,36,102,14.15
Supervisor of Elections,Gail Ann Ward,NON,Graceville Civic Ctr,0,31,44,32,107,5.30
County Commissioner District 3,Paul A. Donofro Jr,REP,Citizens Lodge,0,346,675,178,1199,46.71
County Commissioner District 3,Paul A. Donofro Jr,REP,Co Comm Admin Bldg,0,77,107,30,214,25.00
County Commissioner District 3,Ronstance L. Pittman,DEM,Citizens Lodge,0,245,280,92,617,24.04
County Commissioner District 3,Ronstance L. Pittman,DEM,Co Comm Admin Bldg,-,-,-,-,585,68.34
County Commissioner District 3,Rance L. Massengill,NON,Citizens Lodge,0,220,418,113,751,29.26
County Commissioner District 3,Rance L. Massengill,NON,Co Comm Admin Bldg,-,-,-,-,57,6.66
County Commissioner District 5,James Peacock,REP,Malone City Hall,-,-,-,-,752,57.45
County Commissioner District 5,James Peacock,REP,Eastside Baptist Church,-,-,-,-,979,70.23
County Commissioner District 5,James Peacock,REP,Grand Ridge Comm Ctr,0,188,424,297,909,75.50
County Commissioner District 5,James Peacock,REP,Welcome Assembly of God CH,0,193,346,228,767,50.56
County Commissioner District 5,Byron L. Dickens,DEM,Malone City Hall,0,225,172,160,557,42.55
County Commissioner District 5,Byron L. Dickens,DEM,Eastside Baptist Church,0,152,216,47,415,29.77
County Commissioner District 5,Byron L. Dickens,DEM,Grand Ridge Comm Ctr,0,94,117,84,295,24.50
County Commissioner District 5,Byron L. Dickens,DEM,Welcome Assembly of God CH,-,-,-,-,750,49.44
Justice of the Supreme Court Justice Muniz,Yes / Si,NON,Malone City Hall,0,220,244,270,734,59.97
Justice of the Supreme Court Justice Muniz,Yes / Si,NON,Campbellton Comm Center,-,-,-,-,551,63.77
Justice of the Supreme Court Justice Muniz,Yes / Si,NON,Citizens Lodge,0,540,915,229,1684,66.93
Justice of the Supreme Court Justice Muniz,Yes / Si,NON,Alford Comm Center,0,444,763,452,1659,66.17
Justice of the Supreme Court Justice Muniz,Yes / Si,NON,Cypress Park,0,93,149,78,320,64.91
Justice of the Supreme Court Justice Muniz,Yes / Si,NON,Co Comm Admin Bldg,-,-,-,-,1149,63.38
Justice of the Supreme Court Justice Muniz,Yes / Si,NON,Eastside Baptist Church,-,-,-,-,1427,66.81
Justice of the Supreme Court Justice Muniz,Yes / Si,NON,Shady Grove Methodist Ch,0,88,196,130,414,58.64
Justice of the Supreme Court Justice Muniz,Yes / Si,NON,Grand Ridge Comm Ctr,0,162,322,225,709,63.99
Justice of the Supreme Court Justice Muniz,Yes / Si,NON,Welcome Assembly of God CH,-,-,-,-,868,60.87
Justice of the Supreme Court Justice Muniz,Yes / Si,NON,Sneads City Hall,-,-,-,-,1074,63.97
Justice of the Supreme Court Justice Muniz,Yes / Si,NON,Cottondale Comm Center,0,250,465,257,972,66.17
Justice of the Supreme Court Justice Muniz,Yes / Si,NON,Greenwood Town Hall,0,130,149,111,390,60.94
Justice of the Supreme Court Justice Muniz,Yes / Si,NON,Graceville Civic Ctr,-,-,-,-,1236,66.99
Justice of the Supreme Court Justice Muniz,No / No,NON,Malone City Hall,-,-,-,-,490,40.03
Justice of the Supreme Court Justice Muniz,No / No,NON,Campbellton Comm Center,0,133,109,71,313,36.23
Justice of the Supreme Court Justice Muniz,No / No,NON,Citizens Lodge,0,246,449,137,832,33.07
Justice of the Supreme Court Justice Muniz,No / No,NON,Alford Comm Center,-,-,-,-,848,33.83
Justice of the Supreme Court Justice Muniz,No / No,NON,Cypress Park,0,52,87,34,173,35.09
Justice of the Supreme Court Justice Muniz,No / No,NON,Co Comm Admin Bldg,-,-,-,-,664,36.62
Justice of the Supreme Court Justice Muniz,No / No,NON,Eastside Baptist Church,0,216,394,99,709,33.19
Justice of the Supreme Court Justice Muniz,No / No,NON,Shady Grove Methodist Ch,0,71,134,87,292,41.36
Justice of the Supreme Court Justice Muniz,No / No,NON,Grand Ridge Comm Ctr,0,89,185,125,399,36.01
Justice of the Supreme Court Justice Muniz,No / No,NON,Welcome Assembly of God CH,-,-,-,-,558,39.13
Justice of the Supreme Court Justice Muniz,No / No,NON,Sneads City Hall,0,98,364,143,605,36.03
Justice of the Supreme Court Justice Muniz,No / No,NON,Cottondale Comm Center,-,-,-,-,497,33.83
Justice of the Supreme Court Justice Muniz,No / No,NON,Greenwood Town Hall,0,80,99,71,250,39.06
Justice of the Supreme Court Justice Muniz,No / No,NON,Graceville Civic Ctr,0,134,315,160,609,33.01
District Court of Appeal Judge Lewis,Yes / Si,NON,Malone City Hall,-,-,-,-,783,64.44
District Court of Appeal Judge Lewis,Yes / Si,NON,Campbellton Comm Center,-,-,-,-,628,71.69
District Court of Appeal Judge Lewis,Yes / Si,NON,Citizens Lodge,0,576,943,238,1757,70.73
District Court of Appeal Judge Lewis,Yes / Si,NON,Alford Comm Center,0,469,778,454,1701,67.58
District Court of Appeal Judge Lewis,Yes / Si,NON,Cypress Park,0,102,144,87,333,67.55
District Court of Appeal Judge Lewis,Yes / Si,NON,Co Comm Admin Bldg,-,-,-,-,1227,68.59
District Court of Appeal Judge Lewis,Yes / Si,NON,Eastside Baptist Church,-,-,-,-,1449,68.77
District Court of Appeal Judge Lewis,Yes / Si,NON,Shady Grove Methodist Ch,0,94,198,137,429,61.02
District Court of Appeal Judge Lewis,Yes / Si,NON,Grand Ridge Comm Ctr,0,165,316,227,708,65.07
District Court of Appeal Judge Lewis,Yes / Si,NON,Welcome Assembly of God CH,-,-,-,-,901,63.72
District Court of Appeal Judge Lewis,Yes / Si,NON,Sneads City Hall,-,-,-,-,1119,65.82
District Court of Appeal Judge Lewis,Yes / Si,NON,Cottondale Comm Center,-,-,-,-,1012,68.61
District Court of Appeal Judge Lewis,Yes / Si,NON,Greenwood Town Hall,0,158,153,127,438,68.33
District Court of Appeal Judge Lewis,Yes / Si,NON,Graceville Civic Ctr,-,-,-,-,1288,69.66
District Court of Appeal Judge Lewis,No / No,NON,Malone City Hall,0,128,155,149,432,35.56
District Court of Appeal Judge Lewis,No / No,NON,Campbellton Comm Center,0,89,98,61,248,28.31
District Court of Appeal Judge Lewis,No / No,NON,Citizens Lodge,0,200,409,118,727,29.27
District Court of Appeal Judge Lewis,No / No,NON,Alford Comm Center,-,-,-,-,816,32.42
District Court of Appeal Judge Lewis,No / No,NON,Cypress Park,-,-,-,-,160,32.45
District Court of Appeal Judge Lewis,No / No,NON,Co Comm Admin Bldg,-,-,-,-,562,31.41
District Court of Appeal Judge Lewis,No / No,NON,Eastside Baptist Church,0,204,373,81,658,31.23
District Court of Appeal Judge Lewis,No / No,NON,Shady Grove Methodist Ch,0,65,130,79,274,38.98
District Court of Appeal Judge Lewis,No / No,NON,Grand Ridge Comm Ctr,0,78,182,120,380,34.93
District Court of Appeal Judge Lewis,No / No,NON,Welcome Assembly of God CH,-,-,-,-,513,36.28
District Court of Appeal Judge Lewis,No / No,NON,Sneads City Hall,0,88,367,126,581,34.18
District Court of Appeal Judge Lewis,No / No,NON,Cottondale Comm Center,-,-,-,-,463,31.39
District Court of Appeal Judge Lewis,No / No,NON,Greenwood Town Hall,0,54,92,57,203,31.67
District Court of Appeal Judge Lewis,No / No,NON,Graceville Civic Ctr,0,115,297,149,561,30.34
District Court of Appeal Judge Makar,Yes / Si,NON,Malone City Hall,0,219,264,264,747,62.25
District Court of Appeal Judge Makar,Yes / Si,NON,Campbellton Comm Center,-,-,-,-,557,64.24
District Court of Appeal Judge Makar,Yes / Si,NON,Citizens Lodge,0,533,910,232,1675,67.87
District Court of Appeal Judge Makar,Yes / Si,NON,Alford Comm Center,0,443,782,456,1681,67.16
District Court of Appeal Judge Makar,Yes / Si,NON,Cypress Park,0,98,134,80,312,63.93
District Court of Appeal Judge Makar,Yes / Si,NON,Co Comm Admin Bldg,-,-,-,-,1150,64.68
District Court of Appeal Judge Makar,Yes / Si,NON,Eastside Baptist Church,-,-,-,-,1432,68.65
District Court of Appeal Judge Makar,Yes / Si,NON,Shady Grove Methodist Ch,0,93,209,131,433,62.12
District Court of Appeal Judge Makar,Yes / Si,NON,Grand Ridge Comm Ctr,0,153,325,223,701,64.73
District Court of Appeal Judge Makar,Yes / Si,NON,Welcome Assembly of God CH,-,-,-,-,846,60.69
District Court of Appeal Judge Makar,Yes / Si,NON,Sneads City Hall,-,-,-,-,1118,66.43
District Court of Appeal Judge Makar,Yes / Si,NON,Cottondale Comm Center,-,-,-,-,972,66.30
District Court of Appeal Judge Makar,Yes / Si,NON,Greenwood Town Hall,0,121,147,121,389,60.78
District Court of Appeal Judge Makar,Yes / Si,NON,Graceville Civic Ctr,-,-,-,-,1286,70.12
District Court of Appeal Judge Makar,No / No,NON,Malone City Hall,-,-,-,-,453,37.75
District Court of Appeal Judge Makar,No / No,NON,Campbellton Comm Center,0,128,111,71,310,35.76
District Court of Appeal Judge Makar,No / No,NON,Citizens Lodge,0,231,439,123,793,32.13
District Court of Appeal Judge Makar,No / No,NON,Alford Comm Center,-,-,-,-,822,32.84
District Court of Appeal Judge Makar,No / No,NON,Cypress Park,0,46,99,31,176,36.07
District Court of Appeal Judge Makar,No / No,NON,Co Comm Admin Bldg,0,208,336,84,628,35.32
District Court of Appeal Judge Makar,No / No,NON,Eastside Baptist Church,-,-,-,-,654,31.35
District Court of Appeal Judge Makar,No / No,NON,Shady Grove Methodist Ch,0,63,117,84,264,37.88
District Court of Appeal Judge Makar,No / No,NON,Grand Ridge Comm Ctr,0,88,171,123,382,35.27
District Court of Appeal Judge Makar,No / No,NON,Welcome Assembly of God CH,-,-,-,-,548,39.31
District Court of Appeal Judge Makar,No / No,NON,Sneads City Hall,0,89,341,135,565,33.57
District Court of Appeal Judge Makar,No / No,NON,Cottondale Comm Center,-,-,-,-,494,33.70
District Court of Appeal Judge Makar,No / No,NON,Greenwood Town Hall,0,88,100,63,251,39.22
District Court of Appeal Judge Makar,No / No,NON,Graceville Civic Ctr,0,124,276,148,548,29.88
District Court of Appeal Judge Nordby,Yes / Si,NON,Malone City Hall,-,-,-,-,739,61.69
District Court of Appeal Judge Nordby,Yes / Si,NON,Campbellton Comm Center,-,-,-,-,582,67.05
District Court of Appeal Judge Nordby,Yes / Si,NON,Citizens Lodge,0,542,918,232,1692,68.78
District Court of Appeal Judge Nordby,Yes / Si,NON,Alford Comm Center,0,453,778,447,1678,67.31
District Court of Appeal Judge Nordby,Yes / Si,NON,Cypress Park,0,101,149,83,333,68.10
District Court of Appeal Judge Nordby,Yes / Si,NON,Co Comm Admin Bldg,-,-,-,-,1165,65.71
District Court of Appeal Judge Nordby,Yes / Si,NON,Eastside Baptist Church,-,-,-,-,1423,68.38
District Court of Appeal Judge Nordby,Yes / Si,NON,Shady Grove Methodist Ch,0,93,211,129,433,62.12
District Court of Appeal Judge Nordby,Yes / Si,NON,Grand Ridge Comm Ctr,0,153,338,227,718,66.36
District Court of Appeal Judge Nordby,Yes / Si,NON,Welcome Assembly of God CH,0,262,384,193,839,60.06
District Court of Appeal Judge Nordby,Yes / Si,NON,Sneads City Hall,-,-,-,-,1113,66.21
District Court of Appeal Judge Nordby,Yes / Si,NON,Cottondale Comm Center,-,-,-,-,990,67.90
District Court of Appeal Judge Nordby,Yes / Si,NON,Greenwood Town Hall,0,127,148,118,393,61.89
District Court of Appeal Judge Nordby,Yes / Si,NON,Graceville Civic Ctr,-,-,-,-,1294,70.59
District Court of Appeal Judge Nordby,No / No,NON,Malone City Hall,0,142,165,152,459,38.31
District Court of Appeal Judge Nordby,No / No,NON,Campbellton Comm Center,0,118,103,65,286,32.95
District Court of Appeal Judge Nordby,No / No,NON,Citizens Lodge,0,226,421,121,768,31.22
District Court of Appeal Judge Nordby,No / No,NON,Alford Comm Center,-,-,-,-,815,32.69
District Court of Appeal Judge Nordby,No / No,NON,Cypress Park,0,43,82,31,156,31.90
District Court of Appeal Judge Nordby,No / No,NON,Co Comm Admin Bldg,-,-,-,-,608,34.29
District Court of Appeal Judge Nordby,No / No,NON,Eastside Baptist Church,0,203,364,91,658,31.62
District Court of Appeal Judge Nordby,No / No,NON,Shady Grove Methodist Ch,0,65,116,83,264,37.88
District Court of Appeal Judge Nordby,No / No,NON,Grand Ridge Comm Ctr,0,88,156,120,364,33.64
District Court of Appeal Judge Nordby,No / No,NON,Welcome Assembly of God CH,-,-,-,-,558,39.94
District Court of Appeal Judge Nordby,No / No,NON,Sneads City Hall,0,89,347,132,568,33.79
District Court of Appeal Judge Nordby,No / No,NON,Cottondale Comm Center,-,-,-,-,468,32.10
District Court of Appeal Judge Nordby,No / No,NON,Greenwood Town Hall,0,78,100,64,242,38.11
District Court of Appeal Judge Nordby,No / No,NON,Graceville Civic Ctr,0,121,277,141,539,29.41
District Court of Appeal Judge Osterhaus,Yes / Si,NON,Malone City Hall,0,206,258,257,721,59.93
District Court of Appeal Judge Osterhaus,Yes / Si,NON,Campbellton Comm Center,-,-,-,-,546,63.12
District Court of Appeal Judge Osterhaus,Yes / Si,NON,Citizens Lodge,0,518,897,230,1645,66.95
District Court of Appeal Judge Osterhaus,Yes / Si,NON,Alford Comm Center,0,439,761,442,1642,65.68
District Court of Appeal Judge Osterhaus,Yes / Si,NON,Cypress Park,0,95,137,87,319,65.50
District Court of Appeal Judge Osterhaus,Yes / Si,NON,Co Comm Admin Bldg,-,-,-,-,1117,63.29
District Court of Appeal Judge Osterhaus,Yes / Si,NON,Eastside Baptist Church,-,-,-,-,1386,66.67
District Court of Appeal Judge Osterhaus,Yes / Si,NON,Shady Grove Methodist Ch,0,86,203,126,415,59.88
District Court of Appeal Judge Osterhaus,Yes / Si,NON,Grand Ridge Comm Ctr,0,152,323,220,695,64.35
District Court of Appeal Judge Osterhaus,Yes / Si,NON,Welcome Assembly of God CH,0,252,375,192,819,59.01
District Court of Appeal Judge Osterhaus,Yes / Si,NON,Sneads City Hall,-,-,-,-,1078,64.36
District Court of Appeal Judge Osterhaus,Yes / Si,NON,Cottondale Comm Center,-,-,-,-,944,64.92
District Court of Appeal Judge Osterhaus,Yes / Si,NON,Greenwood Town Hall,0,122,143,114,379,59.69
District Court of Appeal Judge Osterhaus,Yes / Si,NON,Graceville Civic Ctr,-,-,-,-,1259,68.99
District Court of Appeal Judge Osterhaus,No / No,NON,Malone City Hall,-,-,-,-,482,40.07
District Court of Appeal Judge Osterhaus,No / No,NON,Campbellton Comm Center,-,-,-,-,319,36.88
District Court of Appeal Judge Osterhaus,No / No,NON,Citizens Lodge,0,250,438,124,812,33.05
District Court of Appeal Judge Osterhaus,No / No,NON,Alford Comm Center,-,-,-,-,858,34.32
District Court of Appeal Judge Osterhaus,No / No,NON,Cypress Park,-,-,-,-,168,34.50
District Court of Appeal Judge Osterhaus,No / No,NON,Co Comm Admin Bldg,-,-,-,-,648,36.71
District Court of Appeal Judge Osterhaus,No / No,NON,Eastside Baptist Church,-,-,-,-,693,33.33
District Court of Appeal Judge Osterhaus,No / No,NON,Shady Grove Methodist Ch,0,71,122,85,278,40.12
District Court of Appeal Judge Osterhaus,No / No,NON,Grand Ridge Comm Ctr,0,89,172,124,385,35.65
District Court of Appeal Judge Osterhaus,No / No,NON,Welcome Assembly of God CH,-,-,-,-,569,40.99
District Court of Appeal Judge Osterhaus,No / No,NON,Sneads City Hall,0,95,360,142,597,35.64
District Court of Appeal Judge Osterhaus,No / No,NON,Cottondale Comm Center,-,-,-,-,510,35.08
District Court of Appeal Judge Osterhaus,No / No,NON,Greenwood Town Hall,0,83,105,68,256,40.31
District Court of Appeal Judge Osterhaus,No / No,NON,Graceville Civic Ctr,0,132,292,142,566,31.01
District Court of Appeal Judge Roberts,Yes / Si,NON,Malone City Hall,-,-,-,-,797,65.81
District Court of Appeal Judge Roberts,Yes / Si,NON,Campbellton Comm Center,-,-,-,-,605,70.10
District Court of Appeal Judge Roberts,Yes / Si,NON,Citizens Lodge,0,551,937,239,1727,69.98
District Court of Appeal Judge Roberts,Yes / Si,NON,Alford Comm Center,0,454,800,465,1719,68.68
District Court of Appeal Judge Roberts,Yes / Si,NON,Cypress Park,0,101,149,85,335,67.81
District Court of Appeal Judge Roberts,Yes / Si,NON,Co Comm Admin Bldg,-,-,-,-,1211,67.69
District Court of Appeal Judge Roberts,Yes / Si,NON,Eastside Baptist Church,-,-,-,-,1478,70.38
District Court of Appeal Judge Roberts,Yes / Si,NON,Shady Grove Methodist Ch,0,93,211,138,442,62.70
District Court of Appeal Judge Roberts,Yes / Si,NON,Grand Ridge Comm Ctr,0,163,339,239,741,68.61
District Court of Appeal Judge Roberts,Yes / Si,NON,Welcome Assembly of God CH,-,-,-,-,900,64.15
District Court of Appeal Judge Roberts,Yes / Si,NON,Sneads City Hall,-,-,-,-,1138,67.70
District Court of Appeal Judge Roberts,Yes / Si,NON,Cottondale Comm Center,-,-,-,-,996,68.17
District Court of Appeal Judge Roberts,Yes / Si,NON,Greenwood Town Hall,0,151,157,124,432,67.19
District Court of Appeal Judge Roberts,Yes / Si,NON,Graceville Civic Ctr,-,-,-,-,1325,72.56
District Court of Appeal Judge Roberts,No / No,NON,Malone City Hall,0,122,144,148,414,34.19
District Court of Appeal Judge Roberts,No / No,NON,Campbellton Comm Center,-,-,-,-,258,29.90
District Court of Appeal Judge Roberts,No / No,NON,Citizens Lodge,0,220,405,116,741,30.02
District Court of Appeal Judge Roberts,No / No,NON,Alford Comm Center,-,-,-,-,784,31.32
District Court of Appeal Judge Roberts,No / No,NON,Cypress Park,0,47,81,31,159,32.19
District Court of Appeal Judge Roberts,No / No,NON,Co Comm Admin Bldg,-,-,-,-,578,32.31
District Court of Appeal Judge Roberts,No / No,NON,Eastside Baptist Church,0,197,345,80,622,29.62
District Court of Appeal Judge Roberts,No / No,NON,Shady Grove Methodist Ch,0,65,119,79,263,37.30
District Court of Appeal Judge Roberts,No / No,NON,Grand Ridge Comm Ctr,0,78,156,105,339,31.39
District Court of Appeal Judge Roberts,No / No,NON,Welcome Assembly of God CH,-,-,-,-,503,35.85
District Court of Appeal Judge Roberts,No / No,NON,Sneads City Hall,0,85,334,124,543,32.30
District Court of Appeal Judge Roberts,No / No,NON,Cottondale Comm Center,-,-,-,-,465,31.83
District Court of Appeal Judge Roberts,No / No,NON,Greenwood Town Hall,0,58,93,60,211,32.81
District Court of Appeal Judge Roberts,No / No,NON,Graceville Civic Ctr,0,125,246,130,501,27.44
District Court of Appeal Judge Tanenbaum,Yes / Si,NON,Malone City Hall,0,215,260,264,739,61.38
District Court of Appeal Judge Tanenbaum,Yes / Si,NON,Campbellton Comm Center,-,-,-,-,561,65.16
District Court of Appeal Judge Tanenbaum,Yes / Si,NON,Citizens Lodge,0,530,923,233,1686,68.51
District Court of Appeal Judge Tanenbaum,Yes / Si,NON,Alford Comm Center,0,440,778,439,1657,66.31
District Court of Appeal Judge Tanenbaum,Yes / Si,NON,Cypress Park,0,105,145,81,331,67.14
District Court of Appeal Judge Tanenbaum,Yes / Si,NON,Co Comm Admin Bldg,-,-,-,-,1127,63.53
District Court of Appeal Judge Tanenbaum,Yes / Si,NON,Eastside Baptist Church,-,-,-,-,1417,67.90
District Court of Appeal Judge Tanenbaum,Yes / Si,NON,Shady Grove Methodist Ch,0,94,207,127,428,61.23
District Court of Appeal Judge Tanenbaum,Yes / Si,NON,Grand Ridge Comm Ctr,0,155,327,225,707,65.22
District Court of Appeal Judge Tanenbaum,Yes / Si,NON,Welcome Assembly of God CH,-,-,-,-,874,62.79
District Court of Appeal Judge Tanenbaum,Yes / Si,NON,Sneads City Hall,-,-,-,-,1106,65.83
District Court of Appeal Judge Tanenbaum,Yes / Si,NON,Cottondale Comm Center,-,-,-,-,980,66.99
District Court of Appeal Judge Tanenbaum,Yes / Si,NON,Greenwood Town Hall,0,132,155,124,411,64.42
District Court of Appeal Judge Tanenbaum,Yes / Si,NON,Graceville Civic Ctr,-,-,-,-,1283,70.15
District Court of Appeal Judge Tanenbaum,No / No,NON,Malone City Hall,-,-,-,-,465,38.62
District Court of Appeal Judge Tanenbaum,No / No,NON,Campbellton Comm Center,0,123,108,69,300,34.84
District Court of Appeal Judge Tanenbaum,No / No,NON,Citizens Lodge,0,239,414,122,775,31.49
District Court of Appeal Judge Tanenbaum,No / No,NON,Alford Comm Center,-,-,-,-,842,33.69
District Court of Appeal Judge Tanenbaum,No / No,NON,Cypress Park,0,41,87,34,162,32.86
District Court of Appeal Judge Tanenbaum,No / No,NON,Co Comm Admin Bldg,-,-,-,-,647,36.47
District Court of Appeal Judge Tanenbaum,No / No,NON,Eastside Baptist Church,-,-,-,-,670,32.10
District Court of Appeal Judge Tanenbaum,No / No,NON,Shady Grove Methodist Ch,0,64,120,87,271,38.77
District Court of Appeal Judge Tanenbaum,No / No,NON,Grand Ridge Comm Ctr,0,86,170,121,377,34.78
District Court of Appeal Judge Tanenbaum,No / No,NON,Welcome Assembly of God CH,-,-,-,-,518,37.21
District Court of Appeal Judge Tanenbaum,No / No,NON,Sneads City Hall,0,95,343,136,574,34.17
District Court of Appeal Judge Tanenbaum,No / No,NON,Cottondale Comm Center,-,-,-,-,483,33.01
District Court of Appeal Judge Tanenbaum,No / No,NON,Greenwood Town Hall,0,76,91,60,227,35.58
District Court of Appeal Judge Tanenbaum,No / No,NON,Graceville Civic Ctr,0,131,272,143,546,29.85
"No. 1 Constitutional Amendment Article VI, Section 2",Yes / Si,NON,Malone City Hall,-,-,-,-,1106,87.16
"No. 1 Constitutional Amendment Article VI, Section 2",Yes / Si,NON,Campbellton Comm Center,-,-,-,-,745,82.14
"No. 1 Constitutional Amendment Article VI, Section 2",Yes / Si,NON,Citizens Lodge,0,680,1242,329,2251,86.25
"No. 1 Constitutional Amendment Article VI, Section 2",Yes / Si,NON,Alford Comm Center,-,-,-,-,2441,91.35
"No. 1 Constitutional Amendment Article VI, Section 2",Yes / Si,NON,Cypress Park,-,-,-,-,473,90.44
"No. 1 Constitutional Amendment Article VI, Section 2",Yes / Si,NON,Co Comm Admin Bldg,-,-,-,-,1565,83.42
"No. 1 Constitutional Amendment Article VI, Section 2",Yes / Si,NON,Eastside Baptist Church,-,-,-,-,2040,90.67
"No. 1 Constitutional Amendment Article VI, Section 2",Yes / Si,NON,Shady Grove Methodist Ch,0,146,334,212,692,90.81
"No. 1 Constitutional Amendment Article VI, Section 2",Yes / Si,NON,Grand Ridge Comm Ctr,0,234,468,336,1038,88.87
"No. 1 Constitutional Amendment Article VI, Section 2",Yes / Si,NON,Welcome Assembly of God CH,-,-,-,-,1238,83.93
"No. 1 Constitutional Amendment Article VI, Section 2",Yes / Si,NON,Sneads City Hall,-,-,-,-,1618,90.80
"No. 1 Constitutional Amendment Article VI, Section 2",Yes / Si,NON,Cottondale Comm Center,-,-,-,-,1344,87.50
"No. 1 Constitutional Amendment Article VI, Section 2",Yes / Si,NON,Greenwood Town Hall,0,162,205,183,550,79.71
"No. 1 Constitutional Amendment Article VI, Section 2",Yes / Si,NON,Graceville Civic Ctr,-,-,-,-,1792,91.15
"No. 1 Constitutional Amendment Article VI, Section 2",No / No,NON,Malone City Hall,0,49,55,59,163,12.84
"No. 1 Constitutional Amendment Article VI, Section 2",No / No,NON,Campbellton Comm Center,-,-,-,-,162,17.86
"No. 1 Constitutional Amendment Article VI, Section 2",No / No,NON,Citizens Lodge,0,145,163,51,359,13.75
"No. 1 Constitutional Amendment Article VI, Section 2",No / No,NON,Alford Comm Center,0,80,96,55,231,8.65
"No. 1 Constitutional Amendment Article VI, Section 2",No / No,NON,Cypress Park,-,-,-,-,50,9.56
"No. 1 Constitutional Amendment Article VI, Section 2",No / No,NON,Co Comm Admin Bldg,-,-,-,-,311,16.58
"No. 1 Constitutional Amendment Article VI, Section 2",No / No,NON,Eastside Baptist Church,-,-,-,-,210,9.33
"No. 1 Constitutional Amendment Article VI, Section 2",No / No,NON,Shady Grove Methodist Ch,-,-,-,-,70,9.19
"No. 1 Constitutional Amendment Article VI, Section 2",No / No,NON,Grand Ridge Comm Ctr,0,36,56,38,130,11.13
"No. 1 Constitutional Amendment Article VI, Section 2",No / No,NON,Welcome Assembly of God CH,0,69,125,43,237,16.07
"No. 1 Constitutional Amendment Article VI, Section 2",No / No,NON,Sneads City Hall,0,33,96,35,164,9.20
"No. 1 Constitutional Amendment Article VI, Section 2",No / No,NON,Cottondale Comm Center,0,56,96,40,192,12.50
"No. 1 Constitutional Amendment Article VI, Section 2",No / No,NON,Greenwood Town Hall,0,61,49,30,140,20.29
"No. 1 Constitutional Amendment Article VI, Section 2",No / No,NON,Graceville Civic Ctr,0,45,90,39,174,8.85
"No. 2 Constitutional Amendment Article X, Section 24",Yes / Si,NON,Malone City Hall,-,-,-,-,630,50.64
"No. 2 Constitutional Amendment Article X, Section 24",Yes / Si,NON,Campbellton Comm Center,0,255,221,121,597,68.38
"No. 2 Constitutional Amendment Article X, Section 24",Yes / Si,NON,Citizens Lodge,0,463,485,131,1079,41.71
"No. 2 Constitutional Amendment Article X, Section 24",Yes / Si,NON,Alford Comm Center,-,-,-,-,1035,39.34
"No. 2 Constitutional Amendment Article X, Section 24",Yes / Si,NON,Cypress Park,0,91,99,33,223,43.13
"No. 2 Constitutional Amendment Article X, Section 24",Yes / Si,NON,Co Comm Admin Bldg,-,-,-,-,1128,61.24
"No. 2 Constitutional Amendment Article X, Section 24",Yes / Si,NON,Eastside Baptist Church,-,-,-,-,849,38.17
"No. 2 Constitutional Amendment Article X, Section 24",Yes / Si,NON,Shady Grove Methodist Ch,0,86,97,62,245,32.11
"No. 2 Constitutional Amendment Article X, Section 24",Yes / Si,NON,Grand Ridge Comm Ctr,0,148,192,144,484,42.05
"No. 2 Constitutional Amendment Article X, Section 24",Yes / Si,NON,Welcome Assembly of God CH,-,-,-,-,749,52.12
"No. 2 Constitutional Amendment Article X, Section 24",Yes / Si,NON,Sneads City Hall,-,-,-,-,710,40.34
"No. 2 Constitutional Amendment Article X, Section 24",Yes / Si,NON,Cottondale Comm Center,0,245,316,156,717,47.26
"No. 2 Constitutional Amendment Article X, Section 24",Yes / Si,NON,Greenwood Town Hall,0,163,148,95,406,59.79
"No. 2 Constitutional Amendment Article X, Section 24",Yes / Si,NON,Graceville Civic Ctr,-,-,-,-,761,39.21
"No. 2 Constitutional Amendment Article X, Section 24",No / No,NON,Malone City Hall,0,139,237,238,614,49.36
"No. 2 Constitutional Amendment Article X, Section 24",No / No,NON,Campbellton Comm Center,0,75,121,80,276,31.62
"No. 2 Constitutional Amendment Article X, Section 24",No / No,NON,Citizens Lodge,0,355,906,247,1508,58.29
"No. 2 Constitutional Amendment Article X, Section 24",No / No,NON,Alford Comm Center,0,341,783,472,1596,60.66
"No. 2 Constitutional Amendment Article X, Section 24",No / No,NON,Cypress Park,0,66,145,83,294,56.87
"No. 2 Constitutional Amendment Article X, Section 24",No / No,NON,Co Comm Admin Bldg,-,-,-,-,714,38.76
"No. 2 Constitutional Amendment Article X, Section 24",No / No,NON,Eastside Baptist Church,-,-,-,-,1375,61.83
"No. 2 Constitutional Amendment Article X, Section 24",No / No,NON,Shady Grove Methodist Ch,0,86,262,170,518,67.89
"No. 2 Constitutional Amendment Article X, Section 24",No / No,NON,Grand Ridge Comm Ctr,0,120,322,225,667,57.95
"No. 2 Constitutional Amendment Article X, Section 24",No / No,NON,Welcome Assembly of God CH,0,169,318,201,688,47.88
"No. 2 Constitutional Amendment Article X, Section 24",No / No,NON,Sneads City Hall,-,-,-,-,1050,59.66
"No. 2 Constitutional Amendment Article X, Section 24",No / No,NON,Cottondale Comm Center,-,-,-,-,800,52.74
"No. 2 Constitutional Amendment Article X, Section 24",No / No,NON,Greenwood Town Hall,-,-,-,-,273,40.21
