Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
President and Vice President,WRITE-IN,NON,38 Navarre Beach,-,-,-,-,5,0.53
President and Vice President,WRITE-IN,NON,39 Garcon Point,-,-,-,-,4,0.24
President and Vice President,WRITE-IN,NON,40 Parkway,-,-,-,-,3,0.19
President and Vice President,WRITE-IN,NON,41 Woodlawn,-,-,-,-,12,0.48
Representative in Congress,Matt Gaetz,REP,1 South Milton,-,-,-,-,932,61.84
Representative in Congress,Matt Gaetz,REP,2 Wallace,-,-,-,-,2851,79
Representative in Congress,Matt Gaetz,REP,3 Coon Hill,0,78,228,318,624,90.43
Representative in Congress,Matt Gaetz,REP,4 Jay,0,217,349,748,1314,89.27
Representative in Congress,Matt Gaetz,REP,5 McLellan,-,-,-,-,93,80.87
Representative in Congress,Matt Gaetz,REP,6 Red Rock,-,-,-,-,91,87.5
Representative in Congress,Matt Gaetz,REP,7 Munson,-,-,-,-,205,88.74
Representative in Congress,Matt Gaetz,REP,8 North Milton,-,-,-,-,882,62.87
Representative in Congress,Matt Gaetz,REP,9 Ward Basin,-,-,-,-,1718,75.22
Representative in Congress,Matt Gaetz,REP,10 Holley,0,123,468,390,981,72.99
Representative in Congress,Matt Gaetz,REP,11 Coldwater,0,154,233,438,825,81.6
Representative in Congress,Matt Gaetz,REP,12 Point Baker,-,-,-,-,2253,67.7
Representative in Congress,Matt Gaetz,REP,13 Allentown,0,166,398,531,1095,84.69
Representative in Congress,Matt Gaetz,REP,14 Harold,-,-,-,-,508,81.28
Representative in Congress,Matt Gaetz,REP,15 Ferris Hill,-,-,-,-,2001,64.38
Representative in Congress,Matt Gaetz,REP,16 Bagdad,-,-,-,-,2004,69.34
Representative in Congress,Matt Gaetz,REP,17 Fidelis,0,152,219,324,695,90.26
Representative in Congress,Matt Gaetz,REP,18 Berryhill,-,-,-,-,3008,72.5
Representative in Congress,Matt Gaetz,REP,19 Chumuckla,-,-,-,-,1220,89.38
Representative in Congress,Matt Gaetz,REP,20 Pace,-,-,-,-,3939,73.22
Representative in Congress,Matt Gaetz,REP,21 Avalon,-,-,-,-,2602,72
Representative in Congress,Matt Gaetz,REP,22 Gulf Breeze,-,-,-,-,2692,62.39
Representative in Congress,Matt Gaetz,REP,23 Midway,0,388,1148,461,1997,66.04
Representative in Congress,Matt Gaetz,REP,24 Pea Ridge,-,-,-,-,4395,71.49
Representative in Congress,Matt Gaetz,REP,25 Oriole Beach,-,-,-,-,2153,67.43
Representative in Congress,Matt Gaetz,REP,26 East Navarre,-,-,-,-,4209,68.33
Representative in Congress,Matt Gaetz,REP,27 Woodbine,-,-,-,-,3333,73.32
Representative in Congress,Matt Gaetz,REP,28 Tiger Point,-,-,-,-,1967,66.88
Representative in Congress,Matt Gaetz,REP,29 West Navarre,-,-,-,-,1745,67.95
Representative in Congress,Matt Gaetz,REP,30 Pine Terrace,-,-,-,-,2089,78.42
Representative in Congress,Matt Gaetz,REP,31 Floridatown,0,175,459,297,931,72.56
Representative in Congress,Matt Gaetz,REP,32 Grand Pointe,-,-,-,-,2037,66.79
Representative in Congress,Matt Gaetz,REP,33 East Milton,-,-,-,-,1797,75.54
Representative in Congress,Matt Gaetz,REP,34 Hidden Creek,-,-,-,-,6013,68.6
Representative in Congress,Matt Gaetz,REP,35 Biscayne Pointe,0,597,1296,600,2493,63.19
Representative in Congress,Matt Gaetz,REP,36 Mill Creek,-,-,-,-,1403,74.35
Representative in Congress,Matt Gaetz,REP,37 Soundside,-,-,-,-,1455,69.25
Representative in Congress,Matt Gaetz,REP,38 Navarre Beach,-,-,-,-,627,66.56
Representative in Congress,Matt Gaetz,REP,39 Garcon Point,-,-,-,-,1216,74.1
Representative in Congress,Matt Gaetz,REP,40 Parkway,0,229,618,180,1027,64.15
Representative in Congress,Matt Gaetz,REP,41 Woodlawn,-,-,-,-,1655,66.39
Representative in Congress,Phil Ehr,DEM,1 South Milton,0,359,131,61,551,36.56
Representative in Congress,Phil Ehr,DEM,2 Wallace,-,-,-,-,723,20.03
Representative in Congress,Phil Ehr,DEM,3 Coon Hill,-,-,-,-,62,8.99
Representative in Congress,Phil Ehr,DEM,4 Jay,0,61,35,55,151,10.26
Representative in Congress,Phil Ehr,DEM,5 McLellan,-,-,-,-,17,14.78
Representative in Congress,Phil Ehr,DEM,6 Red Rock,-,-,-,-,12,11.54
Representative in Congress,Phil Ehr,DEM,7 Munson,-,-,-,-,25,10.82
Representative in Congress,Phil Ehr,DEM,8 North Milton,0,242,176,77,495,35.28
Representative in Congress,Phil Ehr,DEM,9 Ward Basin,-,-,-,-,545,23.86
Representative in Congress,Phil Ehr,DEM,10 Holley,-,-,-,-,342,25.45
Representative in Congress,Phil Ehr,DEM,11 Coldwater,-,-,-,-,175,17.31
Representative in Congress,Phil Ehr,DEM,12 Point Baker,-,-,-,-,1019,30.62
Representative in Congress,Phil Ehr,DEM,13 Allentown,0,94,41,53,188,14.54
Representative in Congress,Phil Ehr,DEM,14 Harold,-,-,-,-,109,17.44
Representative in Congress,Phil Ehr,DEM,15 Ferris Hill,-,-,-,-,1054,33.91
Representative in Congress,Phil Ehr,DEM,16 Bagdad,-,-,-,-,850,29.41
Representative in Congress,Phil Ehr,DEM,17 Fidelis,-,-,-,-,71,9.22
Representative in Congress,Phil Ehr,DEM,18 Berryhill,-,-,-,-,1091,26.3
Representative in Congress,Phil Ehr,DEM,19 Chumuckla,-,-,-,-,134,9.82
Representative in Congress,Phil Ehr,DEM,20 Pace,-,-,-,-,1373,25.52
Representative in Congress,Phil Ehr,DEM,21 Avalon,-,-,-,-,961,26.59
Representative in Congress,Phil Ehr,DEM,22 Gulf Breeze,-,-,-,-,1563,36.22
Representative in Congress,Phil Ehr,DEM,23 Midway,0,448,421,121,990,32.74
Representative in Congress,Phil Ehr,DEM,24 Pea Ridge,-,-,-,-,1651,26.85
Representative in Congress,Phil Ehr,DEM,25 Oriole Beach,-,-,-,-,998,31.26
Representative in Congress,Phil Ehr,DEM,26 East Navarre,-,-,-,-,1870,30.36
Representative in Congress,Phil Ehr,DEM,27 Woodbine,0,531,502,125,1158,25.47
Representative in Congress,Phil Ehr,DEM,28 Tiger Point,-,-,-,-,947,32.2
Representative in Congress,Phil Ehr,DEM,29 West Navarre,-,-,-,-,776,30.22
Representative in Congress,Phil Ehr,DEM,30 Pine Terrace,-,-,-,-,548,20.57
Representative in Congress,Phil Ehr,DEM,31 Floridatown,0,136,98,90,324,25.25
Representative in Congress,Phil Ehr,DEM,32 Grand Pointe,-,-,-,-,987,32.36
Representative in Congress,Phil Ehr,DEM,33 East Milton,0,261,174,111,546,22.95
Representative in Congress,Phil Ehr,DEM,34 Hidden Creek,-,-,-,-,2638,30.1
Representative in Congress,Phil Ehr,DEM,35 Biscayne Pointe,-,-,-,-,1389,35.21
Representative in Congress,Phil Ehr,DEM,36 Mill Creek,0,209,154,85,448,23.74
Representative in Congress,Phil Ehr,DEM,37 Soundside,0,234,313,82,629,29.94
Representative in Congress,Phil Ehr,DEM,38 Navarre Beach,-,-,-,-,306,32.48
Representative in Congress,Phil Ehr,DEM,39 Garcon Point,0,208,149,47,404,24.62
Representative in Congress,Phil Ehr,DEM,40 Parkway,-,-,-,-,553,34.54
Representative in Congress,Phil Ehr,DEM,41 Woodlawn,0,374,349,87,810,32.49
Representative in Congress,Albert Oram,NPA,1 South Milton,-,-,-,-,24,1.59
Representative in Congress,Albert Oram,NPA,2 Wallace,-,-,-,-,35,0.97
Representative in Congress,Albert Oram,NPA,3 Coon Hill,-,-,-,-,4,0.58
Representative in Congress,Albert Oram,NPA,4 Jay,-,-,-,-,7,0.48
Representative in Congress,Albert Oram,NPA,5 McLellan,-,-,-,-,5,4.35
Representative in Congress,Albert Oram,NPA,6 Red Rock,-,-,-,-,1,0.96
Representative in Congress,Albert Oram,NPA,7 Munson,-,-,-,-,1,0.43
Representative in Congress,Albert Oram,NPA,8 North Milton,-,-,-,-,26,1.85
Representative in Congress,Albert Oram,NPA,9 Ward Basin,-,-,-,-,21,0.92
Representative in Congress,Albert Oram,NPA,10 Holley,-,-,-,-,21,1.56
Representative in Congress,Albert Oram,NPA,11 Coldwater,-,-,-,-,11,1.09
Representative in Congress,Albert Oram,NPA,12 Point Baker,-,-,-,-,56,1.68
Representative in Congress,Albert Oram,NPA,13 Allentown,-,-,-,-,10,0.77
Representative in Congress,Albert Oram,NPA,14 Harold,-,-,-,-,8,1.28
Representative in Congress,Albert Oram,NPA,15 Ferris Hill,-,-,-,-,53,1.71
Representative in Congress,Albert Oram,NPA,16 Bagdad,-,-,-,-,36,1.25
Representative in Congress,Albert Oram,NPA,17 Fidelis,-,-,-,-,4,0.52
Representative in Congress,Albert Oram,NPA,18 Berryhill,-,-,-,-,50,1.21
Representative in Congress,Albert Oram,NPA,19 Chumuckla,-,-,-,-,11,0.81
Representative in Congress,Albert Oram,NPA,20 Pace,-,-,-,-,68,1.26
Representative in Congress,Albert Oram,NPA,21 Avalon,-,-,-,-,51,1.41
Representative in Congress,Albert Oram,NPA,22 Gulf Breeze,-,-,-,-,60,1.39
Representative in Congress,Albert Oram,NPA,23 Midway,-,-,-,-,37,1.22
Representative in Congress,Albert Oram,NPA,24 Pea Ridge,-,-,-,-,102,1.66
Representative in Congress,Albert Oram,NPA,25 Oriole Beach,-,-,-,-,42,1.32
Representative in Congress,Albert Oram,NPA,26 East Navarre,-,-,-,-,81,1.31
Representative in Congress,Albert Oram,NPA,27 Woodbine,-,-,-,-,55,1.21
Representative in Congress,Albert Oram,NPA,28 Tiger Point,-,-,-,-,27,0.92
Representative in Congress,Albert Oram,NPA,29 West Navarre,-,-,-,-,47,1.83
Representative in Congress,Albert Oram,NPA,30 Pine Terrace,-,-,-,-,27,1.01
Representative in Congress,Albert Oram,NPA,31 Floridatown,-,-,-,-,28,2.18
Representative in Congress,Albert Oram,NPA,32 Grand Pointe,-,-,-,-,26,0.85
Representative in Congress,Albert Oram,NPA,33 East Milton,-,-,-,-,36,1.51
Representative in Congress,Albert Oram,NPA,34 Hidden Creek,-,-,-,-,114,1.3
Representative in Congress,Albert Oram,NPA,35 Biscayne Pointe,-,-,-,-,63,1.6
Representative in Congress,Albert Oram,NPA,36 Mill Creek,-,-,-,-,36,1.91
Representative in Congress,Albert Oram,NPA,37 Soundside,-,-,-,-,17,0.81
Representative in Congress,Albert Oram,NPA,38 Navarre Beach,-,-,-,-,9,0.96
Representative in Congress,Albert Oram,NPA,39 Garcon Point,-,-,-,-,21,1.28
Representative in Congress,Albert Oram,NPA,40 Parkway,-,-,-,-,21,1.31
Representative in Congress,Albert Oram,NPA,41 Woodlawn,-,-,-,-,28,1.12
State Senator,Douglas V. Broxson,REP,1 South Milton,-,-,-,-,954,64.37
State Senator,Douglas V. Broxson,REP,2 Wallace,-,-,-,-,2961,82.89
State Senator,Douglas V. Broxson,REP,3 Coon Hill,0,82,234,326,642,93.31
State Senator,Douglas V. Broxson,REP,4 Jay,0,218,354,752,1324,91.12
State Senator,Douglas V. Broxson,REP,5 McLellan,-,-,-,-,100,87.72
State Senator,Douglas V. Broxson,REP,6 Red Rock,-,-,-,-,92,89.32
State Senator,Douglas V. Broxson,REP,7 Munson,-,-,-,-,204,91.07
State Senator,Douglas V. Broxson,REP,8 North Milton,-,-,-,-,912,65.66
State Senator,Douglas V. Broxson,REP,9 Ward Basin,-,-,-,-,1787,78.65
State Senator,Douglas V. Broxson,REP,10 Holley,0,122,491,408,1021,76.65
State Senator,Douglas V. Broxson,REP,11 Coldwater,0,163,242,455,860,85.66
State Senator,Douglas V. Broxson,REP,12 Point Baker,-,-,-,-,2345,70.95
State Senator,Douglas V. Broxson,REP,13 Allentown,0,179,407,531,1117,86.93
State Senator,Douglas V. Broxson,REP,14 Harold,-,-,-,-,525,84.68
State Senator,Douglas V. Broxson,REP,15 Ferris Hill,-,-,-,-,2084,67.88
State Senator,Douglas V. Broxson,REP,16 Bagdad,-,-,-,-,2071,72.41
State Senator,Douglas V. Broxson,REP,17 Fidelis,0,161,223,314,698,91.72
State Senator,Douglas V. Broxson,REP,18 Berryhill,-,-,-,-,3141,76.52
State Senator,Douglas V. Broxson,REP,19 Chumuckla,-,-,-,-,1232,91.6
State Senator,Douglas V. Broxson,REP,20 Pace,-,-,-,-,4112,77.16
State Senator,Douglas V. Broxson,REP,21 Avalon,0,617,1400,705,2722,76.03
State Senator,Douglas V. Broxson,REP,22 Gulf Breeze,-,-,-,-,3031,70.74
State Senator,Douglas V. Broxson,REP,23 Midway,0,421,1173,477,2071,69.06
State Senator,Douglas V. Broxson,REP,24 Pea Ridge,-,-,-,-,4609,75.59
State Senator,Douglas V. Broxson,REP,25 Oriole Beach,0,439,1307,591,2337,73.72
State Senator,Douglas V. Broxson,REP,26 East Navarre,-,-,-,-,4344,71.32
State Senator,Douglas V. Broxson,REP,27 Woodbine,-,-,-,-,3482,77.34
State Senator,Douglas V. Broxson,REP,28 Tiger Point,-,-,-,-,2154,73.82
State Senator,Douglas V. Broxson,REP,29 West Navarre,-,-,-,-,1810,71.26
State Senator,Douglas V. Broxson,REP,30 Pine Terrace,-,-,-,-,2156,81.73
State Senator,Douglas V. Broxson,REP,31 Floridatown,0,181,474,306,961,75.31
State Senator,Douglas V. Broxson,REP,32 Grand Pointe,-,-,-,-,2236,73.89
State Senator,Douglas V. Broxson,REP,33 East Milton,0,361,917,570,1848,78.44
State Senator,Douglas V. Broxson,REP,34 Hidden Creek,-,-,-,-,6202,71.57
State Senator,Douglas V. Broxson,REP,35 Biscayne Pointe,0,631,1330,622,2583,66.3
State Senator,Douglas V. Broxson,REP,36 Mill Creek,-,-,-,-,1477,78.82
State Senator,Douglas V. Broxson,REP,37 Soundside,0,296,978,278,1552,74.37
State Senator,Douglas V. Broxson,REP,38 Navarre Beach,-,-,-,-,652,70.03
State Senator,Douglas V. Broxson,REP,39 Garcon Point,-,-,-,-,1265,77.8
State Senator,Douglas V. Broxson,REP,40 Parkway,0,244,650,190,1084,68.43
State Senator,Douglas V. Broxson,REP,41 Woodlawn,-,-,-,-,1744,70.66
State Senator,Karen M. Butler,DEM,1 South Milton,-,-,-,-,528,35.63
State Senator,Karen M. Butler,DEM,2 Wallace,-,-,-,-,611,17.11
State Senator,Karen M. Butler,DEM,3 Coon Hill,-,-,-,-,46,6.69
State Senator,Karen M. Butler,DEM,4 Jay,-,-,-,-,129,8.88
State Senator,Karen M. Butler,DEM,5 McLellan,-,-,-,-,14,12.28
State Senator,Karen M. Butler,DEM,6 Red Rock,-,-,-,-,11,10.68
State Senator,Karen M. Butler,DEM,7 Munson,-,-,-,-,20,8.93
State Senator,Karen M. Butler,DEM,8 North Milton,-,-,-,-,477,34.34
State Senator,Karen M. Butler,DEM,9 Ward Basin,-,-,-,-,485,21.35
State Senator,Karen M. Butler,DEM,10 Holley,-,-,-,-,311,23.35
State Senator,Karen M. Butler,DEM,11 Coldwater,-,-,-,-,144,14.34
State Senator,Karen M. Butler,DEM,12 Point Baker,-,-,-,-,960,29.05
State Senator,Karen M. Butler,DEM,13 Allentown,0,84,34,50,168,13.07
State Senator,Karen M. Butler,DEM,14 Harold,-,-,-,-,95,15.32
State Senator,Karen M. Butler,DEM,15 Ferris Hill,-,-,-,-,986,32.12
State Senator,Karen M. Butler,DEM,16 Bagdad,-,-,-,-,789,27.59
State Senator,Karen M. Butler,DEM,17 Fidelis,-,-,-,-,63,8.28
State Senator,Karen M. Butler,DEM,18 Berryhill,-,-,-,-,964,23.48
State Senator,Karen M. Butler,DEM,19 Chumuckla,-,-,-,-,113,8.4
State Senator,Karen M. Butler,DEM,20 Pace,-,-,-,-,1217,22.84
State Senator,Karen M. Butler,DEM,21 Avalon,-,-,-,-,858,23.97
State Senator,Karen M. Butler,DEM,22 Gulf Breeze,-,-,-,-,1254,29.26
State Senator,Karen M. Butler,DEM,23 Midway,0,421,392,115,928,30.94
State Senator,Karen M. Butler,DEM,24 Pea Ridge,-,-,-,-,1488,24.41
State Senator,Karen M. Butler,DEM,25 Oriole Beach,-,-,-,-,833,26.28
State Senator,Karen M. Butler,DEM,26 East Navarre,-,-,-,-,1747,28.68
State Senator,Karen M. Butler,DEM,27 Woodbine,0,492,421,107,1020,22.66
State Senator,Karen M. Butler,DEM,28 Tiger Point,-,-,-,-,764,26.18
State Senator,Karen M. Butler,DEM,29 West Navarre,-,-,-,-,730,28.74
State Senator,Karen M. Butler,DEM,30 Pine Terrace,-,-,-,-,482,18.27
State Senator,Karen M. Butler,DEM,31 Floridatown,0,133,90,92,315,24.69
State Senator,Karen M. Butler,DEM,32 Grand Pointe,-,-,-,-,790,26.11
State Senator,Karen M. Butler,DEM,33 East Milton,0,247,158,103,508,21.56
State Senator,Karen M. Butler,DEM,34 Hidden Creek,-,-,-,-,2464,28.43
State Senator,Karen M. Butler,DEM,35 Biscayne Pointe,-,-,-,-,1313,33.7
State Senator,Karen M. Butler,DEM,36 Mill Creek,0,192,133,72,397,21.18
State Senator,Karen M. Butler,DEM,37 Soundside,0,193,273,69,535,25.63
State Senator,Karen M. Butler,DEM,38 Navarre Beach,-,-,-,-,279,29.97
State Senator,Karen M. Butler,DEM,39 Garcon Point,0,188,129,44,361,22.2
State Senator,Karen M. Butler,DEM,40 Parkway,-,-,-,-,500,31.57
State Senator,Karen M. Butler,DEM,41 Woodlawn,0,337,310,77,724,29.34
State Representative District 2,Alex Andrade,REP,22 Gulf Breeze,-,-,-,-,2847,67.11
State Representative District 2,Alex Andrade,REP,25 Oriole Beach,0,403,1261,563,2227,70.83
State Representative District 2,Alex Andrade,REP,32 Grand Pointe,-,-,-,-,2137,71.33
State Representative District 2,Dianne Krumel,DEM,22 Gulf Breeze,0,715,460,220,1395,32.89
State Representative District 2,Dianne Krumel,DEM,25 Oriole Beach,-,-,-,-,917,29.17
State Representative District 2,Dianne Krumel,DEM,32 Grand Pointe,-,-,-,-,859,28.67
State Representative District 3,Jayer Williamson,REP,1 South Milton,-,-,-,-,966,65.85
State Representative District 3,Jayer Williamson,REP,2 Wallace,-,-,-,-,2974,83.92
State Representative District 3,Jayer Williamson,REP,3 Coon Hill,0,78,233,321,632,92.4
State Representative District 3,Jayer Williamson,REP,4 Jay,0,209,350,747,1306,91.26
State Representative District 3,Jayer Williamson,REP,5 McLellan,-,-,-,-,101,89.38
State Representative District 3,Jayer Williamson,REP,6 Red Rock,-,-,-,-,93,92.08
State Representative District 3,Jayer Williamson,REP,7 Munson,-,-,-,-,207,90.79
State Representative District 3,Jayer Williamson,REP,8 North Milton,-,-,-,-,927,67.03
State Representative District 3,Jayer Williamson,REP,9 Ward Basin,-,-,-,-,1769,78.73
State Representative District 3,Jayer Williamson,REP,10 Holley,0,133,481,397,1011,76.48
State Representative District 3,Jayer Williamson,REP,11 Coldwater,0,164,226,449,839,84.32
State Representative District 3,Jayer Williamson,REP,12 Point Baker,-,-,-,-,2309,70.72
State Representative District 3,Jayer Williamson,REP,13 Allentown,0,179,407,537,1123,87.39
State Representative District 3,Jayer Williamson,REP,14 Harold,-,-,-,-,520,84.83
State Representative District 3,Jayer Williamson,REP,15 Ferris Hill,-,-,-,-,2086,68.6
State Representative District 3,Jayer Williamson,REP,16 Bagdad,-,-,-,-,2057,72.53
State Representative District 3,Jayer Williamson,REP,17 Fidelis,0,152,222,319,693,91.55
State Representative District 3,Jayer Williamson,REP,18 Berryhill,-,-,-,-,3131,77.14
State Representative District 3,Jayer Williamson,REP,19 Chumuckla,-,-,-,-,1232,92.42
State Representative District 3,Jayer Williamson,REP,20 Pace,-,-,-,-,4114,77.83
State Representative District 3,Jayer Williamson,REP,21 Avalon,0,606,1394,695,2695,76.04
State Representative District 3,Jayer Williamson,REP,23 Midway,0,419,1164,463,2046,69.03
State Representative District 3,Jayer Williamson,REP,24 Pea Ridge,-,-,-,-,4593,75.93
State Representative District 3,Jayer Williamson,REP,26 East Navarre,-,-,-,-,4306,71.55
State Representative District 3,Jayer Williamson,REP,27 Woodbine,-,-,-,-,3503,78.28
State Representative District 3,Jayer Williamson,REP,28 Tiger Point,-,-,-,-,2063,71.86
State Representative District 3,Jayer Williamson,REP,29 West Navarre,-,-,-,-,1789,71.36
State Representative District 3,Jayer Williamson,REP,30 Pine Terrace,-,-,-,-,2160,82.07
State Representative District 3,Jayer Williamson,REP,31 Floridatown,0,190,480,299,969,76.54
State Representative District 3,Jayer Williamson,REP,33 East Milton,0,351,919,579,1849,78.68
State Representative District 3,Jayer Williamson,REP,34 Hidden Creek,-,-,-,-,6116,71.32
State Representative District 3,Jayer Williamson,REP,35 Biscayne Pointe,0,631,1317,607,2555,66.19
State Representative District 3,Jayer Williamson,REP,36 Mill Creek,-,-,-,-,1462,78.9
State Representative District 3,Jayer Williamson,REP,37 Soundside,0,277,959,281,1517,73.89
State Representative District 3,Jayer Williamson,REP,38 Navarre Beach,-,-,-,-,645,69.81
State Representative District 3,Jayer Williamson,REP,39 Garcon Point,-,-,-,-,1258,78.14
State Representative District 3,Jayer Williamson,REP,40 Parkway,0,243,633,183,1059,67.84
State Representative District 3,Jayer Williamson,REP,41 Woodlawn,-,-,-,-,1727,70.37
State Representative District 3,Angela L. Hoover,DEM,1 South Milton,-,-,-,-,501,34.15
State Representative District 3,Angela L. Hoover,DEM,2 Wallace,-,-,-,-,570,16.08
State Representative District 3,Angela L. Hoover,DEM,3 Coon Hill,-,-,-,-,52,7.6
State Representative District 3,Angela L. Hoover,DEM,4 Jay,-,-,-,-,125,8.74
State Representative District 3,Angela L. Hoover,DEM,5 McLellan,-,-,-,-,12,10.62
State Representative District 3,Angela L. Hoover,DEM,6 Red Rock,-,-,-,-,8,7.92
State Representative District 3,Angela L. Hoover,DEM,7 Munson,-,-,-,-,21,9.21
State Representative District 3,Angela L. Hoover,DEM,8 North Milton,-,-,-,-,456,32.97
State Representative District 3,Angela L. Hoover,DEM,9 Ward Basin,-,-,-,-,478,21.27
State Representative District 3,Angela L. Hoover,DEM,10 Holley,-,-,-,-,311,23.52
State Representative District 3,Angela L. Hoover,DEM,11 Coldwater,-,-,-,-,156,15.68
State Representative District 3,Angela L. Hoover,DEM,12 Point Baker,-,-,-,-,956,29.28
State Representative District 3,Angela L. Hoover,DEM,13 Allentown,0,84,33,45,162,12.61
State Representative District 3,Angela L. Hoover,DEM,14 Harold,-,-,-,-,93,15.17
State Representative District 3,Angela L. Hoover,DEM,15 Ferris Hill,-,-,-,-,955,31.4
State Representative District 3,Angela L. Hoover,DEM,16 Bagdad,-,-,-,-,779,27.47
State Representative District 3,Angela L. Hoover,DEM,17 Fidelis,-,-,-,-,64,8.45
State Representative District 3,Angela L. Hoover,DEM,18 Berryhill,-,-,-,-,928,22.86
State Representative District 3,Angela L. Hoover,DEM,19 Chumuckla,-,-,-,-,101,7.58
State Representative District 3,Angela L. Hoover,DEM,20 Pace,-,-,-,-,1172,22.17
State Representative District 3,Angela L. Hoover,DEM,21 Avalon,-,-,-,-,849,23.96
State Representative District 3,Angela L. Hoover,DEM,23 Midway,0,414,383,121,918,30.97
State Representative District 3,Angela L. Hoover,DEM,24 Pea Ridge,-,-,-,-,1456,24.07
State Representative District 3,Angela L. Hoover,DEM,26 East Navarre,0,793,725,194,1712,28.45
State Representative District 3,Angela L. Hoover,DEM,27 Woodbine,-,-,-,-,972,21.72
State Representative District 3,Angela L. Hoover,DEM,28 Tiger Point,-,-,-,-,808,28.14
State Representative District 3,Angela L. Hoover,DEM,29 West Navarre,-,-,-,-,718,28.64
State Representative District 3,Angela L. Hoover,DEM,30 Pine Terrace,-,-,-,-,472,17.93
State Representative District 3,Angela L. Hoover,DEM,31 Floridatown,0,121,83,93,297,23.46
State Representative District 3,Angela L. Hoover,DEM,33 East Milton,0,251,155,95,501,21.32
State Representative District 3,Angela L. Hoover,DEM,34 Hidden Creek,-,-,-,-,2460,28.68
State Representative District 3,Angela L. Hoover,DEM,35 Biscayne Pointe,-,-,-,-,1305,33.81
State Representative District 3,Angela L. Hoover,DEM,36 Mill Creek,0,200,131,60,391,21.1
State Representative District 3,Angela L. Hoover,DEM,37 Soundside,0,204,269,63,536,26.11
State Representative District 3,Angela L. Hoover,DEM,38 Navarre Beach,-,-,-,-,279,30.19
State Representative District 3,Angela L. Hoover,DEM,39 Garcon Point,0,178,127,47,352,21.86
State Representative District 3,Angela L. Hoover,DEM,40 Parkway,-,-,-,-,502,32.16
State Representative District 3,Angela L. Hoover,DEM,41 Woodlawn,0,346,310,71,727,29.63
Board of County Commissioners,Sam Parker,REP,1 South Milton,-,-,-,-,1145,91.31
Board of County Commissioners,Sam Parker,REP,2 Wallace,-,-,-,-,2775,88.38
Board of County Commissioners,Sam Parker,REP,3 Coon Hill,0,82,235,326,643,98.47
Board of County Commissioners,Sam Parker,REP,4 Jay,0,237,338,752,1327,97.72
Board of County Commissioners,Sam Parker,REP,5 McLellan,-,-,-,-,100,98.04
Board of County Commissioners,Sam Parker,REP,6 Red Rock,-,-,-,-,97,100
Board of County Commissioners,Sam Parker,REP,7 Munson,-,-,-,-,203,98.07
Board of County Commissioners,Sam Parker,REP,8 North Milton,-,-,-,-,1082,93.04
Board of County Commissioners,Sam Parker,REP,9 Ward Basin,-,-,-,-,1913,94.42
Board of County Commissioners,Sam Parker,REP,10 Holley,-,-,-,-,1104,93.24
Board of County Commissioners,Sam Parker,REP,11 Coldwater,-,-,-,-,847,94.96
Board of County Commissioners,Sam Parker,REP,12 Point Baker,-,-,-,-,2648,92.85
Board of County Commissioners,Sam Parker,REP,13 Allentown,0,207,384,522,1113,95.29
Board of County Commissioners,Sam Parker,REP,14 Harold,-,-,-,-,549,98.21
Board of County Commissioners,Sam Parker,REP,15 Ferris Hill,-,-,-,-,2472,93.39
Board of County Commissioners,Sam Parker,REP,16 Bagdad,-,-,-,-,2319,93.55
Board of County Commissioners,Sam Parker,REP,17 Fidelis,0,155,222,313,690,97.6
Board of County Commissioners,Sam Parker,REP,18 Berryhill,-,-,-,-,3355,92.55
Board of County Commissioners,Sam Parker,REP,19 Chumuckla,-,-,-,-,1168,93.74
Board of County Commissioners,Sam Parker,REP,20 Pace,-,-,-,-,4122,88.68
Board of County Commissioners,Sam Parker,REP,21 Avalon,0,726,1447,749,2922,93.71
Board of County Commissioners,Sam Parker,REP,22 Gulf Breeze,-,-,-,-,3348,94.92
Board of County Commissioners,Sam Parker,REP,23 Midway,0,585,1333,532,2450,94.96
Board of County Commissioners,Sam Parker,REP,24 Pea Ridge,-,-,-,-,4926,91.58
Board of County Commissioners,Sam Parker,REP,25 Oriole Beach,-,-,-,-,2556,95.2
Board of County Commissioners,Sam Parker,REP,26 East Navarre,-,-,-,-,4833,92.62
Board of County Commissioners,Sam Parker,REP,27 Woodbine,-,-,-,-,3320,86.14
Board of County Commissioners,Sam Parker,REP,28 Tiger Point,-,-,-,-,2390,95.71
Board of County Commissioners,Sam Parker,REP,29 West Navarre,-,-,-,-,2064,92.1
Board of County Commissioners,Sam Parker,REP,30 Pine Terrace,-,-,-,-,2197,93.53
Board of County Commissioners,Sam Parker,REP,31 Floridatown,0,221,466,347,1034,91.59
Board of County Commissioners,Sam Parker,REP,32 Grand Pointe,-,-,-,-,2490,96.32
Board of County Commissioners,Sam Parker,REP,33 East Milton,0,439,938,599,1976,94.46
Board of County Commissioners,Sam Parker,REP,34 Hidden Creek,-,-,-,-,6988,93.34
Board of County Commissioners,Sam Parker,REP,35 Biscayne Pointe,0,866,1483,654,3003,92
Board of County Commissioners,Sam Parker,REP,36 Mill Creek,-,-,-,-,1471,88.83
Board of County Commissioners,Sam Parker,REP,37 Soundside,0,339,1050,305,1694,94.64
Board of County Commissioners,Sam Parker,REP,38 Navarre Beach,-,-,-,-,716,92.99
