Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
State Senator,Marva Harris Preston,REP,"Pre 21 Green Shade AME Church ",0,37,77,59,173,41.39
State Senator,Marva Harris Preston,REP,Pre 22 Second Elizabeth Church,0,32,54,43,129,25.15
State Senator,Marva Harris Preston,REP,Pre 23 New Direction Christian,0,50,84,52,186,34.70
State Senator,Marva Harris Preston,REP,Pre 24 St. Joseph Missionary B,-,-,-,-,23,6.71
State Senator,Marva Harris Preston,REP,Pre 25 Elizabeth AME Church,-,-,-,-,76,26.12
State Senator,Loranne Ausley,DEM,Pre 1 Centenary United Methodi,0,290,284,98,672,58.49
State Senator,Loranne Ausley,DEM,Pre 2 Havana Public Library,0,484,551,176,1211,66.03
State Senator,Loranne Ausley,DEM,Pre 3 Concordia Baptist Church,0,146,159,68,373,43.52
State Senator,Loranne Ausley,DEM,Pre 4 Eugene Lamb Recreation C,-,-,-,-,1907,82.34
State Senator,Loranne Ausley,DEM,Pre 5 Quincy Recreation Center,0,754,716,301,1771,86.73
State Senator,Loranne Ausley,DEM,Pre 6 Wetumpka Fire Department,0,137,98,103,338,34.00
State Senator,Loranne Ausley,DEM,"Pre 7 Union Chapel AME Church ",0,204,165,143,512,69.10
State Senator,Loranne Ausley,DEM,Pre 8 Sycamore Methodist Churc,0,60,63,56,179,34.29
State Senator,Loranne Ausley,DEM,Pre 9 Chattahoochee Recreation,0,267,313,127,707,57.15
State Senator,Loranne Ausley,DEM,Pre 10 Mt. Pleasant Fire Depar,0,68,91,103,262,64.37
State Senator,Loranne Ausley,DEM,Pre 11 Gretna Town Hall,0,336,356,245,937,79.74
State Senator,Loranne Ausley,DEM,Pre 12 Greensboro Town Hall,0,96,80,110,286,47.75
State Senator,Loranne Ausley,DEM,Pre 13 FAMU Research Center,-,-,-,-,985,89.95
State Senator,Loranne Ausley,DEM,Pre 14 Shiloh Church,0,149,181,87,417,54.44
State Senator,Loranne Ausley,DEM,Pre 15 St. James Baptist Churc,0,152,125,50,327,32.96
State Senator,Loranne Ausley,DEM,"Pre 16 National Guard Armory  ",-,-,-,-,637,79.72
State Senator,Loranne Ausley,DEM,"Pre 17 New Bethel AME Church  ",-,-,-,-,736,89.87
State Senator,Loranne Ausley,DEM,Pre 18 St. Matthew Primitive B,-,-,-,-,603,78.21
State Senator,Loranne Ausley,DEM,Pre 19 Hopewell Church,0,215,223,58,496,45.71
State Senator,Loranne Ausley,DEM,Pre 20 Assembly of God,0,144,185,69,398,48.42
State Senator,Loranne Ausley,DEM,"Pre 21 Green Shade AME Church ",0,105,85,55,245,58.61
State Senator,Loranne Ausley,DEM,Pre 22 Second Elizabeth Church,-,-,-,-,384,74.85
State Senator,Loranne Ausley,DEM,Pre 23 New Direction Christian,0,125,146,79,350,65.30
State Senator,Loranne Ausley,DEM,Pre 24 St. Joseph Missionary B,0,101,105,114,320,93.29
State Senator,Loranne Ausley,DEM,Pre 25 Elizabeth AME Church,0,79,82,54,215,73.88
Tax Collector,W Dale Summerford,DEM,Pre 1 Centenary United Methodi,0,385,484,217,1086,99.27
Tax Collector,W Dale Summerford,DEM,Pre 2 Havana Public Library,0,604,836,260,1700,99.13
Tax Collector,W Dale Summerford,DEM,Pre 3 Concordia Baptist Church,0,209,355,190,754,98.56
Tax Collector,W Dale Summerford,DEM,Pre 4 Eugene Lamb Recreation C,-,-,-,-,2168,99.09
Tax Collector,W Dale Summerford,DEM,Pre 5 Quincy Recreation Center,0,828,823,340,1991,99.45
Tax Collector,W Dale Summerford,DEM,Pre 6 Wetumpka Fire Department,0,220,275,394,889,98.67
Tax Collector,W Dale Summerford,DEM,"Pre 7 Union Chapel AME Church ",0,224,276,222,722,99.45
Tax Collector,W Dale Summerford,DEM,Pre 8 Sycamore Methodist Churc,0,108,143,212,463,98.09
Tax Collector,W Dale Summerford,DEM,Pre 9 Chattahoochee Recreation,0,374,547,225,1146,98.45
Tax Collector,W Dale Summerford,DEM,Pre 10 Mt. Pleasant Fire Depar,0,95,132,164,391,99.24
Tax Collector,W Dale Summerford,DEM,Pre 11 Gretna Town Hall,0,390,441,311,1142,99.05
Tax Collector,W Dale Summerford,DEM,Pre 12 Greensboro Town Hall,-,-,-,-,579,99.83
Tax Collector,W Dale Summerford,DEM,Pre 13 FAMU Research Center,-,-,-,-,1072,99.17
Tax Collector,W Dale Summerford,DEM,Pre 14 Shiloh Church,0,183,330,170,683,98.84
Tax Collector,W Dale Summerford,DEM,Pre 15 St. James Baptist Churc,0,239,390,217,846,99.06
Tax Collector,W Dale Summerford,DEM,"Pre 16 National Guard Armory  ",-,-,-,-,772,99.74
Tax Collector,W Dale Summerford,DEM,"Pre 17 New Bethel AME Church  ",-,-,-,-,777,99.49
Tax Collector,W Dale Summerford,DEM,Pre 18 St. Matthew Primitive B,-,-,-,-,741,98.67
Tax Collector,W Dale Summerford,DEM,Pre 19 Hopewell Church,0,309,500,139,948,98.24
Tax Collector,W Dale Summerford,DEM,Pre 20 Assembly of God,-,-,-,-,741,98.93
Tax Collector,W Dale Summerford,DEM,"Pre 21 Green Shade AME Church ",0,135,150,107,392,99.24
Tax Collector,W Dale Summerford,DEM,Pre 22 Second Elizabeth Church,-,-,-,-,514,99.81
Tax Collector,W Dale Summerford,DEM,Pre 23 New Direction Christian,0,169,230,125,524,99.43
Tax Collector,W Dale Summerford,DEM,Pre 24 St. Joseph Missionary B,0,107,106,121,334,99.40
Tax Collector,W Dale Summerford,DEM,Pre 25 Elizabeth AME Church,0,91,109,72,272,98.55
Tax Collector,WRITE-IN,NON,Pre 1 Centenary United Methodi,-,-,-,-,8,0.73
Tax Collector,WRITE-IN,NON,Pre 2 Havana Public Library,-,-,-,-,15,0.87
Tax Collector,WRITE-IN,NON,Pre 3 Concordia Baptist Church,-,-,-,-,11,1.44
Tax Collector,WRITE-IN,NON,Pre 4 Eugene Lamb Recreation C,-,-,-,-,20,0.91
Tax Collector,WRITE-IN,NON,Pre 5 Quincy Recreation Center,-,-,-,-,11,0.55
Tax Collector,WRITE-IN,NON,Pre 6 Wetumpka Fire Department,-,-,-,-,12,1.33
Tax Collector,WRITE-IN,NON,"Pre 7 Union Chapel AME Church ",-,-,-,-,4,0.55
Tax Collector,WRITE-IN,NON,Pre 8 Sycamore Methodist Churc,-,-,-,-,9,1.91
Tax Collector,WRITE-IN,NON,Pre 9 Chattahoochee Recreation,-,-,-,-,18,1.55
Tax Collector,WRITE-IN,NON,Pre 10 Mt. Pleasant Fire Depar,-,-,-,-,3,0.76
Tax Collector,WRITE-IN,NON,Pre 11 Gretna Town Hall,-,-,-,-,11,0.95
Tax Collector,WRITE-IN,NON,Pre 12 Greensboro Town Hall,-,-,-,-,1,0.17
Tax Collector,WRITE-IN,NON,Pre 13 FAMU Research Center,-,-,-,-,9,0.83
Tax Collector,WRITE-IN,NON,Pre 14 Shiloh Church,-,-,-,-,8,1.16
Tax Collector,WRITE-IN,NON,Pre 15 St. James Baptist Churc,-,-,-,-,8,0.94
Tax Collector,WRITE-IN,NON,"Pre 16 National Guard Armory  ",-,-,-,-,2,0.26
Tax Collector,WRITE-IN,NON,"Pre 17 New Bethel AME Church  ",-,-,-,-,4,0.51
Tax Collector,WRITE-IN,NON,Pre 18 St. Matthew Primitive B,-,-,-,-,10,1.33
Tax Collector,WRITE-IN,NON,Pre 19 Hopewell Church,-,-,-,-,17,1.76
Tax Collector,WRITE-IN,NON,Pre 20 Assembly of God,-,-,-,-,8,1.07
Tax Collector,WRITE-IN,NON,"Pre 21 Green Shade AME Church ",-,-,-,-,3,0.76
Tax Collector,WRITE-IN,NON,Pre 22 Second Elizabeth Church,-,-,-,-,1,0.19
Tax Collector,WRITE-IN,NON,Pre 23 New Direction Christian,-,-,-,-,3,0.57
Tax Collector,WRITE-IN,NON,Pre 24 St. Joseph Missionary B,-,-,-,-,2,0.60
Tax Collector,WRITE-IN,NON,Pre 25 Elizabeth AME Church,-,-,-,-,4,1.45
Superintendent of Schools,Elijah Key,DEM,Pre 1 Centenary United Methodi,0,328,399,179,906,79.40
Superintendent of Schools,Elijah Key,DEM,Pre 2 Havana Public Library,0,526,654,206,1386,77.87
Superintendent of Schools,Elijah Key,DEM,Pre 3 Concordia Baptist Church,0,159,228,98,485,60.17
Superintendent of Schools,Elijah Key,DEM,Pre 4 Eugene Lamb Recreation C,-,-,-,-,1963,85.50
Superintendent of Schools,Elijah Key,DEM,Pre 5 Quincy Recreation Center,0,769,748,317,1834,87.92
Superintendent of Schools,Elijah Key,DEM,Pre 6 Wetumpka Fire Department,0,171,193,248,612,65.38
Superintendent of Schools,Elijah Key,DEM,"Pre 7 Union Chapel AME Church ",0,204,210,183,597,80.68
Superintendent of Schools,Elijah Key,DEM,Pre 8 Sycamore Methodist Churc,0,82,89,118,289,58.03
Superintendent of Schools,Elijah Key,DEM,Pre 9 Chattahoochee Recreation,0,313,428,178,919,75.08
Superintendent of Schools,Elijah Key,DEM,Pre 10 Mt. Pleasant Fire Depar,0,86,111,135,332,80.98
Superintendent of Schools,Elijah Key,DEM,Pre 11 Gretna Town Hall,0,374,393,269,1036,86.41
Superintendent of Schools,Elijah Key,DEM,Pre 12 Greensboro Town Hall,0,119,113,186,418,70.49
Superintendent of Schools,Elijah Key,DEM,Pre 13 FAMU Research Center,-,-,-,-,1000,89.77
Superintendent of Schools,Elijah Key,DEM,Pre 14 Shiloh Church,0,154,218,120,492,68.81
Superintendent of Schools,Elijah Key,DEM,Pre 15 St. James Baptist Churc,0,183,216,87,486,53.82
Superintendent of Schools,Elijah Key,DEM,"Pre 16 National Guard Armory  ",-,-,-,-,696,86.35
Superintendent of Schools,Elijah Key,DEM,"Pre 17 New Bethel AME Church  ",-,-,-,-,738,89.45
Superintendent of Schools,Elijah Key,DEM,Pre 18 St. Matthew Primitive B,-,-,-,-,651,82.09
Superintendent of Schools,Elijah Key,DEM,Pre 19 Hopewell Church,0,238,289,79,606,60.60
Superintendent of Schools,Elijah Key,DEM,Pre 20 Assembly of God,-,-,-,-,510,65.22
Superintendent of Schools,Elijah Key,DEM,"Pre 21 Green Shade AME Church ",0,115,102,83,300,74.63
Superintendent of Schools,Elijah Key,DEM,Pre 22 Second Elizabeth Church,-,-,-,-,461,87.81
Superintendent of Schools,Elijah Key,DEM,Pre 23 New Direction Christian,0,148,181,120,449,81.64
Superintendent of Schools,Elijah Key,DEM,Pre 24 St. Joseph Missionary B,0,89,96,97,282,80.57
Superintendent of Schools,Elijah Key,DEM,Pre 25 Elizabeth AME Church,0,92,94,59,245,82.49
Superintendent of Schools,Richard Burns,NPA,Pre 1 Centenary United Methodi,0,85,103,47,235,20.60
Superintendent of Schools,Richard Burns,NPA,Pre 2 Havana Public Library,0,103,230,61,394,22.13
Superintendent of Schools,Richard Burns,NPA,Pre 3 Concordia Baptist Church,0,62,155,104,321,39.83
Superintendent of Schools,Richard Burns,NPA,Pre 4 Eugene Lamb Recreation C,0,93,172,68,333,14.50
Superintendent of Schools,Richard Burns,NPA,Pre 5 Quincy Recreation Center,0,99,104,49,252,12.08
Superintendent of Schools,Richard Burns,NPA,Pre 6 Wetumpka Fire Department,0,53,102,169,324,34.62
Superintendent of Schools,Richard Burns,NPA,"Pre 7 Union Chapel AME Church ",-,-,-,-,143,19.32
Superintendent of Schools,Richard Burns,NPA,Pre 8 Sycamore Methodist Churc,0,35,77,97,209,41.97
Superintendent of Schools,Richard Burns,NPA,Pre 9 Chattahoochee Recreation,0,80,166,59,305,24.92
Superintendent of Schools,Richard Burns,NPA,Pre 10 Mt. Pleasant Fire Depar,-,-,-,-,78,19.02
Superintendent of Schools,Richard Burns,NPA,Pre 11 Gretna Town Hall,0,41,65,57,163,13.59
Superintendent of Schools,Richard Burns,NPA,Pre 12 Greensboro Town Hall,-,-,-,-,175,29.51
Superintendent of Schools,Richard Burns,NPA,Pre 13 FAMU Research Center,-,-,-,-,114,10.23
Superintendent of Schools,Richard Burns,NPA,Pre 14 Shiloh Church,0,43,121,59,223,31.19
Superintendent of Schools,Richard Burns,NPA,Pre 15 St. James Baptist Churc,0,69,192,156,417,46.18
Superintendent of Schools,Richard Burns,NPA,"Pre 16 National Guard Armory  ",0,33,40,37,110,13.65
Superintendent of Schools,Richard Burns,NPA,"Pre 17 New Bethel AME Church  ",-,-,-,-,87,10.55
Superintendent of Schools,Richard Burns,NPA,Pre 18 St. Matthew Primitive B,0,38,64,40,142,17.91
Superintendent of Schools,Richard Burns,NPA,Pre 19 Hopewell Church,0,86,230,78,394,39.40
Superintendent of Schools,Richard Burns,NPA,Pre 20 Assembly of God,0,55,160,57,272,34.78
Superintendent of Schools,Richard Burns,NPA,"Pre 21 Green Shade AME Church ",-,-,-,-,102,25.37
Superintendent of Schools,Richard Burns,NPA,Pre 22 Second Elizabeth Church,-,-,-,-,64,12.19
Superintendent of Schools,Richard Burns,NPA,Pre 23 New Direction Christian,-,-,-,-,101,18.36
Superintendent of Schools,Richard Burns,NPA,Pre 24 St. Joseph Missionary B,-,-,-,-,68,19.43
Superintendent of Schools,Richard Burns,NPA,Pre 25 Elizabeth AME Church,-,-,-,-,52,17.51
County Commissioner DISTRICT 3,Kimblin E. NeSmith,DEM,"Pre 7 Union Chapel AME Church ",0,188,160,141,489,65.37
County Commissioner DISTRICT 3,Kimblin E. NeSmith,DEM,Pre 8 Sycamore Methodist Churc,0,47,61,60,168,32.68
County Commissioner DISTRICT 3,Kimblin E. NeSmith,DEM,Pre 9 Chattahoochee Recreation,0,210,281,129,620,49.56
County Commissioner DISTRICT 3,Kimblin E. NeSmith,DEM,Pre 12 Greensboro Town Hall,0,91,75,115,281,46.68
County Commissioner DISTRICT 3,Kimblin E. NeSmith,DEM,Pre 25 Elizabeth AME Church,0,73,67,43,183,63.32
County Commissioner DISTRICT 3,Damion C. McNealy,NPA,"Pre 7 Union Chapel AME Church ",-,-,-,-,49,6.55
County Commissioner DISTRICT 3,Damion C. McNealy,NPA,Pre 8 Sycamore Methodist Churc,-,-,-,-,60,11.67
County Commissioner DISTRICT 3,Damion C. McNealy,NPA,Pre 9 Chattahoochee Recreation,0,38,57,42,137,10.95
County Commissioner DISTRICT 3,Damion C. McNealy,NPA,Pre 12 Greensboro Town Hall,-,-,-,-,53,8.80
County Commissioner DISTRICT 3,Damion C. McNealy,NPA,Pre 25 Elizabeth AME Church,-,-,-,-,31,10.73
County Commissioner DISTRICT 3,Gene Morgan,NPA,"Pre 7 Union Chapel AME Church ",0,42,106,62,210,28.07
County Commissioner DISTRICT 3,Gene Morgan,NPA,Pre 8 Sycamore Methodist Churc,0,61,93,132,286,55.64
County Commissioner DISTRICT 3,Gene Morgan,NPA,Pre 9 Chattahoochee Recreation,0,154,265,75,494,39.49
County Commissioner DISTRICT 3,Gene Morgan,NPA,Pre 12 Greensboro Town Hall,-,-,-,-,268,44.52
County Commissioner DISTRICT 3,Gene Morgan,NPA,Pre 25 Elizabeth AME Church,-,-,-,-,75,25.95
Justice Muniz,Yes,NON,Pre 1 Centenary United Methodi,0,265,334,167,766,69.95
Justice Muniz,Yes,NON,Pre 2 Havana Public Library,0,416,568,166,1150,66.67
Justice Muniz,Yes,NON,Pre 3 Concordia Baptist Church,0,148,256,139,543,67.62
Justice Muniz,Yes,NON,Pre 4 Eugene Lamb Recreation C,-,-,-,-,1299,58.57
Justice Muniz,Yes,NON,Pre 5 Quincy Recreation Center,0,559,528,210,1297,64.34
Justice Muniz,Yes,NON,Pre 6 Wetumpka Fire Department,0,148,211,302,661,71.31
Justice Muniz,Yes,NON,"Pre 7 Union Chapel AME Church ",0,154,174,150,478,66.67
Justice Muniz,Yes,NON,Pre 8 Sycamore Methodist Churc,0,68,112,133,313,64.80
Justice Muniz,Yes,NON,Pre 9 Chattahoochee Recreation,0,248,369,150,767,64.84
Justice Muniz,Yes,NON,Pre 10 Mt. Pleasant Fire Depar,0,55,83,108,246,60.44
Justice Muniz,Yes,NON,Pre 11 Gretna Town Hall,0,284,285,209,778,66.95
Justice Muniz,Yes,NON,Pre 12 Greensboro Town Hall,-,-,-,-,404,69.90
Justice Muniz,Yes,NON,Pre 13 FAMU Research Center,0,221,287,168,676,61.85
Justice Muniz,Yes,NON,Pre 14 Shiloh Church,0,141,231,103,475,67.47
Justice Muniz,Yes,NON,Pre 15 St. James Baptist Churc,0,155,284,178,617,68.71
Justice Muniz,Yes,NON,"Pre 16 National Guard Armory  ",0,176,173,133,482,60.94
Justice Muniz,Yes,NON,"Pre 17 New Bethel AME Church  ",-,-,-,-,501,63.34
Justice Muniz,Yes,NON,Pre 18 St. Matthew Primitive B,-,-,-,-,515,67.41
Justice Muniz,Yes,NON,Pre 19 Hopewell Church,0,217,351,107,675,67.91
Justice Muniz,Yes,NON,Pre 20 Assembly of God,-,-,-,-,498,65.44
Justice Muniz,Yes,NON,"Pre 21 Green Shade AME Church ",0,81,100,63,244,62.24
Justice Muniz,Yes,NON,Pre 22 Second Elizabeth Church,-,-,-,-,335,65.82
Justice Muniz,Yes,NON,Pre 23 New Direction Christian,0,108,150,87,345,66.47
Justice Muniz,Yes,NON,Pre 24 St. Joseph Missionary B,0,74,66,84,224,67.88
Justice Muniz,Yes,NON,Pre 25 Elizabeth AME Church,0,51,67,39,157,55.67
Justice Muniz,No,NON,Pre 1 Centenary United Methodi,0,129,149,51,329,30.05
Justice Muniz,No,NON,Pre 2 Havana Public Library,0,188,294,93,575,33.33
Justice Muniz,No,NON,Pre 3 Concordia Baptist Church,0,69,129,62,260,32.38
Justice Muniz,No,NON,Pre 4 Eugene Lamb Recreation C,-,-,-,-,919,41.43
Justice Muniz,No,NON,Pre 5 Quincy Recreation Center,0,271,305,143,719,35.66
Justice Muniz,No,NON,Pre 6 Wetumpka Fire Department,0,76,80,110,266,28.69
Justice Muniz,No,NON,"Pre 7 Union Chapel AME Church ",0,74,95,70,239,33.33
Justice Muniz,No,NON,Pre 8 Sycamore Methodist Churc,0,41,53,76,170,35.20
Justice Muniz,No,NON,Pre 9 Chattahoochee Recreation,0,134,196,86,416,35.16
Justice Muniz,No,NON,Pre 10 Mt. Pleasant Fire Depar,0,42,60,59,161,39.56
Justice Muniz,No,NON,Pre 11 Gretna Town Hall,0,114,162,108,384,33.05
Justice Muniz,No,NON,Pre 12 Greensboro Town Hall,0,55,41,78,174,30.10
Justice Muniz,No,NON,Pre 13 FAMU Research Center,-,-,-,-,417,38.15
Justice Muniz,No,NON,Pre 14 Shiloh Church,0,47,106,76,229,32.53
Justice Muniz,No,NON,Pre 15 St. James Baptist Churc,0,90,121,70,281,31.29
Justice Muniz,No,NON,"Pre 16 National Guard Armory  ",-,-,-,-,309,39.06
Justice Muniz,No,NON,"Pre 17 New Bethel AME Church  ",0,96,128,66,290,36.66
Justice Muniz,No,NON,Pre 18 St. Matthew Primitive B,0,86,112,51,249,32.59
Justice Muniz,No,NON,Pre 19 Hopewell Church,0,107,165,47,319,32.09
Justice Muniz,No,NON,Pre 20 Assembly of God,0,91,123,49,263,34.56
Justice Muniz,No,NON,"Pre 21 Green Shade AME Church ",0,49,53,46,148,37.76
Justice Muniz,No,NON,Pre 22 Second Elizabeth Church,0,61,60,53,174,34.18
Justice Muniz,No,NON,Pre 23 New Direction Christian,0,58,80,36,174,33.53
Justice Muniz,No,NON,Pre 24 St. Joseph Missionary B,-,-,-,-,106,32.12
Justice Muniz,No,NON,Pre 25 Elizabeth AME Church,0,57,38,30,125,44.33
Judge Lewis,Yes,NON,Pre 1 Centenary United Methodi,0,311,349,165,825,75.14
Judge Lewis,Yes,NON,Pre 2 Havana Public Library,0,481,622,183,1286,74.16
Judge Lewis,Yes,NON,Pre 3 Concordia Baptist Church,0,172,267,144,583,72.78
Judge Lewis,Yes,NON,Pre 4 Eugene Lamb Recreation C,-,-,-,-,1614,72.90
Judge Lewis,Yes,NON,Pre 5 Quincy Recreation Center,0,653,628,263,1544,75.98
Judge Lewis,Yes,NON,Pre 6 Wetumpka Fire Department,0,163,211,281,655,71.82
Judge Lewis,Yes,NON,"Pre 7 Union Chapel AME Church ",0,177,185,154,516,72.17
Judge Lewis,Yes,NON,Pre 8 Sycamore Methodist Churc,0,78,109,133,320,67.09
Judge Lewis,Yes,NON,Pre 9 Chattahoochee Recreation,0,287,393,166,846,72.18
Judge Lewis,Yes,NON,Pre 10 Mt. Pleasant Fire Depar,0,70,90,116,276,67.81
Judge Lewis,Yes,NON,Pre 11 Gretna Town Hall,0,308,304,221,833,71.32
Judge Lewis,Yes,NON,Pre 12 Greensboro Town Hall,-,-,-,-,401,69.98
Judge Lewis,Yes,NON,Pre 13 FAMU Research Center,-,-,-,-,807,74.04
Judge Lewis,Yes,NON,Pre 14 Shiloh Church,0,153,250,114,517,73.13
Judge Lewis,Yes,NON,Pre 15 St. James Baptist Churc,0,180,285,163,628,71.85
Judge Lewis,Yes,NON,"Pre 16 National Guard Armory  ",0,217,227,140,584,73.37
Judge Lewis,Yes,NON,"Pre 17 New Bethel AME Church  ",-,-,-,-,615,77.75
Judge Lewis,Yes,NON,Pre 18 St. Matthew Primitive B,-,-,-,-,590,76.33
Judge Lewis,Yes,NON,Pre 19 Hopewell Church,0,263,375,110,748,76.33
Judge Lewis,Yes,NON,Pre 20 Assembly of God,-,-,-,-,536,70.16
Judge Lewis,Yes,NON,"Pre 21 Green Shade AME Church ",0,105,120,75,300,75.95
Judge Lewis,Yes,NON,Pre 22 Second Elizabeth Church,-,-,-,-,379,74.61
Judge Lewis,Yes,NON,Pre 23 New Direction Christian,0,119,160,88,367,70.99
Judge Lewis,Yes,NON,Pre 24 St. Joseph Missionary B,0,84,81,95,260,77.38
Judge Lewis,Yes,NON,Pre 25 Elizabeth AME Church,0,73,69,48,190,67.14
Judge Lewis,No,NON,Pre 1 Centenary United Methodi,0,89,130,54,273,24.86
Judge Lewis,No,NON,Pre 2 Havana Public Library,0,129,241,78,448,25.84
Judge Lewis,No,NON,Pre 3 Concordia Baptist Church,0,45,117,56,218,27.22
Judge Lewis,No,NON,Pre 4 Eugene Lamb Recreation C,0,165,345,90,600,27.10
Judge Lewis,No,NON,Pre 5 Quincy Recreation Center,0,188,212,88,488,24.02
Judge Lewis,No,NON,Pre 6 Wetumpka Fire Department,0,59,74,124,257,28.18
Judge Lewis,No,NON,"Pre 7 Union Chapel AME Church ",0,50,81,68,199,27.83
Judge Lewis,No,NON,Pre 8 Sycamore Methodist Churc,-,-,-,-,157,32.91
Judge Lewis,No,NON,Pre 9 Chattahoochee Recreation,0,89,168,69,326,27.82
Judge Lewis,No,NON,Pre 10 Mt. Pleasant Fire Depar,-,-,-,-,131,32.19
Judge Lewis,No,NON,Pre 11 Gretna Town Hall,0,95,144,96,335,28.68
Judge Lewis,No,NON,Pre 12 Greensboro Town Hall,0,48,48,76,172,30.02
Judge Lewis,No,NON,Pre 13 FAMU Research Center,0,88,117,78,283,25.96
Judge Lewis,No,NON,Pre 14 Shiloh Church,0,37,88,65,190,26.87
Judge Lewis,No,NON,Pre 15 St. James Baptist Churc,0,61,111,74,246,28.15
Judge Lewis,No,NON,"Pre 16 National Guard Armory  ",-,-,-,-,212,26.63
Judge Lewis,No,NON,"Pre 17 New Bethel AME Church  ",0,47,84,45,176,22.25
Judge Lewis,No,NON,Pre 18 St. Matthew Primitive B,0,47,87,49,183,23.67
Judge Lewis,No,NON,Pre 19 Hopewell Church,0,60,130,42,232,23.67
Judge Lewis,No,NON,Pre 20 Assembly of God,0,58,119,51,228,29.84
Judge Lewis,No,NON,"Pre 21 Green Shade AME Church ",-,-,-,-,95,24.05
Judge Lewis,No,NON,Pre 22 Second Elizabeth Church,0,36,57,36,129,25.39
Judge Lewis,No,NON,Pre 23 New Direction Christian,0,47,70,33,150,29.01
Judge Lewis,No,NON,Pre 24 St. Joseph Missionary B,-,-,-,-,76,22.62
Judge Lewis,No,NON,Pre 25 Elizabeth AME Church,-,-,-,-,93,32.86
Judge Makar,Yes,NON,Pre 1 Centenary United Methodi,0,259,321,158,738,68.65
Judge Makar,Yes,NON,Pre 2 Havana Public Library,0,414,563,168,1145,66.84
Judge Makar,Yes,NON,Pre 3 Concordia Baptist Church,0,145,255,130,530,67.00
Judge Makar,Yes,NON,Pre 4 Eugene Lamb Recreation C,-,-,-,-,1284,58.42
Judge Makar,Yes,NON,Pre 5 Quincy Recreation Center,0,541,507,204,1252,62.66
Judge Makar,Yes,NON,Pre 6 Wetumpka Fire Department,0,148,197,283,628,70.17
Judge Makar,Yes,NON,"Pre 7 Union Chapel AME Church ",0,151,173,152,476,67.14
Judge Makar,Yes,NON,Pre 8 Sycamore Methodist Churc,0,71,105,132,308,64.98
Judge Makar,Yes,NON,Pre 9 Chattahoochee Recreation,0,257,371,140,768,65.70
Judge Makar,Yes,NON,Pre 10 Mt. Pleasant Fire Depar,0,58,79,102,239,59.60
Judge Makar,Yes,NON,Pre 11 Gretna Town Hall,0,277,285,198,760,66.49
Judge Makar,Yes,NON,Pre 12 Greensboro Town Hall,-,-,-,-,401,70.10
Judge Makar,Yes,NON,Pre 13 FAMU Research Center,-,-,-,-,662,61.75
Judge Makar,Yes,NON,Pre 14 Shiloh Church,0,132,220,103,455,65.19
Judge Makar,Yes,NON,Pre 15 St. James Baptist Churc,0,151,266,166,583,67.32
Judge Makar,Yes,NON,"Pre 16 National Guard Armory  ",-,-,-,-,481,61.20
Judge Makar,Yes,NON,"Pre 17 New Bethel AME Church  ",-,-,-,-,509,65.17
Judge Makar,Yes,NON,Pre 18 St. Matthew Primitive B,-,-,-,-,514,68.17
Judge Makar,Yes,NON,Pre 19 Hopewell Church,0,222,361,108,691,71.02
Judge Makar,Yes,NON,Pre 20 Assembly of God,-,-,-,-,479,63.78
Judge Makar,Yes,NON,"Pre 21 Green Shade AME Church ",0,75,112,67,254,64.63
Judge Makar,Yes,NON,Pre 22 Second Elizabeth Church,-,-,-,-,332,65.74
Judge Makar,Yes,NON,Pre 23 New Direction Christian,0,102,149,75,326,64.68
Judge Makar,Yes,NON,Pre 24 St. Joseph Missionary B,0,72,68,76,216,65.45
Judge Makar,Yes,NON,Pre 25 Elizabeth AME Church,0,47,63,41,151,54.91
Judge Makar,No,NON,Pre 1 Centenary United Methodi,0,131,150,56,337,31.35
Judge Makar,No,NON,Pre 2 Havana Public Library,0,190,286,92,568,33.16
Judge Makar,No,NON,Pre 3 Concordia Baptist Church,0,70,125,66,261,33.00
Judge Makar,No,NON,Pre 4 Eugene Lamb Recreation C,-,-,-,-,914,41.58
Judge Makar,No,NON,Pre 5 Quincy Recreation Center,0,283,319,144,746,37.34
Judge Makar,No,NON,Pre 6 Wetumpka Fire Department,0,71,78,118,267,29.83
Judge Makar,No,NON,"Pre 7 Union Chapel AME Church ",0,75,89,69,233,32.86
Judge Makar,No,NON,Pre 8 Sycamore Methodist Churc,0,36,56,74,166,35.02
Judge Makar,No,NON,Pre 9 Chattahoochee Recreation,0,121,188,92,401,34.30
Judge Makar,No,NON,Pre 10 Mt. Pleasant Fire Depar,0,38,59,65,162,40.40
Judge Makar,No,NON,Pre 11 Gretna Town Hall,0,116,153,114,383,33.51
Judge Makar,No,NON,Pre 12 Greensboro Town Hall,0,56,50,65,171,29.90
Judge Makar,No,NON,Pre 13 FAMU Research Center,0,141,160,109,410,38.25
Judge Makar,No,NON,Pre 14 Shiloh Church,0,54,116,73,243,34.81
Judge Makar,No,NON,Pre 15 St. James Baptist Churc,0,89,123,71,283,32.68
Judge Makar,No,NON,"Pre 16 National Guard Armory  ",0,103,133,69,305,38.80
Judge Makar,No,NON,"Pre 17 New Bethel AME Church  ",-,-,-,-,272,34.83
Judge Makar,No,NON,Pre 18 St. Matthew Primitive B,0,80,106,54,240,31.83
