Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
Sheriff,Robert M. Neeld,DEM,PCT. 103,-,-,-,-,1013,26.33
Sheriff,Robert M. Neeld,DEM,PCT. 104,-,-,-,-,895,26.65
Sheriff,Robert M. Neeld,DEM,PCT. 105,-,-,-,-,1016,26.74
Sheriff,Robert M. Neeld,DEM,PCT. 106,-,-,-,-,848,26.68
Sheriff,Robert M. Neeld,DEM,PCT. 107,-,-,-,-,1024,21.59
Sheriff,Robert M. Neeld,DEM,PCT. 108,-,-,-,-,1127,31.18
Sheriff,Robert M. Neeld,DEM,PCT. 109,-,-,-,-,950,29.02
Sheriff,Robert M. Neeld,DEM,PCT. 110,-,-,-,-,844,31.99
Sheriff,Robert M. Neeld,DEM,PCT. 111,0,382,240,74,696,28.41
Sheriff,Robert M. Neeld,DEM,PCT. 112,-,-,-,-,1074,24.34
Sheriff,Robert M. Neeld,DEM,PCT. 113,-,-,-,-,865,28.19
Sheriff,Robert M. Neeld,DEM,PCT. 114,-,-,-,-,1015,29.89
Sheriff,Robert M. Neeld,DEM,PCT. 115,-,-,-,-,1251,24.87
Sheriff,Robert M. Neeld,DEM,PCT. 116,-,-,-,-,966,25.89
Sheriff,Robert M. Neeld,DEM,PCT. 117,-,-,-,-,582,32.21
Sheriff,Robert M. Neeld,DEM,PCT. 118,-,-,-,-,775,24.05
Sheriff,Robert M. Neeld,DEM,PCT. 119,-,-,-,-,499,18.74
Sheriff,Robert M. Neeld,DEM,PCT. 120,-,-,-,-,759,25.98
Sheriff,Robert M. Neeld,DEM,PCT. 121,0,481,163,108,752,23.99
Sheriff,Robert M. Neeld,DEM,PCT. 122,-,-,-,-,850,25.67
Sheriff,Robert M. Neeld,DEM,PCT. 123,-,-,-,-,770,24.55
Sheriff,Robert M. Neeld,DEM,PCT. 124,-,-,-,-,900,25.80
Sheriff,Robert M. Neeld,DEM,PCT. 125,-,-,-,-,670,20.43
Sheriff,Robert M. Neeld,DEM,PCT. 126,-,-,-,-,524,33.40
Sheriff,Robert M. Neeld,DEM,PCT. 127,-,-,-,-,228,24.65
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 001,-,-,-,-,75,3.71
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 002,0,38,30,38,106,3.53
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 003,-,-,-,-,108,3.93
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 004,0,52,51,30,133,3.49
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 005,-,-,-,-,113,2.44
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 006,-,-,-,-,70,4.99
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 007,-,-,-,-,98,3.91
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 008,-,-,-,-,101,3.47
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 009,-,-,-,-,132,4.14
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 010,-,-,-,-,95,3.02
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 011,-,-,-,-,63,2.01
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 012,-,-,-,-,52,2.00
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 013,0,50,35,41,126,3.79
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 014,-,-,-,-,31,2.62
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 015,-,-,-,-,62,2.48
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 016,-,-,-,-,38,2.59
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 017,-,-,-,-,3,1.12
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 018,-,-,-,-,14,1.52
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 019,-,-,-,-,16,2.46
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 020,-,-,-,-,67,2.09
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 021,-,-,-,-,49,2.38
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 022,-,-,-,-,48,1.86
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 023,-,-,-,-,34,1.51
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 024,-,-,-,-,56,2.31
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 025,-,-,-,-,90,1.80
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 026,-,-,-,-,111,3.95
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 027,-,-,-,-,34,1.46
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 028,-,-,-,-,99,2.70
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 029,-,-,-,-,97,2.47
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 030,-,-,-,-,28,1.46
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 031,-,-,-,-,80,3.25
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 032,-,-,-,-,124,3.33
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 033,-,-,-,-,56,2.67
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 034,-,-,-,-,123,4.22
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 035,-,-,-,-,68,2.35
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 036,-,-,-,-,153,1.50
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 037,-,-,-,-,45,2.22
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 038,-,-,-,-,107,3.53
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 039,-,-,-,-,92,3.03
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 040,-,-,-,-,38,1.45
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 041,-,-,-,-,59,2.56
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 042,-,-,-,-,114,4.36
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 043,-,-,-,-,38,1.32
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 044,-,-,-,-,74,2.04
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 045,-,-,-,-,55,2.41
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 046,0,66,42,35,143,4.07
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 047,-,-,-,-,139,4.07
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 048,-,-,-,-,93,2.91
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 049,-,-,-,-,65,2.63
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 050,0,77,39,30,146,4.18
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 051,-,-,-,-,143,3.94
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 052,-,-,-,-,96,3.51
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 053,-,-,-,-,143,4.27
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 054,-,-,-,-,37,2.89
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 055,-,-,-,-,146,3.48
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 056,-,-,-,-,104,3.26
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 057,-,-,-,-,75,2.26
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 058,-,-,-,-,87,3.30
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 059,-,-,-,-,97,3.57
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 060,-,-,-,-,55,1.88
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 061,-,-,-,-,92,3.02
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 062,0,59,37,36,132,3.85
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 063,-,-,-,-,73,2.91
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 064,-,-,-,-,99,2.59
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 065,-,-,-,-,45,1.31
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 066,-,-,-,-,86,3.50
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 067,-,-,-,-,90,2.82
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 068,-,-,-,-,76,2.64
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 069,-,-,-,-,89,2.07
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 070,-,-,-,-,73,2.17
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 071,-,-,-,-,42,1.71
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 072,-,-,-,-,64,2.14
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 073,-,-,-,-,84,2.61
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 074,-,-,-,-,82,2.63
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 075,-,-,-,-,106,2.57
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 076,-,-,-,-,69,3.07
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 077,-,-,-,-,82,2.74
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 078,0,67,49,39,155,4.25
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 079,-,-,-,-,78,2.33
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 080,-,-,-,-,56,2.69
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 081,-,-,-,-,37,1.92
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 082,-,-,-,-,23,2.16
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 083,-,-,-,-,18,0.77
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 084,-,-,-,-,66,2.25
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 085,-,-,-,-,90,3.45
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 086,-,-,-,-,117,3.01
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 087,-,-,-,-,39,1.61
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 088,-,-,-,-,58,2.38
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 089,-,-,-,-,119,5.12
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 090,-,-,-,-,65,2.32
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 091,-,-,-,-,89,3.04
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 092,-,-,-,-,111,3.26
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 093,-,-,-,-,58,1.79
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 094,-,-,-,-,74,2.57
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 095,-,-,-,-,93,2.91
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 096,-,-,-,-,88,2.91
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 097,-,-,-,-,83,2.53
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 098,-,-,-,-,72,2.55
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 099,-,-,-,-,67,2.21
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 100,-,-,-,-,38,1.43
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 101,-,-,-,-,72,2.19
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 102,-,-,-,-,61,1.70
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 103,-,-,-,-,112,2.91
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 104,-,-,-,-,113,3.37
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 105,-,-,-,-,113,2.97
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 106,-,-,-,-,91,2.86
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 107,-,-,-,-,117,2.47
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 108,-,-,-,-,108,2.99
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 109,-,-,-,-,101,3.08
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 110,-,-,-,-,85,3.22
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 111,-,-,-,-,91,3.71
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 112,0,44,39,30,113,2.56
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 113,-,-,-,-,103,3.36
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 114,-,-,-,-,125,3.68
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 115,0,56,59,45,160,3.18
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 116,-,-,-,-,144,3.86
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 117,-,-,-,-,34,1.88
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 118,-,-,-,-,105,3.26
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 119,-,-,-,-,43,1.61
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 120,0,53,35,44,132,4.52
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 121,-,-,-,-,82,2.62
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 122,-,-,-,-,74,2.23
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 123,-,-,-,-,57,1.82
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 124,-,-,-,-,77,2.21
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 125,-,-,-,-,62,1.89
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 126,-,-,-,-,25,1.59
Sheriff,"Michael ""Coach Ray"" Qualls",NPA,PCT. 127,-,-,-,-,25,2.70
Sheriff,Carmen McKinney,NPA,PCT. 001,-,-,-,-,106,5.24
Sheriff,Carmen McKinney,NPA,PCT. 002,-,-,-,-,94,3.13
Sheriff,Carmen McKinney,NPA,PCT. 003,-,-,-,-,92,3.35
Sheriff,Carmen McKinney,NPA,PCT. 004,-,-,-,-,120,3.15
Sheriff,Carmen McKinney,NPA,PCT. 005,-,-,-,-,127,2.75
Sheriff,Carmen McKinney,NPA,PCT. 006,-,-,-,-,62,4.42
Sheriff,Carmen McKinney,NPA,PCT. 007,-,-,-,-,78,3.11
Sheriff,Carmen McKinney,NPA,PCT. 008,-,-,-,-,100,3.44
Sheriff,Carmen McKinney,NPA,PCT. 009,-,-,-,-,132,4.14
Sheriff,Carmen McKinney,NPA,PCT. 010,-,-,-,-,90,2.86
Sheriff,Carmen McKinney,NPA,PCT. 011,-,-,-,-,69,2.20
Sheriff,Carmen McKinney,NPA,PCT. 012,-,-,-,-,39,1.50
Sheriff,Carmen McKinney,NPA,PCT. 013,-,-,-,-,111,3.34
Sheriff,Carmen McKinney,NPA,PCT. 014,-,-,-,-,34,2.88
Sheriff,Carmen McKinney,NPA,PCT. 015,-,-,-,-,39,1.56
Sheriff,Carmen McKinney,NPA,PCT. 016,-,-,-,-,19,1.30
Sheriff,Carmen McKinney,NPA,PCT. 017,-,-,-,-,3,1.12
Sheriff,Carmen McKinney,NPA,PCT. 018,-,-,-,-,16,1.74
Sheriff,Carmen McKinney,NPA,PCT. 019,-,-,-,-,20,3.08
Sheriff,Carmen McKinney,NPA,PCT. 020,-,-,-,-,69,2.16
Sheriff,Carmen McKinney,NPA,PCT. 021,-,-,-,-,51,2.48
Sheriff,Carmen McKinney,NPA,PCT. 022,-,-,-,-,41,1.59
Sheriff,Carmen McKinney,NPA,PCT. 023,-,-,-,-,19,0.85
Sheriff,Carmen McKinney,NPA,PCT. 024,-,-,-,-,43,1.77
Sheriff,Carmen McKinney,NPA,PCT. 025,-,-,-,-,64,1.28
Sheriff,Carmen McKinney,NPA,PCT. 026,-,-,-,-,95,3.38
Sheriff,Carmen McKinney,NPA,PCT. 027,-,-,-,-,29,1.24
Sheriff,Carmen McKinney,NPA,PCT. 028,-,-,-,-,80,2.18
Sheriff,Carmen McKinney,NPA,PCT. 029,-,-,-,-,94,2.39
Sheriff,Carmen McKinney,NPA,PCT. 030,-,-,-,-,38,1.98
Sheriff,Carmen McKinney,NPA,PCT. 031,-,-,-,-,71,2.88
Sheriff,Carmen McKinney,NPA,PCT. 032,-,-,-,-,114,3.06
Sheriff,Carmen McKinney,NPA,PCT. 033,-,-,-,-,70,3.34
Sheriff,Carmen McKinney,NPA,PCT. 034,-,-,-,-,99,3.40
Sheriff,Carmen McKinney,NPA,PCT. 035,-,-,-,-,67,2.31
Sheriff,Carmen McKinney,NPA,PCT. 036,-,-,-,-,180,1.76
Sheriff,Carmen McKinney,NPA,PCT. 037,-,-,-,-,50,2.47
Sheriff,Carmen McKinney,NPA,PCT. 038,-,-,-,-,105,3.46
Sheriff,Carmen McKinney,NPA,PCT. 039,-,-,-,-,81,2.66
Sheriff,Carmen McKinney,NPA,PCT. 040,-,-,-,-,47,1.79
Sheriff,Carmen McKinney,NPA,PCT. 041,-,-,-,-,51,2.22
Sheriff,Carmen McKinney,NPA,PCT. 042,-,-,-,-,82,3.14
Sheriff,Carmen McKinney,NPA,PCT. 043,-,-,-,-,36,1.25
Sheriff,Carmen McKinney,NPA,PCT. 044,-,-,-,-,93,2.56
Sheriff,Carmen McKinney,NPA,PCT. 045,-,-,-,-,67,2.93
Sheriff,Carmen McKinney,NPA,PCT. 046,-,-,-,-,125,3.56
Sheriff,Carmen McKinney,NPA,PCT. 047,-,-,-,-,139,4.07
Sheriff,Carmen McKinney,NPA,PCT. 048,-,-,-,-,120,3.76
Sheriff,Carmen McKinney,NPA,PCT. 049,-,-,-,-,51,2.06
Sheriff,Carmen McKinney,NPA,PCT. 050,-,-,-,-,111,3.18
Sheriff,Carmen McKinney,NPA,PCT. 051,0,39,30,30,99,2.73
Sheriff,Carmen McKinney,NPA,PCT. 052,-,-,-,-,77,2.81
Sheriff,Carmen McKinney,NPA,PCT. 053,-,-,-,-,87,2.60
Sheriff,Carmen McKinney,NPA,PCT. 054,-,-,-,-,74,5.79
Sheriff,Carmen McKinney,NPA,PCT. 055,-,-,-,-,102,2.43
Sheriff,Carmen McKinney,NPA,PCT. 056,-,-,-,-,95,2.98
Sheriff,Carmen McKinney,NPA,PCT. 057,-,-,-,-,70,2.11
Sheriff,Carmen McKinney,NPA,PCT. 058,-,-,-,-,85,3.22
Sheriff,Carmen McKinney,NPA,PCT. 059,-,-,-,-,84,3.09
Sheriff,Carmen McKinney,NPA,PCT. 060,-,-,-,-,60,2.05
Sheriff,Carmen McKinney,NPA,PCT. 061,-,-,-,-,85,2.79
Sheriff,Carmen McKinney,NPA,PCT. 062,-,-,-,-,103,3.00
Sheriff,Carmen McKinney,NPA,PCT. 063,-,-,-,-,89,3.55
Sheriff,Carmen McKinney,NPA,PCT. 064,-,-,-,-,105,2.75
Sheriff,Carmen McKinney,NPA,PCT. 065,-,-,-,-,64,1.86
Sheriff,Carmen McKinney,NPA,PCT. 066,-,-,-,-,59,2.40
Sheriff,Carmen McKinney,NPA,PCT. 067,-,-,-,-,147,4.61
Sheriff,Carmen McKinney,NPA,PCT. 068,-,-,-,-,92,3.19
Sheriff,Carmen McKinney,NPA,PCT. 069,-,-,-,-,96,2.23
Sheriff,Carmen McKinney,NPA,PCT. 070,-,-,-,-,63,1.87
Sheriff,Carmen McKinney,NPA,PCT. 071,-,-,-,-,37,1.50
Sheriff,Carmen McKinney,NPA,PCT. 072,-,-,-,-,67,2.24
Sheriff,Carmen McKinney,NPA,PCT. 073,-,-,-,-,88,2.73
Sheriff,Carmen McKinney,NPA,PCT. 074,-,-,-,-,72,2.31
Sheriff,Carmen McKinney,NPA,PCT. 075,-,-,-,-,97,2.35
Sheriff,Carmen McKinney,NPA,PCT. 076,-,-,-,-,56,2.49
Sheriff,Carmen McKinney,NPA,PCT. 077,-,-,-,-,103,3.45
Sheriff,Carmen McKinney,NPA,PCT. 078,-,-,-,-,118,3.24
Sheriff,Carmen McKinney,NPA,PCT. 079,-,-,-,-,71,2.12
Sheriff,Carmen McKinney,NPA,PCT. 080,-,-,-,-,43,2.07
Sheriff,Carmen McKinney,NPA,PCT. 081,-,-,-,-,40,2.07
Sheriff,Carmen McKinney,NPA,PCT. 082,-,-,-,-,21,1.98
Sheriff,Carmen McKinney,NPA,PCT. 083,-,-,-,-,15,0.64
Sheriff,Carmen McKinney,NPA,PCT. 084,-,-,-,-,76,2.59
Sheriff,Carmen McKinney,NPA,PCT. 085,-,-,-,-,86,3.29
Sheriff,Carmen McKinney,NPA,PCT. 086,-,-,-,-,103,2.65
Sheriff,Carmen McKinney,NPA,PCT. 087,-,-,-,-,40,1.65
Sheriff,Carmen McKinney,NPA,PCT. 088,-,-,-,-,61,2.50
Sheriff,Carmen McKinney,NPA,PCT. 089,-,-,-,-,83,3.57
Sheriff,Carmen McKinney,NPA,PCT. 090,-,-,-,-,73,2.61
Sheriff,Carmen McKinney,NPA,PCT. 091,-,-,-,-,87,2.98
Sheriff,Carmen McKinney,NPA,PCT. 092,-,-,-,-,76,2.23
Sheriff,Carmen McKinney,NPA,PCT. 093,-,-,-,-,61,1.88
Sheriff,Carmen McKinney,NPA,PCT. 094,-,-,-,-,72,2.50
Sheriff,Carmen McKinney,NPA,PCT. 095,-,-,-,-,101,3.17
Sheriff,Carmen McKinney,NPA,PCT. 096,-,-,-,-,70,2.31
Sheriff,Carmen McKinney,NPA,PCT. 097,-,-,-,-,81,2.47
Sheriff,Carmen McKinney,NPA,PCT. 098,-,-,-,-,45,1.59
Sheriff,Carmen McKinney,NPA,PCT. 099,-,-,-,-,73,2.41
Sheriff,Carmen McKinney,NPA,PCT. 100,-,-,-,-,38,1.43
Sheriff,Carmen McKinney,NPA,PCT. 101,-,-,-,-,61,1.85
Sheriff,Carmen McKinney,NPA,PCT. 102,-,-,-,-,60,1.67
Sheriff,Carmen McKinney,NPA,PCT. 103,-,-,-,-,98,2.55
Sheriff,Carmen McKinney,NPA,PCT. 104,-,-,-,-,65,1.94
Sheriff,Carmen McKinney,NPA,PCT. 105,-,-,-,-,107,2.82
Sheriff,Carmen McKinney,NPA,PCT. 106,-,-,-,-,92,2.89
Sheriff,Carmen McKinney,NPA,PCT. 107,-,-,-,-,102,2.15
Sheriff,Carmen McKinney,NPA,PCT. 108,-,-,-,-,94,2.60
Sheriff,Carmen McKinney,NPA,PCT. 109,-,-,-,-,101,3.08
Sheriff,Carmen McKinney,NPA,PCT. 110,-,-,-,-,82,3.11
Sheriff,Carmen McKinney,NPA,PCT. 111,-,-,-,-,74,3.02
Sheriff,Carmen McKinney,NPA,PCT. 112,-,-,-,-,112,2.54
Sheriff,Carmen McKinney,NPA,PCT. 113,-,-,-,-,74,2.41
Sheriff,Carmen McKinney,NPA,PCT. 114,-,-,-,-,85,2.50
Sheriff,Carmen McKinney,NPA,PCT. 115,-,-,-,-,165,3.28
Sheriff,Carmen McKinney,NPA,PCT. 116,-,-,-,-,107,2.87
Sheriff,Carmen McKinney,NPA,PCT. 117,-,-,-,-,45,2.49
Sheriff,Carmen McKinney,NPA,PCT. 118,-,-,-,-,95,2.95
Sheriff,Carmen McKinney,NPA,PCT. 119,-,-,-,-,34,1.28
Sheriff,Carmen McKinney,NPA,PCT. 120,-,-,-,-,95,3.25
Sheriff,Carmen McKinney,NPA,PCT. 121,-,-,-,-,75,2.39
Sheriff,Carmen McKinney,NPA,PCT. 122,-,-,-,-,67,2.02
Sheriff,Carmen McKinney,NPA,PCT. 123,-,-,-,-,50,1.59
Sheriff,Carmen McKinney,NPA,PCT. 124,-,-,-,-,54,1.55
Sheriff,Carmen McKinney,NPA,PCT. 125,-,-,-,-,37,1.13
Sheriff,Carmen McKinney,NPA,PCT. 126,-,-,-,-,40,2.55
Sheriff,Carmen McKinney,NPA,PCT. 127,-,-,-,-,17,1.84
Property Appraiser,Matt Caldwell,REP,PCT. 001,-,-,-,-,1815,97.53
Property Appraiser,Matt Caldwell,REP,PCT. 002,-,-,-,-,2458,96.43
Property Appraiser,Matt Caldwell,REP,PCT. 003,-,-,-,-,1885,94.20
Property Appraiser,Matt Caldwell,REP,PCT. 004,-,-,-,-,2549,91.99
Property Appraiser,Matt Caldwell,REP,PCT. 005,-,-,-,-,3841,97.76
Property Appraiser,Matt Caldwell,REP,PCT. 006,-,-,-,-,1022,94.54
Property Appraiser,Matt Caldwell,REP,PCT. 007,-,-,-,-,1406,90.19
Property Appraiser,Matt Caldwell,REP,PCT. 008,-,-,-,-,1679,89.40
Property Appraiser,Matt Caldwell,REP,PCT. 009,-,-,-,-,2332,94.84
Property Appraiser,Matt Caldwell,REP,PCT. 010,-,-,-,-,2453,96.57
Property Appraiser,Matt Caldwell,REP,PCT. 011,-,-,-,-,2429,97.28
Property Appraiser,Matt Caldwell,REP,PCT. 012,-,-,-,-,2098,98.54
Property Appraiser,Matt Caldwell,REP,PCT. 013,-,-,-,-,2631,96.76
Property Appraiser,Matt Caldwell,REP,PCT. 014,-,-,-,-,891,96.01
Property Appraiser,Matt Caldwell,REP,PCT. 015,-,-,-,-,1977,97.68
Property Appraiser,Matt Caldwell,REP,PCT. 016,-,-,-,-,1019,95.68
Property Appraiser,Matt Caldwell,REP,PCT. 017,-,-,-,-,202,98.54
Property Appraiser,Matt Caldwell,REP,PCT. 018,-,-,-,-,776,98.73
Property Appraiser,Matt Caldwell,REP,PCT. 019,-,-,-,-,552,97.01
Property Appraiser,Matt Caldwell,REP,PCT. 020,-,-,-,-,2406,97.13
Property Appraiser,Matt Caldwell,REP,PCT. 021,-,-,-,-,1628,97.14
Property Appraiser,Matt Caldwell,REP,PCT. 022,-,-,-,-,2070,98.38
Property Appraiser,Matt Caldwell,REP,PCT. 023,-,-,-,-,1799,98.36
Property Appraiser,Matt Caldwell,REP,PCT. 024,-,-,-,-,1991,98.86
Property Appraiser,Matt Caldwell,REP,PCT. 025,-,-,-,-,4047,98.35
Property Appraiser,Matt Caldwell,REP,PCT. 026,-,-,-,-,2200,96.53
Property Appraiser,Matt Caldwell,REP,PCT. 027,-,-,-,-,1955,98.04
Property Appraiser,Matt Caldwell,REP,PCT. 028,-,-,-,-,2917,96.49
Property Appraiser,Matt Caldwell,REP,PCT. 029,-,-,-,-,3071,97.49
Property Appraiser,Matt Caldwell,REP,PCT. 030,-,-,-,-,1569,98.80
Property Appraiser,Matt Caldwell,REP,PCT. 031,-,-,-,-,1850,95.41
Property Appraiser,Matt Caldwell,REP,PCT. 032,-,-,-,-,2309,91.99
Property Appraiser,Matt Caldwell,REP,PCT. 033,-,-,-,-,1688,96.68
Property Appraiser,Matt Caldwell,REP,PCT. 034,-,-,-,-,2273,96.23
Property Appraiser,Matt Caldwell,REP,PCT. 035,-,-,-,-,2291,96.59
