Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 15,-,-,-,-,977,30.78
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 16,0,688,213,143,1044,32.89
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 17,-,-,-,-,1879,93.81
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 18,0,473,385,215,1073,91.40
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 19,-,-,-,-,1352,74.53
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 20,0,216,76,52,344,39.18
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 21,0,638,253,148,1039,41.69
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 22,-,-,-,-,1490,43.66
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 23,-,-,-,-,1458,49.24
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 24,-,-,-,-,1124,84.64
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 25,-,-,-,-,1512,49.41
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 26,0,884,632,167,1683,48.90
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 28,0,244,122,35,401,21.26
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 29,-,-,-,-,192,31.58
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 31,0,351,35,116,502,33.47
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 33,-,-,-,-,109,35.28
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 35,0,397,281,95,773,50.46
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 36,0,379,219,80,678,45.17
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 37,0,1236,916,270,2422,53.87
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 38,-,-,-,-,571,44.75
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 39,0,434,158,102,694,40.56
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 40,0,303,282,194,779,51.42
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 41,-,-,-,-,1499,45.86
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 42,-,-,-,-,1543,36.02
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 43,0,873,270,92,1235,31.57
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 45,0,483,289,86,858,42.56
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 46,0,794,530,171,1495,50.90
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 47,-,-,-,-,1414,51.78
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 49,0,1129,701,185,2015,47.91
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 50,-,-,-,-,3560,52.29
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 51,-,-,-,-,1806,54.79
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 52,0,338,183,83,604,37.33
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 53,0,834,463,152,1449,44.65
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 56,0,569,303,129,1001,43.87
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 60,-,-,-,-,120,26.79
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 63,-,-,-,-,63,48.09
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 65,-,-,-,-,213,24.65
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 66,0,349,238,45,632,36.38
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 67,-,-,-,-,1014,41.29
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 68,-,-,-,-,1703,55.74
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 71,0,1437,929,290,2656,53.06
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 73,-,-,-,-,2299,49.05
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 74,0,470,116,131,717,34.69
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 75,0,448,341,112,901,48.31
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 82,0,834,419,121,1374,43.58
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 83,-,-,-,-,3458,55.04
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 84,-,-,-,-,2115,48.33
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 85,-,-,-,-,4823,48.07
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 86,0,586,215,68,869,37.60
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 89,0,2657,1052,231,3940,43.70
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 91,-,-,-,-,280,54.37
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 92,-,-,-,-,34,22.08
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 93,-,-,-,-,1,20.00
"State Senator for Senator District 25 ",Corinna Balderramos Robinson,DEM,Precinct 94,0,0,0,0,0,0.00
"State Representative for House District 54 ",Erin Grall,REP,Precinct 1,-,-,-,-,2712,65.87
"State Representative for House District 54 ",Erin Grall,REP,Precinct 24,-,-,-,-,181,13.77
"State Representative for House District 54 ",Erin Grall,REP,Precinct 31,-,-,-,-,1003,66.34
"State Representative for House District 54 ",Erin Grall,REP,Precinct 39,-,-,-,-,1018,59.71
"State Representative for House District 54 ",Erin Grall,REP,Precinct 52,0,387,410,242,1039,64.53
"State Representative for House District 54 ",Erin Grall,REP,Precinct 60,-,-,-,-,334,74.55
"State Representative for House District 54 ",Erin Grall,REP,Precinct 94,-,-,-,-,5,100.00
"State Representative for House District 54 ",Albert M. Griffiths,DEM,Precinct 1,-,-,-,-,1405,34.13
"State Representative for House District 54 ",Albert M. Griffiths,DEM,Precinct 24,-,-,-,-,1133,86.23
"State Representative for House District 54 ",Albert M. Griffiths,DEM,Precinct 31,0,357,35,117,509,33.66
"State Representative for House District 54 ",Albert M. Griffiths,DEM,Precinct 39,0,427,154,106,687,40.29
"State Representative for House District 54 ",Albert M. Griffiths,DEM,Precinct 52,0,317,168,86,571,35.47
"State Representative for House District 54 ",Albert M. Griffiths,DEM,Precinct 60,-,-,-,-,114,25.45
"State Representative for House District 54 ",Albert M. Griffiths,DEM,Precinct 94,0,0,0,0,0,0.00
State Representative for House District 55,Kaylee Tuck,REP,Precinct 28,-,-,-,-,1455,77.52
State Representative for House District 55,Kaylee Tuck,REP,Precinct 29,0,80,241,65,386,63.80
State Representative for House District 55,Kaylee Tuck,REP,Precinct 33,-,-,-,-,188,60.26
State Representative for House District 55,Kaylee Tuck,REP,Precinct 93,-,-,-,-,4,80.00
State Representative for House District 55,Linda Tripp,DEM,Precinct 28,0,259,126,36,421,22.43
State Representative for House District 55,Linda Tripp,DEM,Precinct 29,-,-,-,-,218,36.03
State Representative for House District 55,Linda Tripp,DEM,Precinct 33,-,-,-,-,124,39.74
State Representative for House District 55,Linda Tripp,DEM,Precinct 93,-,-,-,-,1,20.00
State Representative for House District 55,Write-in,,Precinct 28,-,-,-,-,1,0.05
State Representative for House District 55,Write-in,,Precinct 29,-,-,-,-,1,0.17
State Representative for House District 55,Write-in,,Precinct 33,0,0,0,0,0,0.00
State Representative for House District 55,Write-in,,Precinct 93,0,0,0,0,0,0.00
State Representative for House District 83,Toby Overdorf,REP,Precinct 22,0,562,963,340,1865,54.92
State Representative for House District 83,Toby Overdorf,REP,Precinct 26,-,-,-,-,1683,49.07
State Representative for House District 83,Toby Overdorf,REP,Precinct 36,0,222,416,139,777,51.97
State Representative for House District 83,Toby Overdorf,REP,Precinct 37,0,594,954,490,2038,45.55
State Representative for House District 83,Toby Overdorf,REP,Precinct 42,0,1035,1191,410,2636,61.98
State Representative for House District 83,Toby Overdorf,REP,Precinct 45,-,-,-,-,1114,55.81
State Representative for House District 83,Toby Overdorf,REP,Precinct 46,-,-,-,-,1403,48.13
State Representative for House District 83,Toby Overdorf,REP,Precinct 47,0,354,619,312,1285,47.24
State Representative for House District 83,Toby Overdorf,REP,Precinct 49,-,-,-,-,2128,50.96
State Representative for House District 83,Toby Overdorf,REP,Precinct 50,-,-,-,-,3166,46.78
State Representative for House District 83,Toby Overdorf,REP,Precinct 51,-,-,-,-,1456,44.44
State Representative for House District 83,Toby Overdorf,REP,Precinct 65,-,-,-,-,653,75.75
State Representative for House District 83,Toby Overdorf,REP,Precinct 66,-,-,-,-,1101,63.20
State Representative for House District 83,Toby Overdorf,REP,Precinct 71,0,654,1122,502,2278,45.72
State Representative for House District 83,Toby Overdorf,REP,Precinct 83,-,-,-,-,2759,44.14
State Representative for House District 83,Toby Overdorf,REP,Precinct 84,-,-,-,-,2229,51.19
State Representative for House District 83,Toby Overdorf,REP,Precinct 89,-,-,-,-,4955,55.24
State Representative for House District 83,"Edgar ""EJ"" Bernier",DEM,Precinct 22,-,-,-,-,1531,45.08
State Representative for House District 83,"Edgar ""EJ"" Bernier",DEM,Precinct 26,0,921,659,167,1747,50.93
State Representative for House District 83,"Edgar ""EJ"" Bernier",DEM,Precinct 36,0,398,236,84,718,48.03
State Representative for House District 83,"Edgar ""EJ"" Bernier",DEM,Precinct 37,0,1239,930,267,2436,54.45
State Representative for House District 83,"Edgar ""EJ"" Bernier",DEM,Precinct 42,-,-,-,-,1617,38.02
State Representative for House District 83,"Edgar ""EJ"" Bernier",DEM,Precinct 45,0,500,289,93,882,44.19
State Representative for House District 83,"Edgar ""EJ"" Bernier",DEM,Precinct 46,-,-,-,-,1512,51.87
State Representative for House District 83,"Edgar ""EJ"" Bernier",DEM,Precinct 47,-,-,-,-,1435,52.76
State Representative for House District 83,"Edgar ""EJ"" Bernier",DEM,Precinct 49,0,1149,708,191,2048,49.04
State Representative for House District 83,"Edgar ""EJ"" Bernier",DEM,Precinct 50,-,-,-,-,3602,53.22
State Representative for House District 83,"Edgar ""EJ"" Bernier",DEM,Precinct 51,-,-,-,-,1820,55.56
State Representative for House District 83,"Edgar ""EJ"" Bernier",DEM,Precinct 65,-,-,-,-,209,24.25
State Representative for House District 83,"Edgar ""EJ"" Bernier",DEM,Precinct 66,0,362,236,43,641,36.80
State Representative for House District 83,"Edgar ""EJ"" Bernier",DEM,Precinct 71,0,1463,941,300,2704,54.28
State Representative for House District 83,"Edgar ""EJ"" Bernier",DEM,Precinct 83,-,-,-,-,3492,55.86
State Representative for House District 83,"Edgar ""EJ"" Bernier",DEM,Precinct 84,-,-,-,-,2125,48.81
State Representative for House District 83,"Edgar ""EJ"" Bernier",DEM,Precinct 89,0,2703,1068,244,4015,44.76
State Representative for House District 84,Dana Trabulsy,REP,Precinct 6,0,207,457,111,775,43.83
State Representative for House District 84,Dana Trabulsy,REP,Precinct 7,-,-,-,-,589,36.52
State Representative for House District 84,Dana Trabulsy,REP,Precinct 8,-,-,-,-,1773,68.32
State Representative for House District 84,Dana Trabulsy,REP,Precinct 9,0,763,509,500,1772,67.12
State Representative for House District 84,Dana Trabulsy,REP,Precinct 10,0,68,89,64,221,51.88
State Representative for House District 84,Dana Trabulsy,REP,Precinct 11,0,318,563,191,1072,59.82
State Representative for House District 84,Dana Trabulsy,REP,Precinct 12,-,-,-,-,2856,70.68
State Representative for House District 84,Dana Trabulsy,REP,Precinct 13,-,-,-,-,1326,56.02
State Representative for House District 84,Dana Trabulsy,REP,Precinct 14,-,-,-,-,239,11.61
State Representative for House District 84,Dana Trabulsy,REP,Precinct 15,0,973,620,558,2151,67.88
State Representative for House District 84,Dana Trabulsy,REP,Precinct 16,0,828,701,622,2151,67.37
State Representative for House District 84,Dana Trabulsy,REP,Precinct 17,-,-,-,-,91,4.51
State Representative for House District 84,Dana Trabulsy,REP,Precinct 18,-,-,-,-,72,6.09
State Representative for House District 84,Dana Trabulsy,REP,Precinct 19,-,-,-,-,463,25.44
State Representative for House District 84,Dana Trabulsy,REP,Precinct 20,0,163,187,172,522,59.73
State Representative for House District 84,Dana Trabulsy,REP,Precinct 21,-,-,-,-,1415,56.74
State Representative for House District 84,Dana Trabulsy,REP,Precinct 23,-,-,-,-,1511,51.01
State Representative for House District 84,Dana Trabulsy,REP,Precinct 25,-,-,-,-,1552,50.52
State Representative for House District 84,Dana Trabulsy,REP,Precinct 35,0,203,344,204,751,49.15
State Representative for House District 84,Dana Trabulsy,REP,Precinct 38,0,207,249,236,692,54.53
State Representative for House District 84,Dana Trabulsy,REP,Precinct 40,0,223,311,210,744,49.14
State Representative for House District 84,Dana Trabulsy,REP,Precinct 41,-,-,-,-,1768,54.08
State Representative for House District 84,Dana Trabulsy,REP,Precinct 43,-,-,-,-,2638,67.40
State Representative for House District 84,Dana Trabulsy,REP,Precinct 53,-,-,-,-,1751,53.88
State Representative for House District 84,Dana Trabulsy,REP,Precinct 56,0,428,570,263,1261,55.36
State Representative for House District 84,Dana Trabulsy,REP,Precinct 63,-,-,-,-,67,51.54
State Representative for House District 84,Dana Trabulsy,REP,Precinct 67,0,537,568,304,1409,57.56
State Representative for House District 84,Dana Trabulsy,REP,Precinct 68,0,406,640,310,1356,44.27
State Representative for House District 84,Dana Trabulsy,REP,Precinct 73,-,-,-,-,2344,50.07
State Representative for House District 84,Dana Trabulsy,REP,Precinct 74,0,460,347,490,1297,63.08
State Representative for House District 84,Dana Trabulsy,REP,Precinct 75,0,276,475,203,954,50.88
State Representative for House District 84,Dana Trabulsy,REP,Precinct 82,-,-,-,-,1773,55.95
State Representative for House District 84,Dana Trabulsy,REP,Precinct 85,0,2311,2120,786,5217,51.92
State Representative for House District 84,Dana Trabulsy,REP,Precinct 86,0,587,621,230,1438,62.41
State Representative for House District 84,Dana Trabulsy,REP,Precinct 91,-,-,-,-,242,46.90
State Representative for House District 84,Dana Trabulsy,REP,Precinct 92,-,-,-,-,120,77.42
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 6,-,-,-,-,993,56.17
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 7,-,-,-,-,1024,63.48
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 8,0,468,247,107,822,31.68
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 9,0,622,167,79,868,32.88
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 10,-,-,-,-,205,48.12
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 11,0,410,257,53,720,40.18
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 12,0,780,296,109,1185,29.32
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 13,0,488,416,137,1041,43.98
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 14,-,-,-,-,1820,88.39
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 15,-,-,-,-,1018,32.12
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 16,0,695,212,135,1042,32.63
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 17,-,-,-,-,1926,95.49
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 18,0,494,400,216,1110,93.91
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 19,-,-,-,-,1357,74.56
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 20,0,221,81,50,352,40.27
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 21,0,663,265,151,1079,43.26
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 23,-,-,-,-,1451,48.99
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 25,-,-,-,-,1520,49.48
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 35,0,414,279,84,777,50.85
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 38,-,-,-,-,577,45.47
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 40,0,309,264,197,770,50.86
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 41,-,-,-,-,1501,45.92
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 43,0,910,276,90,1276,32.60
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 53,0,861,468,170,1499,46.12
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 56,0,585,305,127,1017,44.64
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 63,-,-,-,-,63,48.46
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 67,-,-,-,-,1039,42.44
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 68,-,-,-,-,1707,55.73
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 73,0,1219,860,258,2337,49.93
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 74,0,497,126,136,759,36.92
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 75,0,458,359,104,921,49.12
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 82,0,848,415,133,1396,44.05
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 85,-,-,-,-,4832,48.08
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 86,0,594,204,68,866,37.59
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 91,-,-,-,-,274,53.10
State Representative for House District 84,Delores Hogan Johnson,DEM,Precinct 92,-,-,-,-,35,22.58
Clerk of Circuit Court,Michelle Miller,REP,Precinct 1,-,-,-,-,2475,60.41
Clerk of Circuit Court,Michelle Miller,REP,Precinct 6,-,-,-,-,721,40.94
Clerk of Circuit Court,Michelle Miller,REP,Precinct 7,0,173,235,110,518,32.33
Clerk of Circuit Court,Michelle Miller,REP,Precinct 8,-,-,-,-,1605,62.67
Clerk of Circuit Court,Michelle Miller,REP,Precinct 9,0,703,483,464,1650,63.36
Clerk of Circuit Court,Michelle Miller,REP,Precinct 10,0,66,80,59,205,48.93
Clerk of Circuit Court,Michelle Miller,REP,Precinct 11,0,304,526,175,1005,56.30
Clerk of Circuit Court,Michelle Miller,REP,Precinct 12,0,855,1288,501,2644,66.30
Clerk of Circuit Court,Michelle Miller,REP,Precinct 13,-,-,-,-,1202,51.46
Clerk of Circuit Court,Michelle Miller,REP,Precinct 14,-,-,-,-,275,13.46
Clerk of Circuit Court,Michelle Miller,REP,Precinct 15,0,924,612,528,2064,66.13
Clerk of Circuit Court,Michelle Miller,REP,Precinct 16,0,769,683,576,2028,64.06
Clerk of Circuit Court,Michelle Miller,REP,Precinct 17,-,-,-,-,129,6.43
Clerk of Circuit Court,Michelle Miller,REP,Precinct 18,-,-,-,-,118,10.03
Clerk of Circuit Court,Michelle Miller,REP,Precinct 19,-,-,-,-,437,24.28
Clerk of Circuit Court,Michelle Miller,REP,Precinct 20,0,145,184,161,490,56.98
Clerk of Circuit Court,Michelle Miller,REP,Precinct 21,-,-,-,-,1360,55.31
Clerk of Circuit Court,Michelle Miller,REP,Precinct 22,0,522,944,316,1782,52.94
Clerk of Circuit Court,Michelle Miller,REP,Precinct 23,-,-,-,-,1389,47.55
Clerk of Circuit Court,Michelle Miller,REP,Precinct 24,-,-,-,-,187,14.07
Clerk of Circuit Court,Michelle Miller,REP,Precinct 25,-,-,-,-,1433,47.08
Clerk of Circuit Court,Michelle Miller,REP,Precinct 26,-,-,-,-,1615,47.37
Clerk of Circuit Court,Michelle Miller,REP,Precinct 28,-,-,-,-,1408,74.89
Clerk of Circuit Court,Michelle Miller,REP,Precinct 29,0,77,235,64,376,62.98
Clerk of Circuit Court,Michelle Miller,REP,Precinct 31,-,-,-,-,913,61.61
Clerk of Circuit Court,Michelle Miller,REP,Precinct 33,-,-,-,-,176,57.33
Clerk of Circuit Court,Michelle Miller,REP,Precinct 35,0,182,317,174,673,44.48
Clerk of Circuit Court,Michelle Miller,REP,Precinct 36,0,228,390,137,755,50.98
Clerk of Circuit Court,Michelle Miller,REP,Precinct 37,0,576,936,475,1987,44.85
Clerk of Circuit Court,Michelle Miller,REP,Precinct 38,0,197,236,218,651,51.79
Clerk of Circuit Court,Michelle Miller,REP,Precinct 39,-,-,-,-,959,56.38
Clerk of Circuit Court,Michelle Miller,REP,Precinct 40,0,198,280,186,664,43.86
Clerk of Circuit Court,Michelle Miller,REP,Precinct 41,-,-,-,-,1627,50.23
Clerk of Circuit Court,Michelle Miller,REP,Precinct 42,0,960,1152,397,2509,59.92
Clerk of Circuit Court,Michelle Miller,REP,Precinct 43,0,1047,858,617,2522,65.49
Clerk of Circuit Court,Michelle Miller,REP,Precinct 45,-,-,-,-,1062,53.47
Clerk of Circuit Court,Michelle Miller,REP,Precinct 46,-,-,-,-,1353,46.59
Clerk of Circuit Court,Michelle Miller,REP,Precinct 47,0,324,598,305,1227,45.51
Clerk of Circuit Court,Michelle Miller,REP,Precinct 49,-,-,-,-,2081,49.90
Clerk of Circuit Court,Michelle Miller,REP,Precinct 50,-,-,-,-,3020,44.78
Clerk of Circuit Court,Michelle Miller,REP,Precinct 51,-,-,-,-,1415,43.40
Clerk of Circuit Court,Michelle Miller,REP,Precinct 52,0,326,385,233,944,58.74
Clerk of Circuit Court,Michelle Miller,REP,Precinct 53,-,-,-,-,1658,51.72
Clerk of Circuit Court,Michelle Miller,REP,Precinct 56,0,403,540,248,1191,52.65
Clerk of Circuit Court,Michelle Miller,REP,Precinct 60,-,-,-,-,288,65.45
Clerk of Circuit Court,Michelle Miller,REP,Precinct 63,-,-,-,-,67,52.76
Clerk of Circuit Court,Michelle Miller,REP,Precinct 65,-,-,-,-,603,72.56
Clerk of Circuit Court,Michelle Miller,REP,Precinct 66,-,-,-,-,1036,60.41
Clerk of Circuit Court,Michelle Miller,REP,Precinct 67,0,503,546,291,1340,55.21
Clerk of Circuit Court,Michelle Miller,REP,Precinct 68,0,357,614,280,1251,41.30
Clerk of Circuit Court,Michelle Miller,REP,Precinct 71,0,637,1103,495,2235,45.19
Clerk of Circuit Court,Michelle Miller,REP,Precinct 73,-,-,-,-,2161,46.63
Clerk of Circuit Court,Michelle Miller,REP,Precinct 74,0,411,330,446,1187,58.91
Clerk of Circuit Court,Michelle Miller,REP,Precinct 75,0,239,458,179,876,47.40
Clerk of Circuit Court,Michelle Miller,REP,Precinct 82,-,-,-,-,1626,52.07
Clerk of Circuit Court,Michelle Miller,REP,Precinct 83,-,-,-,-,2651,42.88
Clerk of Circuit Court,Michelle Miller,REP,Precinct 84,-,-,-,-,2137,49.44
Clerk of Circuit Court,Michelle Miller,REP,Precinct 85,0,2152,2021,724,4897,49.15
Clerk of Circuit Court,Michelle Miller,REP,Precinct 86,0,543,594,217,1354,59.36
Clerk of Circuit Court,Michelle Miller,REP,Precinct 89,-,-,-,-,4810,54.17
Clerk of Circuit Court,Michelle Miller,REP,Precinct 91,-,-,-,-,246,48.05
Clerk of Circuit Court,Michelle Miller,REP,Precinct 92,-,-,-,-,105,68.63
Clerk of Circuit Court,Michelle Miller,REP,Precinct 93,-,-,-,-,3,60.00
Clerk of Circuit Court,Michelle Miller,REP,Precinct 94,-,-,-,-,3,60.00
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 1,-,-,-,-,1622,39.59
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 6,-,-,-,-,1040,59.06
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 7,-,-,-,-,1084,67.67
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 8,0,525,302,129,956,37.33
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 9,0,660,186,108,954,36.64
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 10,-,-,-,-,214,51.07
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 11,0,423,289,68,780,43.70
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 12,-,-,-,-,1344,33.70
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 13,0,535,442,157,1134,48.54
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 14,-,-,-,-,1768,86.54
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 15,-,-,-,-,1057,33.87
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 16,0,742,222,174,1138,35.94
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 17,-,-,-,-,1876,93.57
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 18,0,481,371,206,1058,89.97
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 19,-,-,-,-,1363,75.72
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 20,0,230,82,58,370,43.02
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 21,0,666,272,161,1099,44.69
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 22,-,-,-,-,1584,47.06
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 23,-,-,-,-,1532,52.45
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 24,-,-,-,-,1142,85.93
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 25,-,-,-,-,1611,52.92
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 26,0,945,674,175,1794,52.63
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 28,0,271,160,41,472,25.11
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 29,-,-,-,-,221,37.02
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 31,0,383,42,144,569,38.39
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 33,-,-,-,-,131,42.67
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 35,0,432,296,112,840,55.52
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 36,0,390,252,84,726,49.02
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 37,0,1236,935,272,2443,55.15
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 38,-,-,-,-,606,48.21
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 39,0,455,170,117,742,43.62
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 40,0,334,297,219,850,56.14
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 41,-,-,-,-,1612,49.77
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 42,-,-,-,-,1678,40.08
Clerk of Circuit Court,"Joseph E. ""Joe"" Smith",DEM,Precinct 43,-,-,-,-,1329,34.51
