Contest,Candidate Issue,Party,Precinct Name,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
President and Vice President,Don Blankenship,CPF,Precinct 204,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 205,-,-,-,1,0.06
President and Vice President,Don Blankenship,CPF,Precinct 206,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 207,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 208,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 209,-,-,-,1,0.09
President and Vice President,Don Blankenship,CPF,Precinct 210,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 211,-,-,-,2,0.18
President and Vice President,Don Blankenship,CPF,Precinct 212,-,-,-,1,0.09
President and Vice President,Don Blankenship,CPF,Precinct 213,-,-,-,1,0.14
President and Vice President,Don Blankenship,CPF,Precinct 214,-,-,-,1,0.08
President and Vice President,Don Blankenship,CPF,Precinct 215,-,-,-,1,0.69
President and Vice President,Don Blankenship,CPF,Precinct 216,-,-,-,1,0.10
President and Vice President,Don Blankenship,CPF,Precinct 217,-,-,-,3,0.18
President and Vice President,Don Blankenship,CPF,Precinct 218,-,-,-,1,0.07
President and Vice President,Don Blankenship,CPF,Precinct 219,-,-,-,1,0.09
President and Vice President,Don Blankenship,CPF,Precinct 220,-,-,-,2,0.07
President and Vice President,Don Blankenship,CPF,Precinct 221,-,-,-,1,0.04
President and Vice President,Don Blankenship,CPF,Precinct 222,-,-,-,1,0.07
President and Vice President,Don Blankenship,CPF,Precinct 223,-,-,-,1,0.09
President and Vice President,Don Blankenship,CPF,Precinct 224,-,-,-,3,0.15
President and Vice President,Don Blankenship,CPF,Precinct 225,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 226,-,-,-,2,0.13
President and Vice President,Don Blankenship,CPF,Precinct 227,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 228,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 229,-,-,-,1,0.05
President and Vice President,Don Blankenship,CPF,Precinct 230,-,-,-,1,0.06
President and Vice President,Don Blankenship,CPF,Precinct 231,-,-,-,2,0.08
President and Vice President,Don Blankenship,CPF,Precinct 232,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 233,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 234,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 235,-,-,-,1,0.04
President and Vice President,Don Blankenship,CPF,Precinct 236,-,-,-,2,0.06
President and Vice President,Don Blankenship,CPF,Precinct 237,-,-,-,2,0.04
President and Vice President,Don Blankenship,CPF,Precinct 238,-,-,-,1,0.04
President and Vice President,Don Blankenship,CPF,Precinct 239,-,-,-,2,0.07
President and Vice President,Don Blankenship,CPF,Precinct 240,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 241,-,-,-,2,0.05
President and Vice President,Don Blankenship,CPF,Precinct 242,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 243,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 244,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 245,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 246,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 247,-,-,-,1,0.04
President and Vice President,Don Blankenship,CPF,Precinct 248,-,-,-,1,0.02
President and Vice President,Don Blankenship,CPF,Precinct 249,-,-,-,2,0.07
President and Vice President,Don Blankenship,CPF,Precinct 250,-,-,-,3,0.12
President and Vice President,Don Blankenship,CPF,Precinct 251,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 301,-,-,-,2,0.16
President and Vice President,Don Blankenship,CPF,Precinct 302,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 303,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 304,-,-,-,2,0.05
President and Vice President,Don Blankenship,CPF,Precinct 306,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 307,-,-,-,1,0.09
President and Vice President,Don Blankenship,CPF,Precinct 309,-,-,-,1,0.04
President and Vice President,Don Blankenship,CPF,Precinct 310,-,-,-,1,0.15
President and Vice President,Don Blankenship,CPF,Precinct 312,-,-,-,1,0.03
President and Vice President,Don Blankenship,CPF,Precinct 313,-,-,-,2,0.07
President and Vice President,Don Blankenship,CPF,Precinct 314,-,-,-,5,0.15
President and Vice President,Don Blankenship,CPF,Precinct 315,-,-,-,1,0.18
President and Vice President,Don Blankenship,CPF,Precinct 316,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 319,-,-,-,1,0.04
President and Vice President,Don Blankenship,CPF,Precinct 321,-,-,-,4,0.18
President and Vice President,Don Blankenship,CPF,Precinct 322,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 323,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 324,-,-,-,2,0.17
President and Vice President,Don Blankenship,CPF,Precinct 325,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 326,-,-,-,2,0.05
President and Vice President,Don Blankenship,CPF,Precinct 327,-,-,-,1,0.03
President and Vice President,Don Blankenship,CPF,Precinct 329,-,-,-,1,0.04
President and Vice President,Don Blankenship,CPF,Precinct 330,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 331,-,-,-,1,0.06
President and Vice President,Don Blankenship,CPF,Precinct 332,-,-,-,2,0.07
President and Vice President,Don Blankenship,CPF,Precinct 333,-,-,-,1,0.03
President and Vice President,Don Blankenship,CPF,Precinct 334,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 336,-,-,-,1,0.04
President and Vice President,Don Blankenship,CPF,Precinct 337,-,-,-,2,0.07
President and Vice President,Don Blankenship,CPF,Precinct 338,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 339,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 340,-,-,-,2,0.29
President and Vice President,Don Blankenship,CPF,Precinct 401,-,-,-,1,0.03
President and Vice President,Don Blankenship,CPF,Precinct 402,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 403,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 404,-,-,-,3,0.06
President and Vice President,Don Blankenship,CPF,Precinct 405,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 406,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 407,-,-,-,4,0.12
President and Vice President,Don Blankenship,CPF,Precinct 408,-,-,-,1,0.02
President and Vice President,Don Blankenship,CPF,Precinct 409,-,-,-,1,0.04
President and Vice President,Don Blankenship,CPF,Precinct 410,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 411,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 412,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 413,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 414,-,-,-,1,0.06
President and Vice President,Don Blankenship,CPF,Precinct 415,-,-,-,2,0.05
President and Vice President,Don Blankenship,CPF,Precinct 416,-,-,-,2,0.07
President and Vice President,Don Blankenship,CPF,Precinct 418,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 419,-,-,-,2,0.04
President and Vice President,Don Blankenship,CPF,Precinct 420,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 421,-,-,-,1,0.06
President and Vice President,Don Blankenship,CPF,Precinct 501,-,-,-,1,0.24
President and Vice President,Don Blankenship,CPF,Precinct 502,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 503,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 504,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 505,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 506,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 507,-,-,-,1,0.06
President and Vice President,Don Blankenship,CPF,Precinct 508,-,-,-,1,0.07
President and Vice President,Don Blankenship,CPF,Precinct 509,-,-,-,1,0.12
President and Vice President,Don Blankenship,CPF,Precinct 510,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 511,-,-,-,1,0.07
President and Vice President,Don Blankenship,CPF,Precinct 512,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 513,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 514,-,-,-,3,0.23
President and Vice President,Don Blankenship,CPF,Precinct 516,-,-,-,2,0.21
President and Vice President,Don Blankenship,CPF,Precinct 517,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 518,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 519,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 520,-,-,-,1,0.23
President and Vice President,Don Blankenship,CPF,Precinct 521,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 522,-,-,-,1,0.04
President and Vice President,Don Blankenship,CPF,Precinct 523,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 524,-,-,-,1,0.05
President and Vice President,Don Blankenship,CPF,Precinct 525,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 526,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 527,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 528,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 529,-,-,-,1,0.04
President and Vice President,Don Blankenship,CPF,Precinct 530,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 531,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 532,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 533,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 534,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 535,-,-,-,1,0.14
President and Vice President,Don Blankenship,CPF,Precinct 536,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 537,-,-,-,2,0.09
President and Vice President,Don Blankenship,CPF,Precinct 538,-,-,-,1,0.15
President and Vice President,Don Blankenship,CPF,Precinct 539,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 540,-,-,-,1,0.09
President and Vice President,Don Blankenship,CPF,Precinct 541,0,0,0,0,0.00
President and Vice President,Don Blankenship,CPF,Precinct 542,-,-,-,1,0.04
President and Vice President,WRITE-IN,NON,Precinct 101,-,-,-,6,0.30
President and Vice President,WRITE-IN,NON,Precinct 102,-,-,-,3,0.29
President and Vice President,WRITE-IN,NON,Precinct 103,-,-,-,4,0.12
President and Vice President,WRITE-IN,NON,Precinct 104,-,-,-,9,0.37
President and Vice President,WRITE-IN,NON,Precinct 105,-,-,-,5,0.29
President and Vice President,WRITE-IN,NON,Precinct 106,-,-,-,5,0.40
President and Vice President,WRITE-IN,NON,Precinct 107,-,-,-,2,0.05
President and Vice President,WRITE-IN,NON,Precinct 108,-,-,-,2,0.17
President and Vice President,WRITE-IN,NON,Precinct 109,-,-,-,11,0.24
President and Vice President,WRITE-IN,NON,Precinct 110,-,-,-,10,0.29
President and Vice President,WRITE-IN,NON,Precinct 111,-,-,-,16,0.28
President and Vice President,WRITE-IN,NON,Precinct 112,-,-,-,14,0.41
President and Vice President,WRITE-IN,NON,Precinct 113,-,-,-,2,0.16
President and Vice President,WRITE-IN,NON,Precinct 114,-,-,-,5,0.15
President and Vice President,WRITE-IN,NON,Precinct 115,-,-,-,6,0.20
President and Vice President,WRITE-IN,NON,Precinct 116,-,-,-,2,0.18
President and Vice President,WRITE-IN,NON,Precinct 117,-,-,-,13,0.28
President and Vice President,WRITE-IN,NON,Precinct 118,-,-,-,12,0.22
President and Vice President,WRITE-IN,NON,Precinct 119,-,-,-,2,0.19
President and Vice President,WRITE-IN,NON,Precinct 120,-,-,-,4,0.20
President and Vice President,WRITE-IN,NON,Precinct 121,-,-,-,3,0.12
President and Vice President,WRITE-IN,NON,Precinct 123,-,-,-,7,0.28
President and Vice President,WRITE-IN,NON,Precinct 124,-,-,-,7,0.15
President and Vice President,WRITE-IN,NON,Precinct 125,-,-,-,2,0.52
President and Vice President,WRITE-IN,NON,Precinct 201,-,-,-,8,0.31
President and Vice President,WRITE-IN,NON,Precinct 203,-,-,-,4,0.23
President and Vice President,WRITE-IN,NON,Precinct 204,-,-,-,3,0.16
President and Vice President,WRITE-IN,NON,Precinct 205,-,-,-,7,0.44
President and Vice President,WRITE-IN,NON,Precinct 206,-,-,-,1,0.08
President and Vice President,WRITE-IN,NON,Precinct 207,-,-,-,3,0.36
President and Vice President,WRITE-IN,NON,Precinct 208,-,-,-,4,0.16
President and Vice President,WRITE-IN,NON,Precinct 209,-,-,-,2,0.17
President and Vice President,WRITE-IN,NON,Precinct 210,-,-,-,2,0.31
President and Vice President,WRITE-IN,NON,Precinct 211,-,-,-,2,0.18
President and Vice President,WRITE-IN,NON,Precinct 212,-,-,-,3,0.26
President and Vice President,WRITE-IN,NON,Precinct 213,-,-,-,1,0.14
President and Vice President,WRITE-IN,NON,Precinct 214,-,-,-,3,0.25
President and Vice President,WRITE-IN,NON,Precinct 215,0,0,0,0,0.00
President and Vice President,WRITE-IN,NON,Precinct 216,-,-,-,4,0.40
President and Vice President,WRITE-IN,NON,Precinct 217,-,-,-,11,0.67
President and Vice President,WRITE-IN,NON,Precinct 218,-,-,-,3,0.20
President and Vice President,WRITE-IN,NON,Precinct 219,-,-,-,3,0.26
President and Vice President,WRITE-IN,NON,Precinct 220,-,-,-,5,0.18
President and Vice President,WRITE-IN,NON,Precinct 221,-,-,-,6,0.23
President and Vice President,WRITE-IN,NON,Precinct 222,-,-,-,4,0.27
President and Vice President,WRITE-IN,NON,Precinct 223,-,-,-,5,0.43
President and Vice President,WRITE-IN,NON,Precinct 224,-,-,-,11,0.56
President and Vice President,WRITE-IN,NON,Precinct 225,-,-,-,5,0.26
President and Vice President,WRITE-IN,NON,Precinct 226,-,-,-,5,0.34
President and Vice President,WRITE-IN,NON,Precinct 227,-,-,-,3,0.62
President and Vice President,WRITE-IN,NON,Precinct 228,-,-,-,7,0.42
President and Vice President,WRITE-IN,NON,Precinct 229,-,-,-,7,0.34
President and Vice President,WRITE-IN,NON,Precinct 230,-,-,-,7,0.39
President and Vice President,WRITE-IN,NON,Precinct 231,-,-,-,8,0.31
President and Vice President,WRITE-IN,NON,Precinct 232,-,-,-,4,0.28
President and Vice President,WRITE-IN,NON,Precinct 233,-,-,-,3,0.28
President and Vice President,WRITE-IN,NON,Precinct 234,-,-,-,4,0.82
President and Vice President,WRITE-IN,NON,Precinct 235,-,-,-,10,0.42
President and Vice President,WRITE-IN,NON,Precinct 236,-,-,-,20,0.57
President and Vice President,WRITE-IN,NON,Precinct 237,-,-,-,8,0.17
President and Vice President,WRITE-IN,NON,Precinct 238,-,-,-,3,0.12
President and Vice President,WRITE-IN,NON,Precinct 239,-,-,-,7,0.23
President and Vice President,WRITE-IN,NON,Precinct 240,-,-,-,2,0.11
President and Vice President,WRITE-IN,NON,Precinct 241,-,-,-,11,0.30
President and Vice President,WRITE-IN,NON,Precinct 242,-,-,-,12,0.45
President and Vice President,WRITE-IN,NON,Precinct 243,-,-,-,10,0.22
President and Vice President,WRITE-IN,NON,Precinct 244,-,-,-,10,0.42
President and Vice President,WRITE-IN,NON,Precinct 245,-,-,-,15,0.33
President and Vice President,WRITE-IN,NON,Precinct 246,-,-,-,1,0.13
President and Vice President,WRITE-IN,NON,Precinct 247,-,-,-,7,0.29
President and Vice President,WRITE-IN,NON,Precinct 248,-,-,-,13,0.26
President and Vice President,WRITE-IN,NON,Precinct 249,-,-,-,10,0.35
President and Vice President,WRITE-IN,NON,Precinct 250,-,-,-,9,0.37
President and Vice President,WRITE-IN,NON,Precinct 251,-,-,-,3,0.40
President and Vice President,WRITE-IN,NON,Precinct 301,-,-,-,4,0.32
President and Vice President,WRITE-IN,NON,Precinct 302,-,-,-,3,0.14
President and Vice President,WRITE-IN,NON,Precinct 303,-,-,-,7,0.19
President and Vice President,WRITE-IN,NON,Precinct 304,-,-,-,9,0.20
President and Vice President,WRITE-IN,NON,Precinct 306,-,-,-,5,0.24
President and Vice President,WRITE-IN,NON,Precinct 307,-,-,-,4,0.34
President and Vice President,WRITE-IN,NON,Precinct 309,-,-,-,6,0.22
President and Vice President,WRITE-IN,NON,Precinct 310,0,0,0,0,0.00
President and Vice President,WRITE-IN,NON,Precinct 312,-,-,-,7,0.20
President and Vice President,WRITE-IN,NON,Precinct 313,-,-,-,6,0.21
President and Vice President,WRITE-IN,NON,Precinct 314,-,-,-,4,0.12
President and Vice President,WRITE-IN,NON,Precinct 315,-,-,-,1,0.18
President and Vice President,WRITE-IN,NON,Precinct 316,-,-,-,1,0.16
President and Vice President,WRITE-IN,NON,Precinct 319,-,-,-,2,0.07
President and Vice President,WRITE-IN,NON,Precinct 321,-,-,-,5,0.22
President and Vice President,WRITE-IN,NON,Precinct 322,-,-,-,4,0.26
President and Vice President,WRITE-IN,NON,Precinct 323,-,-,-,8,0.53
President and Vice President,WRITE-IN,NON,Precinct 324,0,0,0,0,0.00
President and Vice President,WRITE-IN,NON,Precinct 325,-,-,-,5,0.33
President and Vice President,WRITE-IN,NON,Precinct 326,-,-,-,9,0.25
President and Vice President,WRITE-IN,NON,Precinct 327,-,-,-,13,0.37
President and Vice President,WRITE-IN,NON,Precinct 329,-,-,-,11,0.41
President and Vice President,WRITE-IN,NON,Precinct 330,-,-,-,3,0.24
President and Vice President,WRITE-IN,NON,Precinct 331,-,-,-,2,0.12
President and Vice President,WRITE-IN,NON,Precinct 332,-,-,-,8,0.28
President and Vice President,WRITE-IN,NON,Precinct 333,-,-,-,12,0.41
President and Vice President,WRITE-IN,NON,Precinct 334,-,-,-,2,0.17
President and Vice President,WRITE-IN,NON,Precinct 336,-,-,-,9,0.39
President and Vice President,WRITE-IN,NON,Precinct 337,-,-,-,5,0.18
President and Vice President,WRITE-IN,NON,Precinct 338,-,-,-,4,0.31
President and Vice President,WRITE-IN,NON,Precinct 339,-,-,-,13,0.35
President and Vice President,WRITE-IN,NON,Precinct 340,-,-,-,1,0.15
President and Vice President,WRITE-IN,NON,Precinct 401,-,-,-,10,0.28
President and Vice President,WRITE-IN,NON,Precinct 402,-,-,-,5,0.10
President and Vice President,WRITE-IN,NON,Precinct 403,-,-,-,4,0.13
President and Vice President,WRITE-IN,NON,Precinct 404,-,-,-,14,0.28
President and Vice President,WRITE-IN,NON,Precinct 405,-,-,-,3,0.37
President and Vice President,WRITE-IN,NON,Precinct 406,-,-,-,11,0.52
President and Vice President,WRITE-IN,NON,Precinct 407,-,-,-,3,0.09
President and Vice President,WRITE-IN,NON,Precinct 408,-,-,-,9,0.19
President and Vice President,WRITE-IN,NON,Precinct 409,-,-,-,3,0.13
President and Vice President,WRITE-IN,NON,Precinct 410,0,0,0,0,0.00
President and Vice President,WRITE-IN,NON,Precinct 411,-,-,-,9,0.16
President and Vice President,WRITE-IN,NON,Precinct 412,-,-,-,5,0.11
President and Vice President,WRITE-IN,NON,Precinct 413,-,-,-,2,0.17
President and Vice President,WRITE-IN,NON,Precinct 414,-,-,-,1,0.06
President and Vice President,WRITE-IN,NON,Precinct 415,-,-,-,6,0.15
President and Vice President,WRITE-IN,NON,Precinct 416,-,-,-,2,0.07
President and Vice President,WRITE-IN,NON,Precinct 418,-,-,-,3,0.14
President and Vice President,WRITE-IN,NON,Precinct 419,-,-,-,5,0.10
President and Vice President,WRITE-IN,NON,Precinct 420,0,0,0,0,0.00
President and Vice President,WRITE-IN,NON,Precinct 421,-,-,-,4,0.25
President and Vice President,WRITE-IN,NON,Precinct 501,-,-,-,1,0.24
President and Vice President,WRITE-IN,NON,Precinct 502,0,0,0,0,0.00
President and Vice President,WRITE-IN,NON,Precinct 503,0,0,0,0,0.00
President and Vice President,WRITE-IN,NON,Precinct 504,-,-,-,5,0.19
President and Vice President,WRITE-IN,NON,Precinct 505,-,-,-,3,0.25
President and Vice President,WRITE-IN,NON,Precinct 506,-,-,-,5,0.46
President and Vice President,WRITE-IN,NON,Precinct 507,-,-,-,3,0.17
President and Vice President,WRITE-IN,NON,Precinct 508,-,-,-,5,0.35
President and Vice President,WRITE-IN,NON,Precinct 509,-,-,-,3,0.36
President and Vice President,WRITE-IN,NON,Precinct 510,-,-,-,3,0.31
President and Vice President,WRITE-IN,NON,Precinct 511,-,-,-,3,0.21
President and Vice President,WRITE-IN,NON,Precinct 512,-,-,-,1,0.17
President and Vice President,WRITE-IN,NON,Precinct 513,0,0,0,0,0.00
President and Vice President,WRITE-IN,NON,Precinct 514,0,0,0,0,0.00
President and Vice President,WRITE-IN,NON,Precinct 516,-,-,-,1,0.10
President and Vice President,WRITE-IN,NON,Precinct 517,-,-,-,2,0.23
President and Vice President,WRITE-IN,NON,Precinct 518,-,-,-,2,0.11
President and Vice President,WRITE-IN,NON,Precinct 519,-,-,-,3,0.28
President and Vice President,WRITE-IN,NON,Precinct 520,0,0,0,0,0.00
President and Vice President,WRITE-IN,NON,Precinct 521,0,0,0,0,0.00
President and Vice President,WRITE-IN,NON,Precinct 522,-,-,-,2,0.08
President and Vice President,WRITE-IN,NON,Precinct 523,0,0,0,0,0.00
President and Vice President,WRITE-IN,NON,Precinct 524,-,-,-,6,0.29
President and Vice President,WRITE-IN,NON,Precinct 525,0,0,0,0,0.00
President and Vice President,WRITE-IN,NON,Precinct 526,-,-,-,3,0.17
President and Vice President,WRITE-IN,NON,Precinct 527,-,-,-,6,0.33
President and Vice President,WRITE-IN,NON,Precinct 528,0,0,0,0,0.00
President and Vice President,WRITE-IN,NON,Precinct 529,-,-,-,8,0.32
President and Vice President,WRITE-IN,NON,Precinct 530,-,-,-,5,0.21
President and Vice President,WRITE-IN,NON,Precinct 531,-,-,-,1,0.12
President and Vice President,WRITE-IN,NON,Precinct 532,-,-,-,1,0.09
President and Vice President,WRITE-IN,NON,Precinct 533,-,-,-,1,0.05
President and Vice President,WRITE-IN,NON,Precinct 534,-,-,-,3,0.33
President and Vice President,WRITE-IN,NON,Precinct 535,-,-,-,2,0.28
President and Vice President,WRITE-IN,NON,Precinct 536,-,-,-,2,0.16
President and Vice President,WRITE-IN,NON,Precinct 537,-,-,-,3,0.14
President and Vice President,WRITE-IN,NON,Precinct 538,-,-,-,1,0.15
President and Vice President,WRITE-IN,NON,Precinct 539,-,-,-,1,0.10
President and Vice President,WRITE-IN,NON,Precinct 540,0,0,0,0,0.00
President and Vice President,WRITE-IN,NON,Precinct 541,0,0,0,0,0.00
President and Vice President,WRITE-IN,NON,Precinct 542,-,-,-,2,0.09
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 123,-,-,-,1000,40.98
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 301,-,-,-,759,61.66
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 302,-,-,-,812,38.39
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 303,-,-,-,2580,71.79
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 304,-,-,-,2936,68.17
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 306,-,-,-,1307,63.97
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 307,-,-,-,746,65.50
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 309,-,-,-,1706,64.84
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 310,127,167,147,441,66.02
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 312,-,-,-,1908,56.52
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 313,540,424,300,1264,45.60
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 314,747,658,404,1809,55.35
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 315,127,100,165,392,71.93
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 316,71,92,98,261,42.37
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 319,-,-,-,1557,56.33
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 321,-,-,-,1509,68.62
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 322,-,-,-,673,45.41
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 323,-,-,-,722,48.69
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 324,-,-,-,599,51.55
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 325,50,49,42,141,9.36
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 326,-,-,-,1704,47.53
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 327,534,642,674,1850,54.78
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 329,-,-,-,1415,53.86
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 330,238,213,167,618,50.78
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 331,391,337,346,1074,66.05
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 332,-,-,-,1729,61.10
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 333,-,-,-,1819,64.41
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 334,-,-,-,802,71.42
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 336,-,-,-,1496,67.63
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 337,-,-,-,1656,62.97
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 338,148,208,381,737,58.49
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 339,-,-,-,2447,68.18
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 340,-,-,-,359,54.07
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 401,-,-,-,1316,38.29
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 402,-,-,-,2575,50.44
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 403,-,-,-,1362,45.77
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 404,-,-,-,2066,41.84
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 405,-,-,-,303,38.65
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 406,-,-,-,931,44.63
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 407,-,-,-,788,24.80
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 408,-,-,-,1857,40.71
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 409,302,473,205,980,41.92
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 410,90,181,122,393,51.37
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 411,1223,983,570,2776,48.64
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 412,-,-,-,1113,23.83
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 413,-,-,-,587,49.75
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 414,-,-,-,1138,66.78
"Representative in Congress, District 9","William P. ""Bill"" Olson",REP,Precinct 415,-,-,-,2276,59.09
