Contest,Candidate Issue,Party,Precinct Name,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,Yes,,402,110,534,117,761,68.87
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,Yes,,403,368,765,454,1587,71.17
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,Yes,,501,480,1058,213,1751,75.34
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,Yes,,503,669,2206,435,3310,71.11
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,Yes,,504,422,1319,349,2090,73.33
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,No,,101,184,268,103,555,27.82
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,No,,102,436,602,132,1170,24.41
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,No,,201,377,487,123,987,21.26
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,No,,202,243,294,52,589,17.28
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,No,,203,207,345,227,779,26.87
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,No,,204,400,647,133,1180,21.77
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,No,,301,240,420,78,738,24.45
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,No,,302,318,659,149,1126,28.60
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,No,,303,236,566,175,977,29.39
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,No,,401,203,847,171,1221,28.49
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,No,,402,55,237,52,344,31.13
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,No,,403,132,317,194,643,28.83
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,No,,501,137,365,71,573,24.66
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,No,,503,244,920,181,1345,28.89
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,No,,504,153,466,141,760,26.67
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,OVER VOTES,STATS,101,0,0,0,0,0.00
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,OVER VOTES,STATS,102,-,-,-,2,0.04
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,OVER VOTES,STATS,201,-,-,-,1,0.02
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,OVER VOTES,STATS,202,-,-,-,2,0.06
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,OVER VOTES,STATS,203,0,0,0,0,0.00
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,OVER VOTES,STATS,204,-,-,-,1,0.02
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,OVER VOTES,STATS,301,-,-,-,2,0.07
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,OVER VOTES,STATS,302,0,0,0,0,0.00
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,OVER VOTES,STATS,303,-,-,-,1,0.03
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,OVER VOTES,STATS,401,0,0,0,0,0.00
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,OVER VOTES,STATS,402,0,0,0,0,0.00
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,OVER VOTES,STATS,403,-,-,-,1,0.04
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,OVER VOTES,STATS,501,0,0,0,0,0.00
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,OVER VOTES,STATS,503,-,-,-,2,0.04
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,OVER VOTES,STATS,504,0,0,0,0,0.00
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,UNDER VOTES,STATS,101,119,152,52,323,16.19
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,UNDER VOTES,STATS,102,353,415,110,878,18.32
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,UNDER VOTES,STATS,201,391,351,100,842,18.13
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,UNDER VOTES,STATS,202,396,261,61,718,21.07
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,UNDER VOTES,STATS,203,140,179,107,426,14.69
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,UNDER VOTES,STATS,204,308,457,96,861,15.88
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,UNDER VOTES,STATS,301,162,261,57,480,15.90
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,UNDER VOTES,STATS,302,148,347,88,583,14.81
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,UNDER VOTES,STATS,303,103,267,95,465,13.99
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,UNDER VOTES,STATS,401,125,376,93,594,13.86
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,UNDER VOTES,STATS,402,-,-,-,181,16.38
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,UNDER VOTES,STATS,403,49,234,104,387,17.35
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,UNDER VOTES,STATS,501,64,163,52,279,12.01
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,UNDER VOTES,STATS,503,108,524,119,751,16.13
Shall Judge Joseph Lewis Jr of the First District Court  of Appeal be retained in office?,UNDER VOTES,STATS,504,67,301,70,438,15.37
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,Yes,,101,460,652,204,1316,66.73
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,Yes,,102,1334,1733,343,3410,71.79
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,Yes,,201,1419,1738,385,3542,76.77
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,Yes,,202,1390,1135,208,2733,80.81
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,Yes,,203,615,952,555,2122,73.63
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,Yes,,204,1372,2309,436,4117,76.50
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,Yes,,301,718,1333,219,2270,75.72
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,Yes,,302,753,1659,389,2801,71.91
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,Yes,,303,601,1318,409,2328,70.59
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,Yes,,401,604,2081,386,3071,72.60
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,Yes,,402,116,563,117,796,72.69
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,Yes,,403,376,825,467,1668,75.14
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,Yes,,501,424,1020,206,1650,71.71
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,Yes,,503,659,2281,438,3378,73.34
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,Yes,,504,423,1347,350,2120,75.20
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,No,,101,258,288,110,656,33.27
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,No,,102,555,650,135,1340,28.21
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,No,,201,486,483,103,1072,23.23
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,No,,202,333,273,43,649,19.19
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,No,,203,240,318,202,760,26.37
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,No,,204,551,589,125,1265,23.50
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,No,,301,268,384,76,728,24.28
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,No,,302,321,637,136,1094,28.09
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,No,,303,267,532,171,970,29.41
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,No,,401,216,794,149,1159,27.40
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,No,,402,48,202,49,299,27.31
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,No,,403,122,254,176,552,24.86
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,No,,501,187,390,74,651,28.29
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,No,,503,244,813,171,1228,26.66
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,No,,504,151,409,139,699,24.80
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,101,0,0,0,0,0.00
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,102,-,-,-,3,0.06
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,201,-,-,-,2,0.04
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,202,0,0,0,0,0.00
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,203,0,0,0,0,0.00
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,204,-,-,-,1,0.02
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,301,0,0,0,0,0.00
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,302,-,-,-,1,0.03
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,303,0,0,0,0,0.00
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,401,-,-,-,4,0.09
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,402,0,0,0,0,0.00
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,403,0,0,0,0,0.00
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,501,-,-,-,1,0.04
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,503,-,-,-,2,0.04
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,504,-,-,-,1,0.04
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,101,124,164,58,346,17.55
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,102,362,446,112,920,19.37
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,201,403,360,107,870,18.86
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,202,410,274,62,746,22.06
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,203,144,188,111,443,15.37
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,204,315,489,96,900,16.72
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,301,163,282,58,503,16.78
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,302,165,365,94,624,16.02
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,303,109,281,102,492,14.92
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,401,137,410,98,645,15.25
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,402,-,-,-,191,17.44
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,403,51,238,109,398,17.93
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,501,70,175,56,301,13.08
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,503,118,556,126,800,17.37
Shall Judge Scott Makar of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,504,68,330,70,468,16.60
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,Yes,,101,464,671,216,1351,68.44
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,Yes,,102,1277,1727,347,3351,70.64
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,Yes,,201,1396,1696,390,3482,75.45
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,Yes,,202,1351,1102,202,2655,78.69
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,Yes,,203,617,944,542,2103,73.58
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,Yes,,204,1351,2282,436,4069,76.01
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,Yes,,301,697,1312,220,2229,74.55
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,Yes,,302,748,1671,384,2803,72.02
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,Yes,,303,626,1339,408,2373,72.11
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,Yes,,401,622,2081,385,3088,73.02
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,Yes,,402,115,551,121,787,72.53
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,Yes,,403,370,821,473,1664,75.40
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,Yes,,501,428,1037,223,1688,73.91
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,Yes,,503,660,2254,444,3358,73.37
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,Yes,,504,432,1330,359,2121,75.59
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,No,,101,253,273,97,623,31.56
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,No,,102,606,656,131,1393,29.36
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,No,,201,516,519,98,1133,24.55
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,No,,202,378,294,47,719,21.31
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,No,,203,239,314,202,755,26.42
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,No,,204,565,594,125,1284,23.99
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,No,,301,285,403,73,761,25.45
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,No,,302,332,613,144,1089,27.98
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,No,,303,241,505,172,918,27.89
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,No,,401,205,791,145,1141,26.98
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,No,,402,48,206,44,298,27.47
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,No,,403,127,253,163,543,24.60
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,No,,501,184,356,56,596,26.09
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,No,,503,239,819,161,1219,26.63
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,No,,504,141,416,128,685,24.41
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,101,0,0,0,0,0.00
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,102,-,-,-,3,0.06
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,201,-,-,-,1,0.02
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,202,0,0,0,0,0.00
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,203,0,0,0,0,0.00
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,204,-,-,-,1,0.02
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,301,0,0,0,0,0.00
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,302,0,0,0,0,0.00
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,303,-,-,-,1,0.03
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,401,-,-,-,1,0.02
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,402,0,0,0,0,0.00
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,403,-,-,-,1,0.05
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,501,0,0,0,0,0.00
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,503,-,-,-,1,0.02
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,504,0,0,0,0,0.00
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,101,125,160,59,344,17.43
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,102,367,447,112,926,19.52
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,201,396,367,107,870,18.85
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,202,404,286,64,754,22.35
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,203,143,200,124,467,16.34
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,204,322,510,97,929,17.35
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,301,167,284,60,511,17.09
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,302,160,377,91,628,16.14
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,303,110,286,102,498,15.13
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,401,131,415,103,649,15.35
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,402,-,-,-,201,18.53
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,403,52,242,116,410,18.58
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,501,69,193,57,319,13.97
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,503,122,578,130,830,18.13
Shall Judge Rachel Nordby of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,504,69,340,73,482,17.18
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,Yes,,101,433,633,200,1266,64.62
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,Yes,,102,1246,1685,337,3268,69.06
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,Yes,,201,1321,1686,380,3387,73.71
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,Yes,,202,1337,1124,205,2666,78.95
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,Yes,,203,597,928,537,2062,71.62
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,Yes,,204,1341,2239,418,3998,74.67
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,Yes,,301,688,1290,207,2185,73.05
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,Yes,,302,725,1610,373,2708,69.58
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,Yes,,303,585,1286,393,2264,68.75
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,Yes,,401,591,2027,388,3006,71.08
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,Yes,,402,109,546,114,769,70.88
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,Yes,,403,364,800,460,1624,73.32
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,Yes,,501,396,1003,209,1608,70.28
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,Yes,,503,644,2196,427,3267,71.32
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,Yes,,504,404,1299,333,2036,72.56
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,No,,101,279,305,109,693,35.38
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,No,,102,634,690,140,1464,30.94
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,No,,201,575,524,109,1208,26.29
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,No,,202,384,283,44,711,21.05
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,No,,203,261,337,219,817,28.38
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,No,,204,577,643,136,1356,25.33
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,No,,301,298,424,84,806,26.95
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,No,,302,355,677,152,1184,30.42
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,No,,303,284,554,191,1029,31.25
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,No,,401,236,844,143,1223,28.92
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,No,,402,53,212,51,316,29.12
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,No,,403,133,279,179,591,26.68
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,No,,501,211,398,71,680,29.72
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,No,,503,250,884,180,1314,28.68
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,No,,504,167,453,150,770,27.44
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,101,-,-,-,1,0.05
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,102,-,-,-,2,0.04
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,201,0,0,0,0,0.00
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,202,0,0,0,0,0.00
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,203,0,0,0,0,0.00
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,204,-,-,-,3,0.06
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,301,-,-,-,2,0.07
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,302,0,0,0,0,0.00
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,303,-,-,-,2,0.06
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,401,-,-,-,2,0.05
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,402,0,0,0,0,0.00
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,403,0,0,0,0,0.00
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,501,-,-,-,1,0.04
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,503,-,-,-,1,0.02
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,OVER VOTES,STATS,504,-,-,-,1,0.04
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,101,130,166,62,358,18.27
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,102,370,456,113,939,19.84
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,201,412,373,106,891,19.39
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,202,412,275,64,751,22.24
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,203,141,193,112,446,15.49
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,204,320,503,103,926,17.30
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,301,163,283,62,508,16.98
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,302,160,374,94,628,16.14
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,303,108,289,98,495,15.03
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,401,131,415,102,648,15.32
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,402,-,-,-,201,18.53
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,403,52,238,113,403,18.19
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,501,73,185,56,314,13.72
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,503,126,572,128,826,18.03
Shall Judge Tim Osterhaus of the First District Court of Appeal be retained in office?,UNDER VOTES,STATS,504,71,334,76,481,17.14
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,Yes,,101,481,637,211,1329,67.88
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,Yes,,102,1297,1689,337,3323,70.25
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,Yes,,201,1359,1641,385,3385,73.75
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,Yes,,202,1355,1079,199,2633,77.97
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,Yes,,203,621,934,536,2091,72.91
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,Yes,,204,1362,2226,432,4020,74.90
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,Yes,,301,680,1316,220,2216,73.92
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,Yes,,302,721,1618,379,2718,70.02
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,Yes,,303,597,1302,400,2299,69.98
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,Yes,,401,568,1882,377,2827,66.64
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,Yes,,402,105,470,110,685,62.44
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,Yes,,403,329,708,447,1484,67.03
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,Yes,,501,421,1023,209,1653,72.21
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,Yes,,503,608,1984,418,3010,65.62
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,Yes,,504,390,1204,333,1927,68.70
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,No,,101,232,299,98,629,32.12
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,No,,102,585,679,143,1407,29.75
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,No,,201,544,557,104,1205,26.25
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,No,,202,360,330,54,744,22.03
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,No,,203,234,327,216,777,27.09
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,No,,204,561,662,124,1347,25.10
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,No,,301,299,409,74,782,26.08
Shall Judge Clay Roberts of the First District Court of Appeal be retained in office?,No,,302,352,666,146,1164,29.98
