Contest,Candidate Issue,Party,Precinct Name,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,10 Richardson Comm Ctr,0,0,0,0,0.00
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,"12 Supv Elections ",0,0,0,0,0.00
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,13 Supv Elections,0,0,0,0,0.00
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,14  Supv Elections,0,0,0,0,0.00
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,15 Winfield Comm Ctr,-,-,-,1,0.21
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,16 Winfield Comm Ctr,0,0,0,0,0.00
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,17  Richardson Comm Ctr,0,0,0,0,0.00
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,21 Westside Community Ctr,0,0,0,0,0.00
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,22 Columbia City,0,0,0,0,0.00
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,23 Ft White Comm Center,-,-,-,1,0.02
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,31 Westside Community Ctr,0,0,0,0,0.00
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,32 Winfield Comm Center,-,-,-,1,0.29
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,33 Southside Rec Complex,-,-,-,2,0.06
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,34 Supv Elections,-,-,-,1,0.14
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,41 Lulu Comm Center,-,-,-,1,0.06
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,42 Lulu Comm Center,0,0,0,0,0.00
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,43 Mason City Comm Center,-,-,-,2,0.13
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,44 Ft White Comm Center,0,0,0,0,0.00
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,51 Southside Rec Complex,0,0,0,0,0.00
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,52 Columbia City,-,-,-,2,0.09
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,53 Supv Elections Office,0,0,0,0,0.00
Justice of the Supreme Court - Muniz,OVER VOTES,STATS,54 Supv Elections Office,0,0,0,0,0.00
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,10 Richardson Comm Ctr,-,-,-,77,8.24
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,"12 Supv Elections ",-,-,-,50,12.79
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,13 Supv Elections,-,-,-,9,15.52
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,14  Supv Elections,-,-,-,15,5.84
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,15 Winfield Comm Ctr,-,-,-,55,11.60
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,16 Winfield Comm Ctr,47,66,64,177,11.94
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,17  Richardson Comm Ctr,-,-,-,93,9.52
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,21 Westside Community Ctr,31,78,48,157,13.06
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,22 Columbia City,49,105,38,192,12.67
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,23 Ft White Comm Center,140,368,94,602,14.66
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,31 Westside Community Ctr,105,148,59,312,13.09
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,32 Winfield Comm Center,-,-,-,45,13.08
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,33 Southside Rec Complex,140,261,99,500,14.59
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,34 Supv Elections,-,-,-,97,13.27
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,41 Lulu Comm Center,103,125,57,285,15.86
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,42 Lulu Comm Center,-,-,-,35,14.00
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,43 Mason City Comm Center,47,81,105,233,15.49
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,44 Ft White Comm Center,50,129,43,222,15.12
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,51 Southside Rec Complex,85,117,40,242,12.45
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,52 Columbia City,69,225,79,373,17.61
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,53 Supv Elections Office,45,68,33,146,12.92
Justice of the Supreme Court - Muniz,UNDER VOTES,STATS,54 Supv Elections Office,-,-,-,98,13.23
First District Court of Appeal-Lewis,Yes / Si,,10 Richardson Comm Ctr,314,234,150,698,74.81
First District Court of Appeal-Lewis,Yes / Si,,"12 Supv Elections ",114,117,40,271,70.76
First District Court of Appeal-Lewis,Yes / Si,,13 Supv Elections,-,-,-,34,58.62
First District Court of Appeal-Lewis,Yes / Si,,14  Supv Elections,65,89,34,188,73.44
First District Court of Appeal-Lewis,Yes / Si,,15 Winfield Comm Ctr,70,127,90,287,61.32
First District Court of Appeal-Lewis,Yes / Si,,16 Winfield Comm Ctr,324,409,270,1003,67.95
First District Court of Appeal-Lewis,Yes / Si,,17  Richardson Comm Ctr,238,290,149,677,70.08
First District Court of Appeal-Lewis,Yes / Si,,21 Westside Community Ctr,224,364,226,814,68.69
First District Court of Appeal-Lewis,Yes / Si,,22 Columbia City,302,486,201,989,65.98
First District Court of Appeal-Lewis,Yes / Si,,23 Ft White Comm Center,727,1625,473,2825,69.72
First District Court of Appeal-Lewis,Yes / Si,,31 Westside Community Ctr,501,747,336,1584,67.46
First District Court of Appeal-Lewis,Yes / Si,,32 Winfield Comm Center,71,97,50,218,63.37
First District Court of Appeal-Lewis,Yes / Si,,33 Southside Rec Complex,767,1216,397,2380,70.23
First District Court of Appeal-Lewis,Yes / Si,,34 Supv Elections,191,235,104,530,73.31
First District Court of Appeal-Lewis,Yes / Si,,41 Lulu Comm Center,357,595,255,1207,67.62
First District Court of Appeal-Lewis,Yes / Si,,42 Lulu Comm Center,34,52,69,155,62.75
First District Court of Appeal-Lewis,Yes / Si,,43 Mason City Comm Center,230,392,339,961,64.37
First District Court of Appeal-Lewis,Yes / Si,,44 Ft White Comm Center,360,478,172,1010,69.66
First District Court of Appeal-Lewis,Yes / Si,,51 Southside Rec Complex,368,711,232,1311,68.17
First District Court of Appeal-Lewis,Yes / Si,,52 Columbia City,375,739,270,1384,66.57
First District Court of Appeal-Lewis,Yes / Si,,53 Supv Elections Office,275,348,154,777,69.44
First District Court of Appeal-Lewis,Yes / Si,,54 Supv Elections Office,182,222,71,475,64.36
First District Court of Appeal-Lewis,No / No,,10 Richardson Comm Ctr,87,99,49,235,25.19
First District Court of Appeal-Lewis,No / No,,"12 Supv Elections ",-,-,-,112,29.24
First District Court of Appeal-Lewis,No / No,,13 Supv Elections,-,-,-,24,41.38
First District Court of Appeal-Lewis,No / No,,14  Supv Elections,-,-,-,68,26.56
First District Court of Appeal-Lewis,No / No,,15 Winfield Comm Ctr,46,79,56,181,38.68
First District Court of Appeal-Lewis,No / No,,16 Winfield Comm Ctr,129,188,156,473,32.05
First District Court of Appeal-Lewis,No / No,,17  Richardson Comm Ctr,76,139,74,289,29.92
First District Court of Appeal-Lewis,No / No,,21 Westside Community Ctr,97,178,96,371,31.31
First District Court of Appeal-Lewis,No / No,,22 Columbia City,136,286,88,510,34.02
First District Court of Appeal-Lewis,No / No,,23 Ft White Comm Center,271,779,177,1227,30.28
First District Court of Appeal-Lewis,No / No,,31 Westside Community Ctr,210,381,173,764,32.54
First District Court of Appeal-Lewis,No / No,,32 Winfield Comm Center,-,-,-,126,36.63
First District Court of Appeal-Lewis,No / No,,33 Southside Rec Complex,300,542,167,1009,29.77
First District Court of Appeal-Lewis,No / No,,34 Supv Elections,59,91,43,193,26.69
First District Court of Appeal-Lewis,No / No,,41 Lulu Comm Center,168,281,129,578,32.38
First District Court of Appeal-Lewis,No / No,,42 Lulu Comm Center,-,-,-,92,37.25
First District Court of Appeal-Lewis,No / No,,43 Mason City Comm Center,120,254,158,532,35.63
First District Court of Appeal-Lewis,No / No,,44 Ft White Comm Center,134,232,74,440,30.34
First District Court of Appeal-Lewis,No / No,,51 Southside Rec Complex,160,358,94,612,31.83
First District Court of Appeal-Lewis,No / No,,52 Columbia City,158,396,141,695,33.43
First District Court of Appeal-Lewis,No / No,,53 Supv Elections Office,98,184,60,342,30.56
First District Court of Appeal-Lewis,No / No,,54 Supv Elections Office,112,119,32,263,35.64
First District Court of Appeal-Lewis,OVER VOTES,STATS,10 Richardson Comm Ctr,0,0,0,0,0.00
First District Court of Appeal-Lewis,OVER VOTES,STATS,"12 Supv Elections ",0,0,0,0,0.00
First District Court of Appeal-Lewis,OVER VOTES,STATS,13 Supv Elections,0,0,0,0,0.00
First District Court of Appeal-Lewis,OVER VOTES,STATS,14  Supv Elections,0,0,0,0,0.00
First District Court of Appeal-Lewis,OVER VOTES,STATS,15 Winfield Comm Ctr,-,-,-,1,0.21
First District Court of Appeal-Lewis,OVER VOTES,STATS,16 Winfield Comm Ctr,0,0,0,0,0.00
First District Court of Appeal-Lewis,OVER VOTES,STATS,17  Richardson Comm Ctr,-,-,-,1,0.10
First District Court of Appeal-Lewis,OVER VOTES,STATS,21 Westside Community Ctr,0,0,0,0,0.00
First District Court of Appeal-Lewis,OVER VOTES,STATS,22 Columbia City,0,0,0,0,0.00
First District Court of Appeal-Lewis,OVER VOTES,STATS,23 Ft White Comm Center,-,-,-,2,0.05
First District Court of Appeal-Lewis,OVER VOTES,STATS,31 Westside Community Ctr,0,0,0,0,0.00
First District Court of Appeal-Lewis,OVER VOTES,STATS,32 Winfield Comm Center,0,0,0,0,0.00
First District Court of Appeal-Lewis,OVER VOTES,STATS,33 Southside Rec Complex,0,0,0,0,0.00
First District Court of Appeal-Lewis,OVER VOTES,STATS,34 Supv Elections,-,-,-,1,0.14
First District Court of Appeal-Lewis,OVER VOTES,STATS,41 Lulu Comm Center,-,-,-,1,0.06
First District Court of Appeal-Lewis,OVER VOTES,STATS,42 Lulu Comm Center,0,0,0,0,0.00
First District Court of Appeal-Lewis,OVER VOTES,STATS,43 Mason City Comm Center,0,0,0,0,0.00
First District Court of Appeal-Lewis,OVER VOTES,STATS,44 Ft White Comm Center,0,0,0,0,0.00
First District Court of Appeal-Lewis,OVER VOTES,STATS,51 Southside Rec Complex,0,0,0,0,0.00
First District Court of Appeal-Lewis,OVER VOTES,STATS,52 Columbia City,0,0,0,0,0.00
First District Court of Appeal-Lewis,OVER VOTES,STATS,53 Supv Elections Office,0,0,0,0,0.00
First District Court of Appeal-Lewis,OVER VOTES,STATS,54 Supv Elections Office,0,0,0,0,0.00
First District Court of Appeal-Lewis,UNDER VOTES,STATS,10 Richardson Comm Ctr,-,-,-,79,8.47
First District Court of Appeal-Lewis,UNDER VOTES,STATS,"12 Supv Elections ",-,-,-,58,15.14
First District Court of Appeal-Lewis,UNDER VOTES,STATS,13 Supv Elections,-,-,-,9,15.52
First District Court of Appeal-Lewis,UNDER VOTES,STATS,14  Supv Elections,-,-,-,16,6.25
First District Court of Appeal-Lewis,UNDER VOTES,STATS,15 Winfield Comm Ctr,-,-,-,61,13.03
First District Court of Appeal-Lewis,UNDER VOTES,STATS,16 Winfield Comm Ctr,52,65,66,183,12.40
First District Court of Appeal-Lewis,UNDER VOTES,STATS,17  Richardson Comm Ctr,-,-,-,103,10.66
First District Court of Appeal-Lewis,UNDER VOTES,STATS,21 Westside Community Ctr,37,86,51,174,14.68
First District Court of Appeal-Lewis,UNDER VOTES,STATS,22 Columbia City,55,113,40,208,13.88
First District Court of Appeal-Lewis,UNDER VOTES,STATS,23 Ft White Comm Center,161,396,99,656,16.19
First District Court of Appeal-Lewis,UNDER VOTES,STATS,31 Westside Community Ctr,110,173,64,347,14.78
First District Court of Appeal-Lewis,UNDER VOTES,STATS,32 Winfield Comm Center,-,-,-,46,13.37
First District Court of Appeal-Lewis,UNDER VOTES,STATS,33 Southside Rec Complex,151,280,110,541,15.96
First District Court of Appeal-Lewis,UNDER VOTES,STATS,34 Supv Elections,-,-,-,105,14.52
First District Court of Appeal-Lewis,UNDER VOTES,STATS,41 Lulu Comm Center,103,135,59,297,16.64
First District Court of Appeal-Lewis,UNDER VOTES,STATS,42 Lulu Comm Center,-,-,-,38,15.38
First District Court of Appeal-Lewis,UNDER VOTES,STATS,43 Mason City Comm Center,54,87,105,246,16.48
First District Court of Appeal-Lewis,UNDER VOTES,STATS,44 Ft White Comm Center,52,141,47,240,16.55
First District Court of Appeal-Lewis,UNDER VOTES,STATS,51 Southside Rec Complex,91,131,41,263,13.68
First District Court of Appeal-Lewis,UNDER VOTES,STATS,52 Columbia City,79,243,92,414,19.91
First District Court of Appeal-Lewis,UNDER VOTES,STATS,53 Supv Elections Office,52,72,33,157,14.03
First District Court of Appeal-Lewis,UNDER VOTES,STATS,54 Supv Elections Office,-,-,-,101,13.69
First District Court of Appeal-Makar,Yes / Si,,10 Richardson Comm Ctr,292,221,144,657,71.57
First District Court of Appeal-Makar,Yes / Si,,"12 Supv Elections ",103,103,38,244,65.07
First District Court of Appeal-Makar,Yes / Si,,13 Supv Elections,-,-,-,38,66.67
First District Court of Appeal-Makar,Yes / Si,,14  Supv Elections,56,93,35,184,73.31
First District Court of Appeal-Makar,Yes / Si,,15 Winfield Comm Ctr,68,131,93,292,63.34
First District Court of Appeal-Makar,Yes / Si,,16 Winfield Comm Ctr,310,405,253,968,67.08
First District Court of Appeal-Makar,Yes / Si,,17  Richardson Comm Ctr,212,264,148,624,66.03
First District Court of Appeal-Makar,Yes / Si,,21 Westside Community Ctr,211,375,235,821,70.53
First District Court of Appeal-Makar,Yes / Si,,22 Columbia City,290,496,205,991,67.41
First District Court of Appeal-Makar,Yes / Si,,23 Ft White Comm Center,642,1639,463,2744,68.88
First District Court of Appeal-Makar,Yes / Si,,31 Westside Community Ctr,488,769,346,1603,69.18
First District Court of Appeal-Makar,Yes / Si,,32 Winfield Comm Center,74,94,48,216,64.29
First District Court of Appeal-Makar,Yes / Si,,33 Southside Rec Complex,754,1216,407,2377,71.38
First District Court of Appeal-Makar,Yes / Si,,34 Supv Elections,175,235,101,511,71.37
First District Court of Appeal-Makar,Yes / Si,,41 Lulu Comm Center,348,574,257,1179,66.84
First District Court of Appeal-Makar,Yes / Si,,42 Lulu Comm Center,36,56,74,166,67.76
First District Court of Appeal-Makar,Yes / Si,,43 Mason City Comm Center,227,412,328,967,65.92
First District Court of Appeal-Makar,Yes / Si,,44 Ft White Comm Center,331,475,182,988,68.95
First District Court of Appeal-Makar,Yes / Si,,51 Southside Rec Complex,353,725,226,1304,68.70
First District Court of Appeal-Makar,Yes / Si,,52 Columbia City,354,781,277,1412,69.08
First District Court of Appeal-Makar,Yes / Si,,53 Supv Elections Office,241,331,149,721,65.31
First District Court of Appeal-Makar,Yes / Si,,54 Supv Elections Office,175,215,73,463,64.39
First District Court of Appeal-Makar,No / No,,10 Richardson Comm Ctr,103,104,54,261,28.43
First District Court of Appeal-Makar,No / No,,"12 Supv Elections ",-,-,-,131,34.93
First District Court of Appeal-Makar,No / No,,13 Supv Elections,-,-,-,19,33.33
First District Court of Appeal-Makar,No / No,,14  Supv Elections,-,-,-,67,26.69
First District Court of Appeal-Makar,No / No,,15 Winfield Comm Ctr,47,70,52,169,36.66
First District Court of Appeal-Makar,No / No,,16 Winfield Comm Ctr,137,181,157,475,32.92
First District Court of Appeal-Makar,No / No,,17  Richardson Comm Ctr,99,153,69,321,33.97
First District Court of Appeal-Makar,No / No,,21 Westside Community Ctr,107,152,84,343,29.47
First District Court of Appeal-Makar,No / No,,22 Columbia City,143,259,77,479,32.59
First District Court of Appeal-Makar,No / No,,23 Ft White Comm Center,339,727,174,1240,31.12
First District Court of Appeal-Makar,No / No,,31 Westside Community Ctr,215,340,159,714,30.82
First District Court of Appeal-Makar,No / No,,32 Winfield Comm Center,-,-,-,120,35.71
First District Court of Appeal-Makar,No / No,,33 Southside Rec Complex,293,510,150,953,28.62
First District Court of Appeal-Makar,No / No,,34 Supv Elections,73,86,46,205,28.63
First District Court of Appeal-Makar,No / No,,41 Lulu Comm Center,174,288,123,585,33.16
First District Court of Appeal-Makar,No / No,,42 Lulu Comm Center,-,-,-,79,32.24
First District Court of Appeal-Makar,No / No,,43 Mason City Comm Center,120,226,154,500,34.08
First District Court of Appeal-Makar,No / No,,44 Ft White Comm Center,158,225,62,445,31.05
First District Court of Appeal-Makar,No / No,,51 Southside Rec Complex,172,333,89,594,31.30
First District Court of Appeal-Makar,No / No,,52 Columbia City,175,325,132,632,30.92
First District Court of Appeal-Makar,No / No,,53 Supv Elections Office,130,191,62,383,34.69
First District Court of Appeal-Makar,No / No,,54 Supv Elections Office,-,-,-,256,35.61
First District Court of Appeal-Makar,OVER VOTES,STATS,10 Richardson Comm Ctr,-,-,-,1,0.11
First District Court of Appeal-Makar,OVER VOTES,STATS,"12 Supv Elections ",0,0,0,0,0.00
First District Court of Appeal-Makar,OVER VOTES,STATS,13 Supv Elections,0,0,0,0,0.00
First District Court of Appeal-Makar,OVER VOTES,STATS,14  Supv Elections,0,0,0,0,0.00
First District Court of Appeal-Makar,OVER VOTES,STATS,15 Winfield Comm Ctr,0,0,0,0,0.00
First District Court of Appeal-Makar,OVER VOTES,STATS,16 Winfield Comm Ctr,0,0,0,0,0.00
First District Court of Appeal-Makar,OVER VOTES,STATS,17  Richardson Comm Ctr,0,0,0,0,0.00
First District Court of Appeal-Makar,OVER VOTES,STATS,21 Westside Community Ctr,0,0,0,0,0.00
First District Court of Appeal-Makar,OVER VOTES,STATS,22 Columbia City,0,0,0,0,0.00
First District Court of Appeal-Makar,OVER VOTES,STATS,23 Ft White Comm Center,0,0,0,0,0.00
First District Court of Appeal-Makar,OVER VOTES,STATS,31 Westside Community Ctr,0,0,0,0,0.00
First District Court of Appeal-Makar,OVER VOTES,STATS,32 Winfield Comm Center,0,0,0,0,0.00
First District Court of Appeal-Makar,OVER VOTES,STATS,33 Southside Rec Complex,0,0,0,0,0.00
First District Court of Appeal-Makar,OVER VOTES,STATS,34 Supv Elections,0,0,0,0,0.00
First District Court of Appeal-Makar,OVER VOTES,STATS,41 Lulu Comm Center,0,0,0,0,0.00
First District Court of Appeal-Makar,OVER VOTES,STATS,42 Lulu Comm Center,0,0,0,0,0.00
First District Court of Appeal-Makar,OVER VOTES,STATS,43 Mason City Comm Center,-,-,-,1,0.07
First District Court of Appeal-Makar,OVER VOTES,STATS,44 Ft White Comm Center,-,-,-,1,0.07
First District Court of Appeal-Makar,OVER VOTES,STATS,51 Southside Rec Complex,0,0,0,0,0.00
First District Court of Appeal-Makar,OVER VOTES,STATS,52 Columbia City,0,0,0,0,0.00
First District Court of Appeal-Makar,OVER VOTES,STATS,53 Supv Elections Office,0,0,0,0,0.00
First District Court of Appeal-Makar,OVER VOTES,STATS,54 Supv Elections Office,0,0,0,0,0.00
First District Court of Appeal-Makar,UNDER VOTES,STATS,10 Richardson Comm Ctr,-,-,-,93,10.13
First District Court of Appeal-Makar,UNDER VOTES,STATS,"12 Supv Elections ",-,-,-,66,17.60
First District Court of Appeal-Makar,UNDER VOTES,STATS,13 Supv Elections,-,-,-,10,17.54
First District Court of Appeal-Makar,UNDER VOTES,STATS,14  Supv Elections,-,-,-,21,8.37
First District Court of Appeal-Makar,UNDER VOTES,STATS,15 Winfield Comm Ctr,-,-,-,69,14.97
First District Court of Appeal-Makar,UNDER VOTES,STATS,16 Winfield Comm Ctr,58,76,82,216,14.97
First District Court of Appeal-Makar,UNDER VOTES,STATS,17  Richardson Comm Ctr,-,-,-,125,13.23
First District Court of Appeal-Makar,UNDER VOTES,STATS,21 Westside Community Ctr,40,101,54,195,16.75
First District Court of Appeal-Makar,UNDER VOTES,STATS,22 Columbia City,60,130,47,237,16.12
First District Court of Appeal-Makar,UNDER VOTES,STATS,23 Ft White Comm Center,178,435,113,726,18.22
First District Court of Appeal-Makar,UNDER VOTES,STATS,31 Westside Community Ctr,118,192,68,378,16.31
First District Court of Appeal-Makar,UNDER VOTES,STATS,32 Winfield Comm Center,-,-,-,54,16.07
First District Court of Appeal-Makar,UNDER VOTES,STATS,33 Southside Rec Complex,171,312,117,600,18.02
First District Court of Appeal-Makar,UNDER VOTES,STATS,34 Supv Elections,-,-,-,113,15.78
First District Court of Appeal-Makar,UNDER VOTES,STATS,41 Lulu Comm Center,106,150,63,319,18.08
First District Court of Appeal-Makar,UNDER VOTES,STATS,42 Lulu Comm Center,-,-,-,40,16.33
First District Court of Appeal-Makar,UNDER VOTES,STATS,43 Mason City Comm Center,57,94,120,271,18.47
First District Court of Appeal-Makar,UNDER VOTES,STATS,44 Ft White Comm Center,57,150,49,256,17.86
First District Court of Appeal-Makar,UNDER VOTES,STATS,51 Southside Rec Complex,94,142,52,288,15.17
First District Court of Appeal-Makar,UNDER VOTES,STATS,52 Columbia City,83,272,94,449,21.97
First District Court of Appeal-Makar,UNDER VOTES,STATS,53 Supv Elections Office,54,82,36,172,15.58
First District Court of Appeal-Makar,UNDER VOTES,STATS,54 Supv Elections Office,-,-,-,120,16.69
First District Court of Appeal-Nordby,Yes / Si,,10 Richardson Comm Ctr,284,217,150,651,70.68
First District Court of Appeal-Nordby,Yes / Si,,"12 Supv Elections ",107,110,44,261,66.92
First District Court of Appeal-Nordby,Yes / Si,,13 Supv Elections,-,-,-,37,63.79
First District Court of Appeal-Nordby,Yes / Si,,14  Supv Elections,65,94,34,193,75.69
First District Court of Appeal-Nordby,Yes / Si,,15 Winfield Comm Ctr,70,131,94,295,64.13
First District Court of Appeal-Nordby,Yes / Si,,16 Winfield Comm Ctr,321,410,266,997,68.76
First District Court of Appeal-Nordby,Yes / Si,,17  Richardson Comm Ctr,217,280,151,648,67.64
First District Court of Appeal-Nordby,Yes / Si,,21 Westside Community Ctr,223,376,237,836,71.39
First District Court of Appeal-Nordby,Yes / Si,,22 Columbia City,297,506,197,1000,67.70
First District Court of Appeal-Nordby,Yes / Si,,23 Ft White Comm Center,656,1650,481,2787,69.68
First District Court of Appeal-Nordby,Yes / Si,,31 Westside Community Ctr,492,781,344,1617,69.46
First District Court of Appeal-Nordby,Yes / Si,,32 Winfield Comm Center,76,98,45,219,64.04
First District Court of Appeal-Nordby,Yes / Si,,33 Southside Rec Complex,767,1225,410,2402,71.66
First District Court of Appeal-Nordby,Yes / Si,,34 Supv Elections,179,244,106,529,73.57
First District Court of Appeal-Nordby,Yes / Si,,41 Lulu Comm Center,356,578,263,1197,67.47
First District Court of Appeal-Nordby,Yes / Si,,42 Lulu Comm Center,35,55,70,160,64.78
First District Court of Appeal-Nordby,Yes / Si,,43 Mason City Comm Center,238,423,340,1001,67.45
First District Court of Appeal-Nordby,Yes / Si,,44 Ft White Comm Center,332,475,177,984,68.62
First District Court of Appeal-Nordby,Yes / Si,,51 Southside Rec Complex,370,740,236,1346,70.43
First District Court of Appeal-Nordby,Yes / Si,,52 Columbia City,348,790,273,1411,68.93
First District Court of Appeal-Nordby,Yes / Si,,53 Supv Elections Office,245,345,155,745,67.54
First District Court of Appeal-Nordby,Yes / Si,,54 Supv Elections Office,170,223,70,463,63.86
First District Court of Appeal-Nordby,No / No,,10 Richardson Comm Ctr,111,109,50,270,29.32
First District Court of Appeal-Nordby,No / No,,"12 Supv Elections ",-,-,-,129,33.08
First District Court of Appeal-Nordby,No / No,,13 Supv Elections,-,-,-,21,36.21
First District Court of Appeal-Nordby,No / No,,14  Supv Elections,-,-,-,62,24.31
First District Court of Appeal-Nordby,No / No,,15 Winfield Comm Ctr,43,73,49,165,35.87
First District Court of Appeal-Nordby,No / No,,16 Winfield Comm Ctr,125,178,150,453,31.24
First District Court of Appeal-Nordby,No / No,,17  Richardson Comm Ctr,94,147,69,310,32.36
First District Court of Appeal-Nordby,No / No,,21 Westside Community Ctr,97,159,79,335,28.61
First District Court of Appeal-Nordby,No / No,,22 Columbia City,139,250,88,477,32.30
First District Court of Appeal-Nordby,No / No,,23 Ft White Comm Center,329,726,158,1213,30.33
First District Court of Appeal-Nordby,No / No,,31 Westside Community Ctr,212,338,161,711,30.54
First District Court of Appeal-Nordby,No / No,,32 Winfield Comm Center,-,-,-,123,35.96
First District Court of Appeal-Nordby,No / No,,33 Southside Rec Complex,295,508,147,950,28.34
First District Court of Appeal-Nordby,No / No,,34 Supv Elections,71,78,41,190,26.43
First District Court of Appeal-Nordby,No / No,,41 Lulu Comm Center,167,290,120,577,32.53
First District Court of Appeal-Nordby,No / No,,42 Lulu Comm Center,-,-,-,87,35.22
First District Court of Appeal-Nordby,No / No,,43 Mason City Comm Center,111,219,153,483,32.55
First District Court of Appeal-Nordby,No / No,,44 Ft White Comm Center,155,226,69,450,31.38
First District Court of Appeal-Nordby,No / No,,51 Southside Rec Complex,157,324,84,565,29.57
First District Court of Appeal-Nordby,No / No,,52 Columbia City,181,322,133,636,31.07
First District Court of Appeal-Nordby,No / No,,53 Supv Elections Office,122,180,56,358,32.46
First District Court of Appeal-Nordby,No / No,,54 Supv Elections Office,114,117,31,262,36.14
First District Court of Appeal-Nordby,OVER VOTES,STATS,10 Richardson Comm Ctr,0,0,0,0,0.00
First District Court of Appeal-Nordby,OVER VOTES,STATS,"12 Supv Elections ",0,0,0,0,0.00
First District Court of Appeal-Nordby,OVER VOTES,STATS,13 Supv Elections,0,0,0,0,0.00
First District Court of Appeal-Nordby,OVER VOTES,STATS,14  Supv Elections,0,0,0,0,0.00
First District Court of Appeal-Nordby,OVER VOTES,STATS,15 Winfield Comm Ctr,0,0,0,0,0.00
First District Court of Appeal-Nordby,OVER VOTES,STATS,16 Winfield Comm Ctr,0,0,0,0,0.00
First District Court of Appeal-Nordby,OVER VOTES,STATS,17  Richardson Comm Ctr,-,-,-,1,0.10
First District Court of Appeal-Nordby,OVER VOTES,STATS,21 Westside Community Ctr,0,0,0,0,0.00
First District Court of Appeal-Nordby,OVER VOTES,STATS,22 Columbia City,0,0,0,0,0.00
First District Court of Appeal-Nordby,OVER VOTES,STATS,23 Ft White Comm Center,-,-,-,1,0.03
First District Court of Appeal-Nordby,OVER VOTES,STATS,31 Westside Community Ctr,0,0,0,0,0.00
First District Court of Appeal-Nordby,OVER VOTES,STATS,32 Winfield Comm Center,0,0,0,0,0.00
First District Court of Appeal-Nordby,OVER VOTES,STATS,33 Southside Rec Complex,0,0,0,0,0.00
First District Court of Appeal-Nordby,OVER VOTES,STATS,34 Supv Elections,-,-,-,1,0.14
First District Court of Appeal-Nordby,OVER VOTES,STATS,41 Lulu Comm Center,0,0,0,0,0.00
First District Court of Appeal-Nordby,OVER VOTES,STATS,42 Lulu Comm Center,0,0,0,0,0.00
First District Court of Appeal-Nordby,OVER VOTES,STATS,43 Mason City Comm Center,-,-,-,1,0.07
First District Court of Appeal-Nordby,OVER VOTES,STATS,44 Ft White Comm Center,0,0,0,0,0.00
First District Court of Appeal-Nordby,OVER VOTES,STATS,51 Southside Rec Complex,-,-,-,1,0.05
First District Court of Appeal-Nordby,OVER VOTES,STATS,52 Columbia City,0,0,0,0,0.00
First District Court of Appeal-Nordby,OVER VOTES,STATS,53 Supv Elections Office,-,-,-,1,0.09
First District Court of Appeal-Nordby,OVER VOTES,STATS,54 Supv Elections Office,0,0,0,0,0.00
First District Court of Appeal-Nordby,UNDER VOTES,STATS,10 Richardson Comm Ctr,-,-,-,91,9.88
First District Court of Appeal-Nordby,UNDER VOTES,STATS,"12 Supv Elections ",-,-,-,51,13.08
