Contest,Candidate Issue,Party,Precinct Name,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
Representative in Congress District 8,Jim Kennedy,DEM,Precinct 31,547,277,89,913,31.25
Representative in Congress District 8,Jim Kennedy,DEM,Precinct 32,1083,511,135,1729,32.07
Representative in Congress District 8,Jim Kennedy,DEM,Precinct 33,636,136,36,808,33.26
Representative in Congress District 8,Jim Kennedy,DEM,Precinct 34,742,254,141,1137,34.33
Representative in Congress District 8,Jim Kennedy,DEM,Precinct 35,713,194,53,960,35.18
Representative in Congress District 8,Jim Kennedy,DEM,Precinct 36,427,171,32,630,31.61
State Senator District 17,Debbie Mayfield,REP,Precinct 1,-,-,-,36,87.80
State Senator District 17,Debbie Mayfield,REP,Precinct 2,66,102,136,304,33.82
State Senator District 17,Debbie Mayfield,REP,Precinct 3,204,364,249,817,77.66
State Senator District 17,Debbie Mayfield,REP,Precinct 4,-,-,-,22,91.67
State Senator District 17,Debbie Mayfield,REP,Precinct 5,784,1455,469,2708,66.39
State Senator District 17,Debbie Mayfield,REP,Precinct 6,242,405,171,818,65.54
State Senator District 17,Debbie Mayfield,REP,Precinct 7,408,547,154,1109,65.27
State Senator District 17,Debbie Mayfield,REP,Precinct 8,771,1248,442,2461,65.64
State Senator District 17,Debbie Mayfield,REP,Precinct 9,1123,1623,645,3391,66.01
State Senator District 17,Debbie Mayfield,REP,Precinct 10,1195,1570,678,3443,64.34
State Senator District 17,Debbie Mayfield,REP,Precinct 11,336,357,89,782,63.63
State Senator District 17,Debbie Mayfield,REP,Precinct 12,308,471,144,923,73.49
State Senator District 17,Debbie Mayfield,REP,Precinct 13,1948,1627,479,4054,66.96
State Senator District 17,Debbie Mayfield,REP,Precinct 14,795,478,114,1387,62.99
State Senator District 17,Debbie Mayfield,REP,Precinct 15,-,-,-,353,79.68
State Senator District 17,Debbie Mayfield,REP,Precinct 16,1488,809,407,2704,76.08
State Senator District 17,Debbie Mayfield,REP,Precinct 17,1202,915,508,2625,67.71
State Senator District 17,Debbie Mayfield,REP,Precinct 18,1093,766,364,2223,73.68
State Senator District 17,Debbie Mayfield,REP,Precinct 19,731,853,430,2014,65.20
State Senator District 17,Debbie Mayfield,REP,Precinct 20,159,106,65,330,64.96
State Senator District 17,Debbie Mayfield,REP,Precinct 21,167,248,99,514,22.32
State Senator District 17,Debbie Mayfield,REP,Precinct 22,864,965,435,2264,66.18
State Senator District 17,Debbie Mayfield,REP,Precinct 23,402,465,265,1132,58.84
State Senator District 17,Debbie Mayfield,REP,Precinct 24,108,126,68,302,51.54
State Senator District 17,Debbie Mayfield,REP,Precinct 26,318,344,198,860,52.50
State Senator District 17,Debbie Mayfield,REP,Precinct 27,909,865,583,2357,64.70
State Senator District 17,Debbie Mayfield,REP,Precinct 28,2358,3094,1434,6886,61.44
State Senator District 17,Debbie Mayfield,REP,Precinct 29,51,40,45,136,76.84
State Senator District 17,Debbie Mayfield,REP,Precinct 30,660,771,418,1849,65.80
State Senator District 17,Debbie Mayfield,REP,Precinct 31,652,907,446,2005,68.95
State Senator District 17,Debbie Mayfield,REP,Precinct 32,1255,1654,805,3714,69.46
State Senator District 17,Debbie Mayfield,REP,Precinct 33,945,478,222,1645,68.06
State Senator District 17,Debbie Mayfield,REP,Precinct 34,768,837,573,2178,66.24
State Senator District 17,Debbie Mayfield,REP,Precinct 35,797,700,298,1795,66.24
State Senator District 17,Debbie Mayfield,REP,Precinct 36,523,721,132,1376,69.15
State Senator District 17,Scot Fretwell,DEM,Precinct 1,-,-,-,5,12.20
State Senator District 17,Scot Fretwell,DEM,Precinct 2,215,130,206,551,61.29
State Senator District 17,Scot Fretwell,DEM,Precinct 3,117,42,41,200,19.01
State Senator District 17,Scot Fretwell,DEM,Precinct 4,-,-,-,2,8.33
State Senator District 17,Scot Fretwell,DEM,Precinct 5,666,399,156,1221,29.93
State Senator District 17,Scot Fretwell,DEM,Precinct 6,255,109,31,395,31.65
State Senator District 17,Scot Fretwell,DEM,Precinct 7,351,152,35,538,31.67
State Senator District 17,Scot Fretwell,DEM,Precinct 8,693,387,111,1191,31.77
State Senator District 17,Scot Fretwell,DEM,Precinct 9,975,487,139,1601,31.17
State Senator District 17,Scot Fretwell,DEM,Precinct 10,1083,504,161,1748,32.67
State Senator District 17,Scot Fretwell,DEM,Precinct 11,-,-,-,426,34.66
State Senator District 17,Scot Fretwell,DEM,Precinct 12,-,-,-,315,25.08
State Senator District 17,Scot Fretwell,DEM,Precinct 13,1348,442,104,1894,31.29
State Senator District 17,Scot Fretwell,DEM,Precinct 14,-,-,-,786,35.69
State Senator District 17,Scot Fretwell,DEM,Precinct 15,-,-,-,86,19.41
State Senator District 17,Scot Fretwell,DEM,Precinct 16,633,142,32,807,22.71
State Senator District 17,Scot Fretwell,DEM,Precinct 17,819,265,85,1169,30.15
State Senator District 17,Scot Fretwell,DEM,Precinct 18,-,-,-,762,25.26
State Senator District 17,Scot Fretwell,DEM,Precinct 19,593,290,103,986,31.92
State Senator District 17,Scot Fretwell,DEM,Precinct 20,-,-,-,170,33.46
State Senator District 17,Scot Fretwell,DEM,Precinct 21,764,654,304,1722,74.77
State Senator District 17,Scot Fretwell,DEM,Precinct 22,749,257,81,1087,31.77
State Senator District 17,Scot Fretwell,DEM,Precinct 23,418,212,89,719,37.37
State Senator District 17,Scot Fretwell,DEM,Precinct 24,144,68,43,255,43.52
State Senator District 17,Scot Fretwell,DEM,Precinct 26,432,181,111,724,44.20
State Senator District 17,Scot Fretwell,DEM,Precinct 27,729,309,158,1196,32.83
State Senator District 17,Scot Fretwell,DEM,Precinct 28,2319,1214,488,4021,35.88
State Senator District 17,Scot Fretwell,DEM,Precinct 29,-,-,-,27,15.25
State Senator District 17,Scot Fretwell,DEM,Precinct 30,519,247,103,869,30.93
State Senator District 17,Scot Fretwell,DEM,Precinct 31,492,247,83,822,28.27
State Senator District 17,Scot Fretwell,DEM,Precinct 32,943,441,111,1495,27.96
State Senator District 17,Scot Fretwell,DEM,Precinct 33,555,124,32,711,29.42
State Senator District 17,Scot Fretwell,DEM,Precinct 34,681,226,128,1035,31.48
State Senator District 17,Scot Fretwell,DEM,Precinct 35,642,175,46,863,31.85
State Senator District 17,Scot Fretwell,DEM,Precinct 36,-,-,-,567,28.49
State Senator District 17,Phillip Snyder,NPA,Precinct 1,0,0,0,0,0.00
State Senator District 17,Phillip Snyder,NPA,Precinct 2,-,-,-,44,4.89
State Senator District 17,Phillip Snyder,NPA,Precinct 3,-,-,-,35,3.33
State Senator District 17,Phillip Snyder,NPA,Precinct 4,0,0,0,0,0.00
State Senator District 17,Phillip Snyder,NPA,Precinct 5,70,45,35,150,3.68
State Senator District 17,Phillip Snyder,NPA,Precinct 6,-,-,-,35,2.80
State Senator District 17,Phillip Snyder,NPA,Precinct 7,-,-,-,52,3.06
State Senator District 17,Phillip Snyder,NPA,Precinct 8,-,-,-,97,2.59
State Senator District 17,Phillip Snyder,NPA,Precinct 9,-,-,-,145,2.82
State Senator District 17,Phillip Snyder,NPA,Precinct 10,59,56,45,160,2.99
State Senator District 17,Phillip Snyder,NPA,Precinct 11,-,-,-,21,1.71
State Senator District 17,Phillip Snyder,NPA,Precinct 12,-,-,-,18,1.43
State Senator District 17,Phillip Snyder,NPA,Precinct 13,-,-,-,106,1.75
State Senator District 17,Phillip Snyder,NPA,Precinct 14,-,-,-,29,1.32
State Senator District 17,Phillip Snyder,NPA,Precinct 15,-,-,-,4,0.90
State Senator District 17,Phillip Snyder,NPA,Precinct 16,-,-,-,43,1.21
State Senator District 17,Phillip Snyder,NPA,Precinct 17,-,-,-,83,2.14
State Senator District 17,Phillip Snyder,NPA,Precinct 18,-,-,-,32,1.06
State Senator District 17,Phillip Snyder,NPA,Precinct 19,-,-,-,89,2.88
State Senator District 17,Phillip Snyder,NPA,Precinct 20,-,-,-,8,1.57
State Senator District 17,Phillip Snyder,NPA,Precinct 21,-,-,-,67,2.91
State Senator District 17,Phillip Snyder,NPA,Precinct 22,-,-,-,70,2.05
State Senator District 17,Phillip Snyder,NPA,Precinct 23,-,-,-,73,3.79
State Senator District 17,Phillip Snyder,NPA,Precinct 24,-,-,-,29,4.95
State Senator District 17,Phillip Snyder,NPA,Precinct 26,-,-,-,54,3.30
State Senator District 17,Phillip Snyder,NPA,Precinct 27,-,-,-,90,2.47
State Senator District 17,Phillip Snyder,NPA,Precinct 28,135,86,79,300,2.68
State Senator District 17,Phillip Snyder,NPA,Precinct 29,-,-,-,14,7.91
State Senator District 17,Phillip Snyder,NPA,Precinct 30,-,-,-,92,3.27
State Senator District 17,Phillip Snyder,NPA,Precinct 31,-,-,-,81,2.79
State Senator District 17,Phillip Snyder,NPA,Precinct 32,-,-,-,138,2.58
State Senator District 17,Phillip Snyder,NPA,Precinct 33,-,-,-,61,2.52
State Senator District 17,Phillip Snyder,NPA,Precinct 34,-,-,-,75,2.28
State Senator District 17,Phillip Snyder,NPA,Precinct 35,-,-,-,52,1.92
State Senator District 17,Phillip Snyder,NPA,Precinct 36,-,-,-,47,2.36
State Representative District 54,Erin Grall,REP,Precinct 1,-,-,-,36,87.80
State Representative District 54,Erin Grall,REP,Precinct 2,70,101,125,296,33.48
State Representative District 54,Erin Grall,REP,Precinct 3,217,379,252,848,81.23
State Representative District 54,Erin Grall,REP,Precinct 4,-,-,-,22,91.67
State Representative District 54,Erin Grall,REP,Precinct 5,831,1488,506,2825,69.31
State Representative District 54,Erin Grall,REP,Precinct 6,250,407,173,830,66.77
State Representative District 54,Erin Grall,REP,Precinct 7,428,558,164,1150,68.05
State Representative District 54,Erin Grall,REP,Precinct 8,781,1256,463,2500,67.22
State Representative District 54,Erin Grall,REP,Precinct 9,1141,1633,664,3438,67.17
State Representative District 54,Erin Grall,REP,Precinct 10,1225,1606,694,3525,66.05
State Representative District 54,Erin Grall,REP,Precinct 11,337,366,83,786,64.16
State Representative District 54,Erin Grall,REP,Precinct 12,318,480,148,946,75.08
State Representative District 54,Erin Grall,REP,Precinct 13,1956,1642,492,4090,67.90
State Representative District 54,Erin Grall,REP,Precinct 14,791,482,114,1387,63.36
State Representative District 54,Erin Grall,REP,Precinct 15,-,-,-,344,79.63
State Representative District 54,Erin Grall,REP,Precinct 16,1453,799,398,2650,75.50
State Representative District 54,Erin Grall,REP,Precinct 17,1209,921,517,2647,69.13
State Representative District 54,Erin Grall,REP,Precinct 18,1074,767,352,2193,73.27
State Representative District 54,Erin Grall,REP,Precinct 19,747,876,457,2080,67.49
State Representative District 54,Erin Grall,REP,Precinct 20,156,109,66,331,65.29
State Representative District 54,Erin Grall,REP,Precinct 21,173,243,114,530,23.36
State Representative District 54,Erin Grall,REP,Precinct 22,919,977,445,2341,68.69
State Representative District 54,Erin Grall,REP,Precinct 23,435,484,274,1193,62.17
State Representative District 54,Erin Grall,REP,Precinct 24,106,136,71,313,53.41
State Representative District 54,Erin Grall,REP,Precinct 26,336,348,205,889,54.67
State Representative District 54,Erin Grall,REP,Precinct 27,945,872,591,2408,66.46
State Representative District 54,Erin Grall,REP,Precinct 28,2465,3186,1503,7154,63.85
State Representative District 54,Erin Grall,REP,Precinct 29,55,41,49,145,81.46
State Representative District 54,Erin Grall,REP,Precinct 30,712,803,436,1951,69.53
State Representative District 54,Erin Grall,REP,Precinct 31,679,932,466,2077,71.55
State Representative District 54,Erin Grall,REP,Precinct 32,1318,1716,839,3873,72.26
State Representative District 54,Erin Grall,REP,Precinct 33,962,501,235,1698,70.54
State Representative District 54,Erin Grall,REP,Precinct 34,829,875,601,2305,70.10
State Representative District 54,Erin Grall,REP,Precinct 35,819,717,308,1844,68.17
State Representative District 54,Erin Grall,REP,Precinct 36,539,733,135,1407,70.81
State Representative District 54,Albert M. Griffiths,DEM,Precinct 1,-,-,-,5,12.20
State Representative District 54,Albert M. Griffiths,DEM,Precinct 2,219,143,226,588,66.52
State Representative District 54,Albert M. Griffiths,DEM,Precinct 3,117,35,44,196,18.77
State Representative District 54,Albert M. Griffiths,DEM,Precinct 4,-,-,-,2,8.33
State Representative District 54,Albert M. Griffiths,DEM,Precinct 5,687,405,159,1251,30.69
State Representative District 54,Albert M. Griffiths,DEM,Precinct 6,264,112,37,413,33.23
State Representative District 54,Albert M. Griffiths,DEM,Precinct 7,350,154,36,540,31.95
State Representative District 54,Albert M. Griffiths,DEM,Precinct 8,709,398,112,1219,32.78
State Representative District 54,Albert M. Griffiths,DEM,Precinct 9,1025,512,143,1680,32.83
State Representative District 54,Albert M. Griffiths,DEM,Precinct 10,1100,527,185,1812,33.95
State Representative District 54,Albert M. Griffiths,DEM,Precinct 11,275,131,33,439,35.84
State Representative District 54,Albert M. Griffiths,DEM,Precinct 12,-,-,-,314,24.92
State Representative District 54,Albert M. Griffiths,DEM,Precinct 13,1377,456,101,1934,32.10
State Representative District 54,Albert M. Griffiths,DEM,Precinct 14,-,-,-,802,36.64
State Representative District 54,Albert M. Griffiths,DEM,Precinct 15,-,-,-,88,20.37
State Representative District 54,Albert M. Griffiths,DEM,Precinct 16,658,163,39,860,24.50
State Representative District 54,Albert M. Griffiths,DEM,Precinct 17,833,265,84,1182,30.87
State Representative District 54,Albert M. Griffiths,DEM,Precinct 18,566,195,39,800,26.73
State Representative District 54,Albert M. Griffiths,DEM,Precinct 19,611,298,93,1002,32.51
State Representative District 54,Albert M. Griffiths,DEM,Precinct 20,-,-,-,176,34.71
State Representative District 54,Albert M. Griffiths,DEM,Precinct 21,762,666,311,1739,76.64
State Representative District 54,Albert M. Griffiths,DEM,Precinct 22,730,252,85,1067,31.31
State Representative District 54,Albert M. Griffiths,DEM,Precinct 23,411,217,98,726,37.83
State Representative District 54,Albert M. Griffiths,DEM,Precinct 24,160,65,48,273,46.59
State Representative District 54,Albert M. Griffiths,DEM,Precinct 26,439,186,112,737,45.33
State Representative District 54,Albert M. Griffiths,DEM,Precinct 27,725,322,168,1215,33.54
State Representative District 54,Albert M. Griffiths,DEM,Precinct 28,2336,1210,505,4051,36.15
State Representative District 54,Albert M. Griffiths,DEM,Precinct 29,-,-,-,33,18.54
State Representative District 54,Albert M. Griffiths,DEM,Precinct 30,506,244,105,855,30.47
State Representative District 54,Albert M. Griffiths,DEM,Precinct 31,498,249,79,826,28.45
State Representative District 54,Albert M. Griffiths,DEM,Precinct 32,946,429,112,1487,27.74
State Representative District 54,Albert M. Griffiths,DEM,Precinct 33,-,-,-,709,29.46
State Representative District 54,Albert M. Griffiths,DEM,Precinct 34,651,212,120,983,29.90
State Representative District 54,Albert M. Griffiths,DEM,Precinct 35,641,175,45,861,31.83
State Representative District 54,Albert M. Griffiths,DEM,Precinct 36,386,164,30,580,29.19
Sheriff,Eric Flowers,REP,Precinct 1,-,-,-,38,90.48
Sheriff,Eric Flowers,REP,Precinct 2,145,144,212,501,58.46
Sheriff,Eric Flowers,REP,Precinct 3,242,385,259,886,84.87
Sheriff,Eric Flowers,REP,Precinct 4,-,-,-,23,95.83
Sheriff,Eric Flowers,REP,Precinct 5,1075,1645,563,3283,80.94
Sheriff,Eric Flowers,REP,Precinct 6,347,455,189,991,80.18
Sheriff,Eric Flowers,REP,Precinct 7,559,621,182,1362,80.35
Sheriff,Eric Flowers,REP,Precinct 8,1050,1413,517,2980,80.65
Sheriff,Eric Flowers,REP,Precinct 9,1584,1823,733,4140,81.24
Sheriff,Eric Flowers,REP,Precinct 10,1618,1787,744,4149,78.80
Sheriff,Eric Flowers,REP,Precinct 11,431,410,98,939,78.97
Sheriff,Eric Flowers,REP,Precinct 12,389,508,154,1051,84.15
Sheriff,Eric Flowers,REP,Precinct 13,2535,1808,516,4859,81.83
Sheriff,Eric Flowers,REP,Precinct 14,989,528,121,1638,77.70
Sheriff,Eric Flowers,REP,Precinct 15,-,-,-,374,86.98
Sheriff,Eric Flowers,REP,Precinct 16,1674,851,410,2935,85.47
Sheriff,Eric Flowers,REP,Precinct 17,1465,1000,528,2993,80.07
Sheriff,Eric Flowers,REP,Precinct 18,1312,851,380,2543,85.80
Sheriff,Eric Flowers,REP,Precinct 19,960,976,476,2412,79.92
Sheriff,Eric Flowers,REP,Precinct 20,200,126,75,401,80.20
Sheriff,Eric Flowers,REP,Precinct 21,465,482,233,1180,54.63
Sheriff,Eric Flowers,REP,Precinct 22,1206,1077,467,2750,81.87
Sheriff,Eric Flowers,REP,Precinct 23,576,530,286,1392,73.46
Sheriff,Eric Flowers,REP,Precinct 24,146,151,83,380,67.14
Sheriff,Eric Flowers,REP,Precinct 26,475,400,233,1108,69.51
Sheriff,Eric Flowers,REP,Precinct 27,1178,970,641,2789,77.86
Sheriff,Eric Flowers,REP,Precinct 28,3288,3487,1603,8378,76.74
Sheriff,Eric Flowers,REP,Precinct 29,60,43,51,154,87.50
Sheriff,Eric Flowers,REP,Precinct 30,863,885,459,2207,79.42
Sheriff,Eric Flowers,REP,Precinct 31,865,984,485,2334,81.72
Sheriff,Eric Flowers,REP,Precinct 32,1685,1874,841,4400,83.27
Sheriff,Eric Flowers,REP,Precinct 33,1188,534,237,1959,83.50
Sheriff,Eric Flowers,REP,Precinct 34,1039,934,642,2615,80.78
Sheriff,Eric Flowers,REP,Precinct 35,1116,763,325,2204,82.27
Sheriff,Eric Flowers,REP,Precinct 36,679,811,146,1636,84.16
Sheriff,Deborah Cooney,NPA,Precinct 1,-,-,-,4,9.52
Sheriff,Deborah Cooney,NPA,Precinct 2,139,88,129,356,41.54
Sheriff,Deborah Cooney,NPA,Precinct 3,88,31,39,158,15.13
Sheriff,Deborah Cooney,NPA,Precinct 4,-,-,-,1,4.17
Sheriff,Deborah Cooney,NPA,Precinct 5,405,255,113,773,19.06
Sheriff,Deborah Cooney,NPA,Precinct 6,-,-,-,245,19.82
Sheriff,Deborah Cooney,NPA,Precinct 7,-,-,-,333,19.65
Sheriff,Deborah Cooney,NPA,Precinct 8,405,239,71,715,19.35
Sheriff,Deborah Cooney,NPA,Precinct 9,542,316,98,956,18.76
Sheriff,Deborah Cooney,NPA,Precinct 10,650,337,129,1116,21.20
Sheriff,Deborah Cooney,NPA,Precinct 11,-,-,-,250,21.03
Sheriff,Deborah Cooney,NPA,Precinct 12,-,-,-,198,15.85
Sheriff,Deborah Cooney,NPA,Precinct 13,736,267,76,1079,18.17
Sheriff,Deborah Cooney,NPA,Precinct 14,-,-,-,470,22.30
Sheriff,Deborah Cooney,NPA,Precinct 15,-,-,-,56,13.02
Sheriff,Deborah Cooney,NPA,Precinct 16,368,99,32,499,14.53
Sheriff,Deborah Cooney,NPA,Precinct 17,523,162,60,745,19.93
Sheriff,Deborah Cooney,NPA,Precinct 18,-,-,-,421,14.20
Sheriff,Deborah Cooney,NPA,Precinct 19,356,171,79,606,20.08
Sheriff,Deborah Cooney,NPA,Precinct 20,-,-,-,99,19.80
Sheriff,Deborah Cooney,NPA,Precinct 21,411,392,177,980,45.37
Sheriff,Deborah Cooney,NPA,Precinct 22,402,147,60,609,18.13
Sheriff,Deborah Cooney,NPA,Precinct 23,247,166,90,503,26.54
Sheriff,Deborah Cooney,NPA,Precinct 24,108,42,36,186,32.86
Sheriff,Deborah Cooney,NPA,Precinct 26,280,118,88,486,30.49
Sheriff,Deborah Cooney,NPA,Precinct 27,458,214,121,793,22.14
Sheriff,Deborah Cooney,NPA,Precinct 28,1361,794,385,2540,23.26
Sheriff,Deborah Cooney,NPA,Precinct 29,-,-,-,22,12.50
Sheriff,Deborah Cooney,NPA,Precinct 30,329,157,86,572,20.58
Sheriff,Deborah Cooney,NPA,Precinct 31,284,181,57,522,18.28
Sheriff,Deborah Cooney,NPA,Precinct 32,520,269,95,884,16.73
Sheriff,Deborah Cooney,NPA,Precinct 33,-,-,-,387,16.50
Sheriff,Deborah Cooney,NPA,Precinct 34,405,133,84,622,19.22
Sheriff,Deborah Cooney,NPA,Precinct 35,320,120,35,475,17.73
Sheriff,Deborah Cooney,NPA,Precinct 36,-,-,-,308,15.84
Justice of the Supreme Court,Yes,,Precinct 1,-,-,-,26,78.79
Justice of the Supreme Court,Yes,,Precinct 2,169,144,251,564,67.95
Justice of the Supreme Court,Yes,,Precinct 3,187,253,173,613,69.58
Justice of the Supreme Court,Yes,,Precinct 4,-,-,-,20,95.24
Justice of the Supreme Court,Yes,,Precinct 5,853,1146,418,2417,69.53
Justice of the Supreme Court,Yes,,Precinct 6,253,297,132,682,66.09
Justice of the Supreme Court,Yes,,Precinct 7,451,430,112,993,69.54
Justice of the Supreme Court,Yes,,Precinct 8,886,950,327,2163,70.23
Justice of the Supreme Court,Yes,,Precinct 9,1239,1263,487,2989,68.52
Justice of the Supreme Court,Yes,,Precinct 10,1337,1262,544,3143,68.93
Justice of the Supreme Court,Yes,,Precinct 11,383,290,71,744,72.30
Justice of the Supreme Court,Yes,,Precinct 12,311,359,108,778,70.92
Justice of the Supreme Court,Yes,,Precinct 13,2021,1352,396,3769,72.90
Justice of the Supreme Court,Yes,,Precinct 14,780,362,85,1227,68.02
Justice of the Supreme Court,Yes,,Precinct 15,-,-,-,292,82.02
Justice of the Supreme Court,Yes,,Precinct 16,1234,581,287,2102,72.09
Justice of the Supreme Court,Yes,,Precinct 17,1149,680,380,2209,68.84
Justice of the Supreme Court,Yes,,Precinct 18,1002,589,269,1860,73.40
Justice of the Supreme Court,Yes,,Precinct 19,764,696,337,1797,69.17
Justice of the Supreme Court,Yes,,Precinct 20,166,92,51,309,71.53
Justice of the Supreme Court,Yes,,Precinct 21,485,432,183,1100,52.26
Justice of the Supreme Court,Yes,,Precinct 22,975,824,364,2163,71.72
Justice of the Supreme Court,Yes,,Precinct 23,476,395,215,1086,65.58
Justice of the Supreme Court,Yes,,Precinct 24,150,111,63,324,64.41
Justice of the Supreme Court,Yes,,Precinct 26,429,337,206,972,66.67
Justice of the Supreme Court,Yes,,Precinct 27,1062,729,502,2293,72.63
Justice of the Supreme Court,Yes,,Precinct 28,2762,2732,1321,6815,68.91
Justice of the Supreme Court,Yes,,Precinct 29,-,-,-,104,70.27
Justice of the Supreme Court,Yes,,Precinct 30,685,686,353,1724,70.17
Justice of the Supreme Court,Yes,,Precinct 31,690,744,328,1762,70.23
Justice of the Supreme Court,Yes,,Precinct 32,1284,1340,637,3261,70.30
Justice of the Supreme Court,Yes,,Precinct 33,918,377,179,1474,74.00
Justice of the Supreme Court,Yes,,Precinct 34,958,747,490,2195,75.15
Justice of the Supreme Court,Yes,,Precinct 35,902,590,241,1733,73.25
Justice of the Supreme Court,Yes,,Precinct 36,543,612,116,1271,72.75
Justice of the Supreme Court,No,,Precinct 1,-,-,-,7,21.21
Justice of the Supreme Court,No,,Precinct 2,117,68,81,266,32.05
Justice of the Supreme Court,No,,Precinct 3,117,75,76,268,30.42
Justice of the Supreme Court,No,,Precinct 4,-,-,-,1,4.76
Justice of the Supreme Court,No,,Precinct 5,516,403,140,1059,30.47
Justice of the Supreme Court,No,,Precinct 6,199,114,37,350,33.91
Justice of the Supreme Court,No,,Precinct 7,239,139,57,435,30.46
Justice of the Supreme Court,No,,Precinct 8,437,366,114,917,29.77
Justice of the Supreme Court,No,,Precinct 9,707,487,179,1373,31.48
Justice of the Supreme Court,No,,Precinct 10,731,460,226,1417,31.07
Justice of the Supreme Court,No,,Precinct 11,154,101,30,285,27.70
Justice of the Supreme Court,No,,Precinct 12,157,118,44,319,29.08
Justice of the Supreme Court,No,,Precinct 13,890,406,105,1401,27.10
Justice of the Supreme Court,No,,Precinct 14,-,-,-,577,31.98
Justice of the Supreme Court,No,,Precinct 15,-,-,-,64,17.98
Justice of the Supreme Court,No,,Precinct 16,556,189,69,814,27.91
Justice of the Supreme Court,No,,Precinct 17,608,279,113,1000,31.16
Justice of the Supreme Court,No,,Precinct 18,426,195,53,674,26.60
Justice of the Supreme Court,No,,Precinct 19,432,249,120,801,30.83
Justice of the Supreme Court,No,,Precinct 20,-,-,-,123,28.47
Justice of the Supreme Court,No,,Precinct 21,391,402,212,1005,47.74
Justice of the Supreme Court,No,,Precinct 22,522,239,92,853,28.28
Justice of the Supreme Court,No,,Precinct 23,287,199,84,570,34.42
Justice of the Supreme Court,No,,Precinct 24,96,52,31,179,35.59
Justice of the Supreme Court,No,,Precinct 26,291,118,77,486,33.33
Justice of the Supreme Court,No,,Precinct 27,434,269,161,864,27.37
Justice of the Supreme Court,No,,Precinct 28,1603,993,478,3074,31.09
Justice of the Supreme Court,No,,Precinct 29,-,-,-,44,29.73
Justice of the Supreme Court,No,,Precinct 30,415,212,106,733,29.83
Justice of the Supreme Court,No,,Precinct 31,356,271,120,747,29.77
Justice of the Supreme Court,No,,Precinct 32,733,457,188,1378,29.70
Justice of the Supreme Court,No,,Precinct 33,345,123,50,518,26.00
Justice of the Supreme Court,No,,Precinct 34,397,195,134,726,24.85
Justice of the Supreme Court,No,,Precinct 35,396,172,65,633,26.75
Justice of the Supreme Court,No,,Precinct 36,-,-,-,476,27.25
Fourth District Court of Appeal,Yes,,Precinct 1,-,-,-,26,81.25
Fourth District Court of Appeal,Yes,,Precinct 2,171,132,225,528,65.02
Fourth District Court of Appeal,Yes,,Precinct 3,198,249,171,618,71.69
Fourth District Court of Appeal,Yes,,Precinct 4,-,-,-,21,100.00
Fourth District Court of Appeal,Yes,,Precinct 5,862,1088,417,2367,69.93
Fourth District Court of Appeal,Yes,,Precinct 6,259,287,135,681,67.90
Fourth District Court of Appeal,Yes,,Precinct 7,452,416,109,977,70.04
Fourth District Court of Appeal,Yes,,Precinct 8,888,948,315,2151,72.23
Fourth District Court of Appeal,Yes,,Precinct 9,1281,1207,486,2974,70.04
Fourth District Court of Appeal,Yes,,Precinct 10,1376,1235,537,3148,70.50
Fourth District Court of Appeal,Yes,,Precinct 11,382,272,72,726,72.31
Fourth District Court of Appeal,Yes,,Precinct 12,318,355,104,777,71.94
Fourth District Court of Appeal,Yes,,Precinct 13,2089,1350,389,3828,75.22
Fourth District Court of Appeal,Yes,,Precinct 14,790,357,86,1233,70.10
Fourth District Court of Appeal,Yes,,Precinct 15,-,-,-,282,83.19
Fourth District Court of Appeal,Yes,,Precinct 16,1321,610,301,2232,77.96
Fourth District Court of Appeal,Yes,,Precinct 17,1197,716,369,2282,72.56
Fourth District Court of Appeal,Yes,,Precinct 18,1044,596,280,1920,77.36
Fourth District Court of Appeal,Yes,,Precinct 19,792,682,328,1802,70.72
Fourth District Court of Appeal,Yes,,Precinct 20,184,87,54,325,77.01
Fourth District Court of Appeal,Yes,,Precinct 21,472,422,192,1086,52.16
Fourth District Court of Appeal,Yes,,Precinct 22,1011,807,370,2188,73.45
Fourth District Court of Appeal,Yes,,Precinct 23,490,388,203,1081,67.27
Fourth District Court of Appeal,Yes,,Precinct 24,152,105,61,318,64.63
Fourth District Court of Appeal,Yes,,Precinct 26,451,314,199,964,68.37
Fourth District Court of Appeal,Yes,,Precinct 27,1079,710,500,2289,73.27
Fourth District Court of Appeal,Yes,,Precinct 28,2850,2710,1321,6881,70.64
Fourth District Court of Appeal,Yes,,Precinct 29,51,36,33,120,83.33
Fourth District Court of Appeal,Yes,,Precinct 30,700,662,352,1714,71.12
Fourth District Court of Appeal,Yes,,Precinct 31,737,736,326,1799,72.72
Fourth District Court of Appeal,Yes,,Precinct 32,1345,1323,648,3316,72.59
Fourth District Court of Appeal,Yes,,Precinct 33,962,383,178,1523,77.55
Fourth District Court of Appeal,Yes,,Precinct 34,987,742,491,2220,77.11
Fourth District Court of Appeal,Yes,,Precinct 35,928,587,245,1760,75.93
Fourth District Court of Appeal,Yes,,Precinct 36,566,615,120,1301,75.77
Fourth District Court of Appeal,No,,Precinct 1,-,-,-,6,18.75
Fourth District Court of Appeal,No,,Precinct 2,111,70,103,284,34.98
Fourth District Court of Appeal,No,,Precinct 3,97,73,74,244,28.31
