Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
Rachel Nordby,No,,Morriston Baptist Church,-,-,-,-,641,28.03
Rachel Nordby,No,,Inglis Community Center,0,180,64,301,545,31.05
Rachel Nordby,No,,Pine Grove Baptist Church,0,61,69,86,216,29.39
Rachel Nordby,No,,Miracle Vision Tabernacle,0,111,114,84,309,32.02
Rachel Nordby,No,,Fanning Springs City Hall,-,-,-,-,417,29.94
Rachel Nordby,No,,Tommy Usher Center,0,127,113,168,408,28.92
Tim Osterhaus,Yes,,Levy County Ag Extension Office,0,339,492,196,1027,66.34
Tim Osterhaus,Yes,,Williston Highlands,0,428,600,372,1400,67.86
Tim Osterhaus,Yes,," Bronson Dogan Cobb Building",-,-,-,-,1579,64.48
Tim Osterhaus,Yes,,Cedar Key Community Center,0,182,118,267,567,61.97
Tim Osterhaus,Yes,,Tommy Usher Center,-,-,-,-,1509,67.49
Tim Osterhaus,Yes,,Gulf Hammock Church of God,-,-,-,-,234,67.63
Tim Osterhaus,Yes,,Williston City Hall,-,-,-,-,1280,64.55
Tim Osterhaus,Yes,,Morriston Baptist Church,-,-,-,-,1592,70.29
Tim Osterhaus,Yes,,Inglis Community Center,-,-,-,-,1166,67.13
Tim Osterhaus,Yes,,Pine Grove Baptist Church,0,161,157,188,506,68.94
Tim Osterhaus,Yes,,Miracle Vision Tabernacle,0,176,249,188,613,63.92
Tim Osterhaus,Yes,,Fanning Springs City Hall,-,-,-,-,926,67.00
Tim Osterhaus,Yes,,Tommy Usher Center,-,-,-,-,937,66.98
Tim Osterhaus,No,,Levy County Ag Extension Office,-,-,-,-,521,33.66
Tim Osterhaus,No,,Williston Highlands,-,-,-,-,663,32.14
Tim Osterhaus,No,," Bronson Dogan Cobb Building",0,306,422,142,870,35.52
Tim Osterhaus,No,,Cedar Key Community Center,0,147,42,159,348,38.03
Tim Osterhaus,No,,Tommy Usher Center,0,292,183,252,727,32.51
Tim Osterhaus,No,,Gulf Hammock Church of God,-,-,-,-,112,32.37
Tim Osterhaus,No,,Williston City Hall,-,-,-,-,703,35.45
Tim Osterhaus,No,,Morriston Baptist Church,-,-,-,-,673,29.71
Tim Osterhaus,No,,Inglis Community Center,0,197,75,299,571,32.87
Tim Osterhaus,No,,Pine Grove Baptist Church,0,63,72,93,228,31.06
Tim Osterhaus,No,,Miracle Vision Tabernacle,0,120,132,94,346,36.08
Tim Osterhaus,No,,Fanning Springs City Hall,-,-,-,-,456,33.00
Tim Osterhaus,No,,Tommy Usher Center,-,-,-,-,462,33.02
Clay Roberts,Yes,,Levy County Ag Extension Office,-,-,-,-,1062,69.14
Clay Roberts,Yes,,Williston Highlands,0,450,595,374,1419,69.15
Clay Roberts,Yes,," Bronson Dogan Cobb Building",-,-,-,-,1612,66.28
Clay Roberts,Yes,,Cedar Key Community Center,0,191,110,262,563,62.07
Clay Roberts,Yes,,Tommy Usher Center,-,-,-,-,1471,66.20
Clay Roberts,Yes,,Gulf Hammock Church of God,-,-,-,-,231,67.15
Clay Roberts,Yes,,Williston City Hall,-,-,-,-,1283,65.26
Clay Roberts,Yes,,Morriston Baptist Church,-,-,-,-,1570,69.81
Clay Roberts,Yes,,Inglis Community Center,-,-,-,-,1147,66.30
Clay Roberts,Yes,,Pine Grove Baptist Church,0,147,147,185,479,65.53
Clay Roberts,Yes,,Miracle Vision Tabernacle,0,184,249,177,610,64.01
Clay Roberts,Yes,,Fanning Springs City Hall,-,-,-,-,935,67.70
Clay Roberts,Yes,,Tommy Usher Center,-,-,-,-,910,65.89
Clay Roberts,No,,Levy County Ag Extension Office,0,175,211,88,474,30.86
Clay Roberts,No,,Williston Highlands,-,-,-,-,633,30.85
Clay Roberts,No,," Bronson Dogan Cobb Building",0,299,393,128,820,33.72
Clay Roberts,No,,Cedar Key Community Center,0,136,50,158,344,37.93
Clay Roberts,No,,Tommy Usher Center,0,298,208,245,751,33.80
Clay Roberts,No,,Gulf Hammock Church of God,-,-,-,-,113,32.85
Clay Roberts,No,,Williston City Hall,-,-,-,-,683,34.74
Clay Roberts,No,,Morriston Baptist Church,-,-,-,-,679,30.19
Clay Roberts,No,,Inglis Community Center,0,190,76,317,583,33.70
Clay Roberts,No,,Pine Grove Baptist Church,0,76,80,96,252,34.47
Clay Roberts,No,,Miracle Vision Tabernacle,0,109,131,103,343,35.99
Clay Roberts,No,,Fanning Springs City Hall,-,-,-,-,446,32.30
Clay Roberts,No,,Tommy Usher Center,-,-,-,-,471,34.11
Adam S. Tanenbaum,Yes,,Levy County Ag Extension Office,0,342,501,195,1038,67.40
Adam S. Tanenbaum,Yes,,Williston Highlands,0,425,602,388,1415,68.79
Adam S. Tanenbaum,Yes,," Bronson Dogan Cobb Building",-,-,-,-,1606,65.60
Adam S. Tanenbaum,Yes,,Cedar Key Community Center,0,192,114,274,580,63.46
Adam S. Tanenbaum,Yes,,Tommy Usher Center,-,-,-,-,1534,68.82
Adam S. Tanenbaum,Yes,,Gulf Hammock Church of God,-,-,-,-,237,68.90
Adam S. Tanenbaum,Yes,,Williston City Hall,-,-,-,-,1282,65.14
Adam S. Tanenbaum,Yes,,Morriston Baptist Church,-,-,-,-,1585,69.98
Adam S. Tanenbaum,Yes,,Inglis Community Center,-,-,-,-,1161,66.92
Adam S. Tanenbaum,Yes,,Pine Grove Baptist Church,0,163,162,188,513,70.08
Adam S. Tanenbaum,Yes,,Miracle Vision Tabernacle,0,187,256,191,634,66.46
Adam S. Tanenbaum,Yes,,Fanning Springs City Hall,-,-,-,-,933,67.51
Adam S. Tanenbaum,Yes,,Tommy Usher Center,-,-,-,-,970,69.88
Adam S. Tanenbaum,No,,Levy County Ag Extension Office,-,-,-,-,502,32.60
Adam S. Tanenbaum,No,,Williston Highlands,-,-,-,-,642,31.21
Adam S. Tanenbaum,No,," Bronson Dogan Cobb Building",0,297,418,127,842,34.40
Adam S. Tanenbaum,No,,Cedar Key Community Center,0,137,45,152,334,36.54
Adam S. Tanenbaum,No,,Tommy Usher Center,0,279,180,236,695,31.18
Adam S. Tanenbaum,No,,Gulf Hammock Church of God,-,-,-,-,107,31.10
Adam S. Tanenbaum,No,,Williston City Hall,-,-,-,-,686,34.86
Adam S. Tanenbaum,No,,Morriston Baptist Church,-,-,-,-,680,30.02
Adam S. Tanenbaum,No,,Inglis Community Center,-,-,-,-,574,33.08
Adam S. Tanenbaum,No,,Pine Grove Baptist Church,0,61,67,91,219,29.92
Adam S. Tanenbaum,No,,Miracle Vision Tabernacle,0,109,123,88,320,33.54
Adam S. Tanenbaum,No,,Fanning Springs City Hall,-,-,-,-,449,32.49
Adam S. Tanenbaum,No,,Tommy Usher Center,0,124,107,187,418,30.12
"Soil & Water, Grp 2",David Benton,,Levy County Ag Extension Office,0,267,482,188,937,62.01
"Soil & Water, Grp 2",David Benton,,Williston Highlands,-,-,-,-,1310,65.50
"Soil & Water, Grp 2",David Benton,," Bronson Dogan Cobb Building",-,-,-,-,1544,64.52
"Soil & Water, Grp 2",David Benton,,Cedar Key Community Center,0,127,98,290,515,58.92
"Soil & Water, Grp 2",David Benton,,Tommy Usher Center,-,-,-,-,1516,70.45
"Soil & Water, Grp 2",David Benton,,Gulf Hammock Church of God,-,-,-,-,282,81.27
"Soil & Water, Grp 2",David Benton,,Williston City Hall,-,-,-,-,1069,56.00
"Soil & Water, Grp 2",David Benton,,Morriston Baptist Church,-,-,-,-,1498,68.56
"Soil & Water, Grp 2",David Benton,,Inglis Community Center,-,-,-,-,1052,63.99
"Soil & Water, Grp 2",David Benton,,Pine Grove Baptist Church,0,142,165,231,538,74.72
"Soil & Water, Grp 2",David Benton,,Miracle Vision Tabernacle,0,137,252,187,576,63.44
"Soil & Water, Grp 2",David Benton,,Fanning Springs City Hall,-,-,-,-,933,69.84
"Soil & Water, Grp 2",David Benton,,Tommy Usher Center,-,-,-,-,895,66.74
"Soil & Water, Grp 2",Paula Lessard,,Levy County Ag Extension Office,-,-,-,-,574,37.99
"Soil & Water, Grp 2",Paula Lessard,,Williston Highlands,0,278,235,177,690,34.50
"Soil & Water, Grp 2",Paula Lessard,," Bronson Dogan Cobb Building",-,-,-,-,849,35.48
"Soil & Water, Grp 2",Paula Lessard,,Cedar Key Community Center,0,188,54,117,359,41.08
"Soil & Water, Grp 2",Paula Lessard,,Tommy Usher Center,0,313,151,172,636,29.55
"Soil & Water, Grp 2",Paula Lessard,,Gulf Hammock Church of God,-,-,-,-,65,18.73
"Soil & Water, Grp 2",Paula Lessard,,Williston City Hall,-,-,-,-,840,44.00
"Soil & Water, Grp 2",Paula Lessard,,Morriston Baptist Church,0,330,196,161,687,31.44
"Soil & Water, Grp 2",Paula Lessard,,Inglis Community Center,-,-,-,-,592,36.01
"Soil & Water, Grp 2",Paula Lessard,,Pine Grove Baptist Church,0,73,60,49,182,25.28
"Soil & Water, Grp 2",Paula Lessard,,Miracle Vision Tabernacle,0,143,111,78,332,36.56
"Soil & Water, Grp 2",Paula Lessard,,Fanning Springs City Hall,-,-,-,-,403,30.16
"Soil & Water, Grp 2",Paula Lessard,,Tommy Usher Center,-,-,-,-,446,33.26
"Soil & Water, Grp 4",Scott Berry,,Levy County Ag Extension Office,0,295,484,199,978,65.29
"Soil & Water, Grp 4",Scott Berry,,Williston Highlands,-,-,-,-,1412,70.64
"Soil & Water, Grp 4",Scott Berry,," Bronson Dogan Cobb Building",-,-,-,-,1603,67.69
"Soil & Water, Grp 4",Scott Berry,,Cedar Key Community Center,0,142,99,265,506,56.66
"Soil & Water, Grp 4",Scott Berry,,Tommy Usher Center,-,-,-,-,1540,71.90
"Soil & Water, Grp 4",Scott Berry,,Gulf Hammock Church of God,-,-,-,-,262,76.61
"Soil & Water, Grp 4",Scott Berry,,Williston City Hall,-,-,-,-,1265,66.09
"Soil & Water, Grp 4",Scott Berry,,Morriston Baptist Church,-,-,-,-,1559,71.55
"Soil & Water, Grp 4",Scott Berry,,Inglis Community Center,0,293,170,629,1092,67.03
"Soil & Water, Grp 4",Scott Berry,,Pine Grove Baptist Church,0,134,174,213,521,73.80
"Soil & Water, Grp 4",Scott Berry,,Miracle Vision Tabernacle,0,171,251,216,638,71.13
"Soil & Water, Grp 4",Scott Berry,,Fanning Springs City Hall,-,-,-,-,938,70.69
"Soil & Water, Grp 4",Scott Berry,,Tommy Usher Center,-,-,-,-,911,68.29
"Soil & Water, Grp 4",Jay R. Bushnell,,Levy County Ag Extension Office,-,-,-,-,520,34.71
"Soil & Water, Grp 4",Jay R. Bushnell,,Williston Highlands,0,238,193,156,587,29.36
"Soil & Water, Grp 4",Jay R. Bushnell,," Bronson Dogan Cobb Building",-,-,-,-,765,32.31
"Soil & Water, Grp 4",Jay R. Bushnell,,Cedar Key Community Center,0,179,54,154,387,43.34
"Soil & Water, Grp 4",Jay R. Bushnell,,Tommy Usher Center,0,269,143,190,602,28.10
"Soil & Water, Grp 4",Jay R. Bushnell,,Gulf Hammock Church of God,-,-,-,-,80,23.39
"Soil & Water, Grp 4",Jay R. Bushnell,,Williston City Hall,-,-,-,-,649,33.91
"Soil & Water, Grp 4",Jay R. Bushnell,,Morriston Baptist Church,0,272,181,167,620,28.45
"Soil & Water, Grp 4",Jay R. Bushnell,,Inglis Community Center,-,-,-,-,537,32.97
"Soil & Water, Grp 4",Jay R. Bushnell,,Pine Grove Baptist Church,0,79,48,58,185,26.20
"Soil & Water, Grp 4",Jay R. Bushnell,,Miracle Vision Tabernacle,0,105,104,50,259,28.87
"Soil & Water, Grp 4",Jay R. Bushnell,,Fanning Springs City Hall,0,143,99,147,389,29.31
"Soil & Water, Grp 4",Jay R. Bushnell,,Tommy Usher Center,0,146,95,182,423,31.71
Amendment 1,Yes,,Levy County Ag Extension Office,-,-,-,-,1444,86.42
Amendment 1,Yes,,Williston Highlands,-,-,-,-,1956,86.74
Amendment 1,Yes,," Bronson Dogan Cobb Building",-,-,-,-,2287,85.88
Amendment 1,Yes,,Cedar Key Community Center,0,284,142,403,829,80.25
Amendment 1,Yes,,Tommy Usher Center,-,-,-,-,2246,90.09
Amendment 1,Yes,,Gulf Hammock Church of God,-,-,-,-,339,87.60
Amendment 1,Yes,,Williston City Hall,-,-,-,-,1734,81.33
Amendment 1,Yes,,Morriston Baptist Church,-,-,-,-,2207,88.35
Amendment 1,Yes,,Inglis Community Center,-,-,-,-,1705,87.44
Amendment 1,Yes,,Pine Grove Baptist Church,0,224,221,262,707,86.86
Amendment 1,Yes,,Miracle Vision Tabernacle,0,263,363,251,877,83.13
Amendment 1,Yes,,Fanning Springs City Hall,-,-,-,-,1349,89.58
Amendment 1,Yes,,Tommy Usher Center,-,-,-,-,1327,87.53
Amendment 1,No,,Levy County Ag Extension Office,0,79,104,44,227,13.58
Amendment 1,No,,Williston Highlands,-,-,-,-,299,13.26
Amendment 1,No,," Bronson Dogan Cobb Building",0,142,180,54,376,14.12
Amendment 1,No,,Cedar Key Community Center,0,92,32,80,204,19.75
Amendment 1,No,,Tommy Usher Center,0,124,68,55,247,9.91
Amendment 1,No,,Gulf Hammock Church of God,-,-,-,-,48,12.40
Amendment 1,No,,Williston City Hall,0,154,186,58,398,18.67
Amendment 1,No,,Morriston Baptist Church,0,118,95,78,291,11.65
Amendment 1,No,,Inglis Community Center,-,-,-,-,245,12.56
Amendment 1,No,,Pine Grove Baptist Church,0,31,31,45,107,13.14
Amendment 1,No,,Miracle Vision Tabernacle,0,69,55,54,178,16.87
Amendment 1,No,,Fanning Springs City Hall,0,56,49,52,157,10.42
Amendment 1,No,,Tommy Usher Center,0,68,51,70,189,12.47
Amendment 2,Yes,,Levy County Ag Extension Office,-,-,-,-,823,48.10
Amendment 2,Yes,,Williston Highlands,-,-,-,-,1047,45.92
Amendment 2,Yes,," Bronson Dogan Cobb Building",-,-,-,-,1253,46.63
Amendment 2,Yes,,Cedar Key Community Center,0,234,68,200,502,47.54
Amendment 2,Yes,,Tommy Usher Center,-,-,-,-,945,37.46
Amendment 2,Yes,,Gulf Hammock Church of God,-,-,-,-,139,35.82
Amendment 2,Yes,,Williston City Hall,-,-,-,-,1181,54.60
Amendment 2,Yes,,Morriston Baptist Church,-,-,-,-,1062,41.44
Amendment 2,Yes,,Inglis Community Center,-,-,-,-,909,45.82
Amendment 2,Yes,,Pine Grove Baptist Church,0,108,85,80,273,33.50
Amendment 2,Yes,,Miracle Vision Tabernacle,0,187,162,132,481,45.42
Amendment 2,Yes,,Fanning Springs City Hall,-,-,-,-,636,41.65
Amendment 2,Yes,,Tommy Usher Center,-,-,-,-,695,45.16
Amendment 2,No,,Levy County Ag Extension Office,0,240,467,181,888,51.90
Amendment 2,No,,Williston Highlands,0,295,560,378,1233,54.08
Amendment 2,No,," Bronson Dogan Cobb Building",-,-,-,-,1434,53.37
Amendment 2,No,,Cedar Key Community Center,0,157,107,290,554,52.46
Amendment 2,No,,Tommy Usher Center,0,519,470,589,1578,62.54
Amendment 2,No,,Gulf Hammock Church of God,-,-,-,-,249,64.18
Amendment 2,No,,Williston City Hall,-,-,-,-,982,45.40
Amendment 2,No,,Morriston Baptist Church,-,-,-,-,1501,58.56
Amendment 2,No,,Inglis Community Center,-,-,-,-,1075,54.18
Amendment 2,No,,Pine Grove Baptist Church,0,146,166,230,542,66.50
Amendment 2,No,,Miracle Vision Tabernacle,0,150,257,171,578,54.58
Amendment 2,No,,Fanning Springs City Hall,-,-,-,-,891,58.35
Amendment 2,No,,Tommy Usher Center,-,-,-,-,844,54.84
Amendment 3,Yes,,Levy County Ag Extension Office,-,-,-,-,969,58.55
Amendment 3,Yes,,Williston Highlands,0,420,466,346,1232,54.95
Amendment 3,Yes,," Bronson Dogan Cobb Building",-,-,-,-,1481,56.96
Amendment 3,Yes,,Cedar Key Community Center,0,199,88,243,530,50.14
Amendment 3,Yes,,Tommy Usher Center,-,-,-,-,1285,52.24
Amendment 3,Yes,,Gulf Hammock Church of God,-,-,-,-,171,45.12
Amendment 3,Yes,,Williston City Hall,-,-,-,-,1155,54.28
Amendment 3,Yes,,Morriston Baptist Church,-,-,-,-,1269,51.31
Amendment 3,Yes,,Inglis Community Center,-,-,-,-,1039,54.00
Amendment 3,Yes,,Pine Grove Baptist Church,0,118,118,121,357,44.18
Amendment 3,Yes,,Miracle Vision Tabernacle,0,146,159,141,446,43.13
Amendment 3,Yes,,Fanning Springs City Hall,-,-,-,-,813,55.38
Amendment 3,Yes,,Tommy Usher Center,-,-,-,-,842,56.10
Amendment 3,No,,Levy County Ag Extension Office,0,200,363,123,686,41.45
Amendment 3,No,,Williston Highlands,-,-,-,-,1010,45.05
Amendment 3,No,," Bronson Dogan Cobb Building",0,346,596,177,1119,43.04
Amendment 3,No,,Cedar Key Community Center,0,181,87,259,527,49.86
Amendment 3,No,,Tommy Usher Center,0,404,347,424,1175,47.76
Amendment 3,No,,Gulf Hammock Church of God,0,49,49,110,208,54.88
Amendment 3,No,,Williston City Hall,-,-,-,-,973,45.72
Amendment 3,No,,Morriston Baptist Church,-,-,-,-,1204,48.69
Amendment 3,No,,Inglis Community Center,-,-,-,-,885,46.00
Amendment 3,No,,Pine Grove Baptist Church,0,130,134,187,451,55.82
Amendment 3,No,,Miracle Vision Tabernacle,0,176,254,158,588,56.87
Amendment 3,No,,Fanning Springs City Hall,-,-,-,-,655,44.62
Amendment 3,No,,Tommy Usher Center,0,212,168,279,659,43.90
Amendment 4,Yes,,Levy County Ag Extension Office,-,-,-,-,857,51.91
Amendment 4,Yes,,Williston Highlands,-,-,-,-,1165,52.31
Amendment 4,Yes,," Bronson Dogan Cobb Building",-,-,-,-,1415,54.74
Amendment 4,Yes,,Cedar Key Community Center,0,169,84,241,494,47.59
Amendment 4,Yes,,Tommy Usher Center,-,-,-,-,1332,54.63
Amendment 4,Yes,,Gulf Hammock Church of God,-,-,-,-,192,51.34
Amendment 4,Yes,,Williston City Hall,-,-,-,-,1100,52.13
Amendment 4,Yes,,Morriston Baptist Church,-,-,-,-,1224,49.94
Amendment 4,Yes,,Inglis Community Center,-,-,-,-,976,51.34
Amendment 4,Yes,,Pine Grove Baptist Church,0,118,139,162,419,52.64
Amendment 4,Yes,,Miracle Vision Tabernacle,0,120,218,165,503,48.65
Amendment 4,Yes,,Fanning Springs City Hall,-,-,-,-,774,53.09
Amendment 4,Yes,,Tommy Usher Center,-,-,-,-,838,56.32
Amendment 4,No,,Levy County Ag Extension Office,0,298,363,133,794,48.09
Amendment 4,No,,Williston Highlands,0,366,432,264,1062,47.69
Amendment 4,No,," Bronson Dogan Cobb Building",-,-,-,-,1170,45.26
Amendment 4,No,,Cedar Key Community Center,0,202,88,254,544,52.41
Amendment 4,No,,Tommy Usher Center,0,476,281,349,1106,45.37
Amendment 4,No,,Gulf Hammock Church of God,0,60,46,76,182,48.66
Amendment 4,No,,Williston City Hall,-,-,-,-,1010,47.87
Amendment 4,No,,Morriston Baptist Church,0,449,389,389,1227,50.06
Amendment 4,No,,Inglis Community Center,-,-,-,-,925,48.66
Amendment 4,No,,Pine Grove Baptist Church,0,130,110,137,377,47.36
Amendment 4,No,,Miracle Vision Tabernacle,0,205,193,133,531,51.35
Amendment 4,No,,Fanning Springs City Hall,-,-,-,-,684,46.91
Amendment 4,No,,Tommy Usher Center,-,-,-,-,650,43.68
Amendment 5,Yes,,Levy County Ag Extension Office,-,-,-,-,1133,68.54
Amendment 5,Yes,,Williston Highlands,0,502,589,395,1486,67.09
Amendment 5,Yes,," Bronson Dogan Cobb Building",-,-,-,-,1737,67.46
Amendment 5,Yes,,Cedar Key Community Center,0,232,110,307,649,63.32
Amendment 5,Yes,,Tommy Usher Center,-,-,-,-,1577,65.11
Amendment 5,Yes,,Gulf Hammock Church of God,0,60,53,120,233,62.30
Amendment 5,Yes,,Williston City Hall,0,452,546,338,1336,63.32
Amendment 5,Yes,,Morriston Baptist Church,-,-,-,-,1747,71.05
Amendment 5,Yes,,Inglis Community Center,-,-,-,-,1341,70.32
Amendment 5,Yes,,Pine Grove Baptist Church,0,155,158,187,500,63.21
Amendment 5,Yes,,Miracle Vision Tabernacle,0,200,258,179,637,62.33
Amendment 5,Yes,,Fanning Springs City Hall,-,-,-,-,956,65.79
Amendment 5,Yes,,Tommy Usher Center,-,-,-,-,1023,69.36
Amendment 5,No,,Levy County Ag Extension Office,0,182,254,84,520,31.46
Amendment 5,No,,Williston Highlands,-,-,-,-,729,32.91
Amendment 5,No,," Bronson Dogan Cobb Building",0,273,446,119,838,32.54
Amendment 5,No,,Cedar Key Community Center,0,136,62,178,376,36.68
Amendment 5,No,,Tommy Usher Center,-,-,-,-,845,34.89
Amendment 5,No,,Gulf Hammock Church of God,-,-,-,-,141,37.70
Amendment 5,No,,Williston City Hall,-,-,-,-,774,36.68
Amendment 5,No,,Morriston Baptist Church,-,-,-,-,712,28.95
Amendment 5,No,,Inglis Community Center,-,-,-,-,566,29.68
Amendment 5,No,,Pine Grove Baptist Church,0,91,89,111,291,36.79
Amendment 5,No,,Miracle Vision Tabernacle,0,122,145,118,385,37.67
Amendment 5,No,,Fanning Springs City Hall,-,-,-,-,497,34.21
Amendment 5,No,,Tommy Usher Center,-,-,-,-,452,30.64
Amendment 6,Yes,,Levy County Ag Extension Office,-,-,-,-,1522,90.87
Amendment 6,Yes,,Williston Highlands,-,-,-,-,2042,90.51
Amendment 6,Yes,," Bronson Dogan Cobb Building",-,-,-,-,2343,89.50
Amendment 6,Yes,,Cedar Key Community Center,0,316,152,431,899,85.21
Amendment 6,Yes,,Tommy Usher Center,-,-,-,-,2182,87.81
Amendment 6,Yes,,Gulf Hammock Church of God,-,-,-,-,338,88.48
Amendment 6,Yes,,Williston City Hall,-,-,-,-,1867,87.00
Amendment 6,Yes,,Morriston Baptist Church,-,-,-,-,2275,90.75
Amendment 6,Yes,,Inglis Community Center,-,-,-,-,1737,89.67
Amendment 6,Yes,,Pine Grove Baptist Church,0,215,212,262,689,85.70
Amendment 6,Yes,,Miracle Vision Tabernacle,0,294,346,258,898,86.26
Amendment 6,Yes,,Fanning Springs City Hall,-,-,-,-,1348,91.45
Amendment 6,Yes,,Tommy Usher Center,-,-,-,-,1344,88.89
Amendment 6,No,,Levy County Ag Extension Office,-,-,-,-,153,9.13
Amendment 6,No,,Williston Highlands,0,48,110,56,214,9.49
Amendment 6,No,," Bronson Dogan Cobb Building",0,73,161,41,275,10.50
Amendment 6,No,,Cedar Key Community Center,-,-,-,-,156,14.79
Amendment 6,No,,Tommy Usher Center,0,81,98,124,303,12.19
Amendment 6,No,,Gulf Hammock Church of God,-,-,-,-,44,11.52
Amendment 6,No,,Williston City Hall,0,79,115,85,279,13.00
Amendment 6,No,,Morriston Baptist Church,0,68,70,94,232,9.25
Amendment 6,No,,Inglis Community Center,-,-,-,-,200,10.33
Amendment 6,No,,Pine Grove Baptist Church,0,33,40,42,115,14.30
Amendment 6,No,,Miracle Vision Tabernacle,0,37,65,41,143,13.74
Amendment 6,No,,Fanning Springs City Hall,-,-,-,-,126,8.55
Amendment 6,No,,Tommy Usher Center,-,-,-,-,168,11.11
