Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
First District Court of Appeals Tim Osterhaus,No,NON,NEW HOPE-CAMPBELL PARK,0,42,100,59,201,45.48
First District Court of Appeals Tim Osterhaus,No,NON,ORANGE HILL FIRE STATION,0,90,139,119,348,32.10
First District Court of Appeals Tim Osterhaus,No,NON,ARMORY - CHIPLEY,0,100,215,64,379,34.21
First District Court of Appeals Tim Osterhaus,No,NON,WAUSAU TOWN HALL,0,77,99,75,251,34.20
First District Court of Appeals Tim Osterhaus,No,NON,EBRO CITY HALL,-,-,-,-,120,45.28
First District Court of Appeals Tim Osterhaus,No,NON,GREENHEAD,0,115,160,137,412,26.61
First District Court of Appeals Tim Osterhaus,No,NON,"SUNNY HILLS COMMUNITY CENTER  ",0,61,69,96,226,26.31
First District Court of Appeals Clay Roberts,Yes,NON,CARYVILLE TOWN HALL,0,43,71,62,176,58.28
First District Court of Appeals Clay Roberts,Yes,NON,FIVE POINT COMMUNITY CENTER,0,137,180,161,478,69.28
First District Court of Appeals Clay Roberts,Yes,NON,HINSON CROSSROADS FIRE STATION,0,55,117,131,303,71.63
First District Court of Appeals Clay Roberts,Yes,NON,"AGRICULTURE CENTER - CHIPLEY  ",0,459,1028,331,1818,72.69
First District Court of Appeals Clay Roberts,Yes,NON,VERNON CITY HALL,0,164,383,159,706,67.05
First District Court of Appeals Clay Roberts,Yes,NON,NEW HOPE-CAMPBELL PARK,0,65,114,79,258,58.50
First District Court of Appeals Clay Roberts,Yes,NON,ORANGE HILL FIRE STATION,0,139,337,259,735,67.99
First District Court of Appeals Clay Roberts,Yes,NON,ARMORY - CHIPLEY,0,152,417,147,716,65.09
First District Court of Appeals Clay Roberts,Yes,NON,WAUSAU TOWN HALL,0,116,198,185,499,68.36
First District Court of Appeals Clay Roberts,Yes,NON,EBRO CITY HALL,-,-,-,-,152,57.36
First District Court of Appeals Clay Roberts,Yes,NON,GREENHEAD,0,270,500,347,1117,72.72
First District Court of Appeals Clay Roberts,Yes,NON,"SUNNY HILLS COMMUNITY CENTER  ",0,154,239,234,627,73.33
First District Court of Appeals Clay Roberts,No,NON,CARYVILLE TOWN HALL,0,43,40,43,126,41.72
First District Court of Appeals Clay Roberts,No,NON,FIVE POINT COMMUNITY CENTER,0,55,86,71,212,30.72
First District Court of Appeals Clay Roberts,No,NON,HINSON CROSSROADS FIRE STATION,-,-,-,-,120,28.37
First District Court of Appeals Clay Roberts,No,NON,"AGRICULTURE CENTER - CHIPLEY  ",0,151,403,129,683,27.31
First District Court of Appeals Clay Roberts,No,NON,VERNON CITY HALL,0,86,192,69,347,32.95
First District Court of Appeals Clay Roberts,No,NON,NEW HOPE-CAMPBELL PARK,0,38,95,50,183,41.50
First District Court of Appeals Clay Roberts,No,NON,ORANGE HILL FIRE STATION,0,99,141,106,346,32.01
First District Court of Appeals Clay Roberts,No,NON,ARMORY - CHIPLEY,0,94,234,56,384,34.91
First District Court of Appeals Clay Roberts,No,NON,WAUSAU TOWN HALL,0,63,99,69,231,31.64
First District Court of Appeals Clay Roberts,No,NON,EBRO CITY HALL,-,-,-,-,113,42.64
First District Court of Appeals Clay Roberts,No,NON,GREENHEAD,0,128,154,137,419,27.28
First District Court of Appeals Clay Roberts,No,NON,"SUNNY HILLS COMMUNITY CENTER  ",0,70,68,90,228,26.67
First Distict Court of Appeals Adam S. Tanenbaum,Yes,NON,CARYVILLE TOWN HALL,0,47,65,64,176,58.86
First Distict Court of Appeals Adam S. Tanenbaum,Yes,NON,FIVE POINT COMMUNITY CENTER,0,133,188,154,475,68.64
First Distict Court of Appeals Adam S. Tanenbaum,Yes,NON,HINSON CROSSROADS FIRE STATION,0,56,122,128,306,72.17
First Distict Court of Appeals Adam S. Tanenbaum,Yes,NON,"AGRICULTURE CENTER - CHIPLEY  ",0,434,1027,324,1785,71.34
First Distict Court of Appeals Adam S. Tanenbaum,Yes,NON,VERNON CITY HALL,0,163,398,166,727,68.91
First Distict Court of Appeals Adam S. Tanenbaum,Yes,NON,NEW HOPE-CAMPBELL PARK,0,66,112,78,256,57.79
First Distict Court of Appeals Adam S. Tanenbaum,Yes,NON,ORANGE HILL FIRE STATION,0,148,344,257,749,69.48
First Distict Court of Appeals Adam S. Tanenbaum,Yes,NON,ARMORY - CHIPLEY,0,147,433,142,722,65.34
First Distict Court of Appeals Adam S. Tanenbaum,Yes,NON,WAUSAU TOWN HALL,0,104,205,184,493,66.80
First Distict Court of Appeals Adam S. Tanenbaum,Yes,NON,EBRO CITY HALL,-,-,-,-,147,55.26
First Distict Court of Appeals Adam S. Tanenbaum,Yes,NON,GREENHEAD,0,285,508,347,1140,73.64
First Distict Court of Appeals Adam S. Tanenbaum,Yes,NON,"SUNNY HILLS COMMUNITY CENTER  ",0,163,243,232,638,74.27
First Distict Court of Appeals Adam S. Tanenbaum,No,NON,CARYVILLE TOWN HALL,0,39,45,39,123,41.14
First Distict Court of Appeals Adam S. Tanenbaum,No,NON,FIVE POINT COMMUNITY CENTER,0,60,80,77,217,31.36
First Distict Court of Appeals Adam S. Tanenbaum,No,NON,HINSON CROSSROADS FIRE STATION,-,-,-,-,118,27.83
First Distict Court of Appeals Adam S. Tanenbaum,No,NON,"AGRICULTURE CENTER - CHIPLEY  ",0,177,404,136,717,28.66
First Distict Court of Appeals Adam S. Tanenbaum,No,NON,VERNON CITY HALL,0,87,174,67,328,31.09
First Distict Court of Appeals Adam S. Tanenbaum,No,NON,NEW HOPE-CAMPBELL PARK,0,38,97,52,187,42.21
First Distict Court of Appeals Adam S. Tanenbaum,No,NON,ORANGE HILL FIRE STATION,0,89,134,106,329,30.52
First Distict Court of Appeals Adam S. Tanenbaum,No,NON,ARMORY - CHIPLEY,0,101,221,61,383,34.66
First Distict Court of Appeals Adam S. Tanenbaum,No,NON,WAUSAU TOWN HALL,0,76,93,76,245,33.20
First Distict Court of Appeals Adam S. Tanenbaum,No,NON,EBRO CITY HALL,-,-,-,-,119,44.74
First Distict Court of Appeals Adam S. Tanenbaum,No,NON,GREENHEAD,0,115,151,142,408,26.36
First Distict Court of Appeals Adam S. Tanenbaum,No,NON,"SUNNY HILLS COMMUNITY CENTER  ",0,60,66,95,221,25.73
No. 1 Constitutional Amendment,Yes,NON,CARYVILLE TOWN HALL,0,75,99,101,275,87.03
No. 1 Constitutional Amendment,Yes,NON,FIVE POINT COMMUNITY CENTER,0,197,270,250,717,93.60
No. 1 Constitutional Amendment,Yes,NON,HINSON CROSSROADS FIRE STATION,0,85,166,160,411,90.53
No. 1 Constitutional Amendment,Yes,NON,"AGRICULTURE CENTER - CHIPLEY  ",0,582,1402,446,2430,89.87
No. 1 Constitutional Amendment,Yes,NON,VERNON CITY HALL,0,227,551,224,1002,87.89
No. 1 Constitutional Amendment,Yes,NON,NEW HOPE-CAMPBELL PARK,0,93,161,108,362,76.69
No. 1 Constitutional Amendment,Yes,NON,ORANGE HILL FIRE STATION,0,229,463,357,1049,90.43
No. 1 Constitutional Amendment,Yes,NON,ARMORY - CHIPLEY,0,210,617,189,1016,86.76
No. 1 Constitutional Amendment,Yes,NON,WAUSAU TOWN HALL,0,164,286,246,696,88.55
No. 1 Constitutional Amendment,Yes,NON,EBRO CITY HALL,0,32,85,108,225,76.79
No. 1 Constitutional Amendment,Yes,NON,GREENHEAD,0,398,667,503,1568,93.17
No. 1 Constitutional Amendment,Yes,NON,"SUNNY HILLS COMMUNITY CENTER  ",0,217,301,336,854,89.89
No. 1 Constitutional Amendment,No,NON,CARYVILLE TOWN HALL,-,-,-,-,41,12.97
No. 1 Constitutional Amendment,No,NON,FIVE POINT COMMUNITY CENTER,-,-,-,-,49,6.40
No. 1 Constitutional Amendment,No,NON,HINSON CROSSROADS FIRE STATION,-,-,-,-,43,9.47
No. 1 Constitutional Amendment,No,NON,"AGRICULTURE CENTER - CHIPLEY  ",0,90,148,36,274,10.13
No. 1 Constitutional Amendment,No,NON,VERNON CITY HALL,-,-,-,-,138,12.11
No. 1 Constitutional Amendment,No,NON,NEW HOPE-CAMPBELL PARK,-,-,-,-,110,23.31
No. 1 Constitutional Amendment,No,NON,ORANGE HILL FIRE STATION,-,-,-,-,111,9.57
No. 1 Constitutional Amendment,No,NON,ARMORY - CHIPLEY,-,-,-,-,155,13.24
No. 1 Constitutional Amendment,No,NON,WAUSAU TOWN HALL,-,-,-,-,90,11.45
No. 1 Constitutional Amendment,No,NON,EBRO CITY HALL,-,-,-,-,68,23.21
No. 1 Constitutional Amendment,No,NON,GREENHEAD,-,-,-,-,115,6.83
No. 1 Constitutional Amendment,No,NON,"SUNNY HILLS COMMUNITY CENTER  ",0,31,33,32,96,10.11
No. 2 Constitutional Amendment,Yes,NON,CARYVILLE TOWN HALL,0,70,62,53,185,58.18
No. 2 Constitutional Amendment,Yes,NON,FIVE POINT COMMUNITY CENTER,0,85,87,66,238,30.79
No. 2 Constitutional Amendment,Yes,NON,HINSON CROSSROADS FIRE STATION,0,49,46,59,154,33.92
No. 2 Constitutional Amendment,Yes,NON,"AGRICULTURE CENTER - CHIPLEY  ",0,314,462,164,940,34.61
No. 2 Constitutional Amendment,Yes,NON,VERNON CITY HALL,0,136,238,79,453,39.39
No. 2 Constitutional Amendment,Yes,NON,NEW HOPE-CAMPBELL PARK,0,68,111,71,250,53.30
No. 2 Constitutional Amendment,Yes,NON,ORANGE HILL FIRE STATION,0,124,158,110,392,33.50
No. 2 Constitutional Amendment,Yes,NON,ARMORY - CHIPLEY,0,153,246,86,485,41.21
No. 2 Constitutional Amendment,Yes,NON,WAUSAU TOWN HALL,0,99,94,91,284,35.95
No. 2 Constitutional Amendment,Yes,NON,EBRO CITY HALL,0,33,66,68,167,55.48
No. 2 Constitutional Amendment,Yes,NON,GREENHEAD,0,240,268,161,669,39.26
No. 2 Constitutional Amendment,Yes,NON,"SUNNY HILLS COMMUNITY CENTER  ",0,148,134,138,420,43.89
No. 2 Constitutional Amendment,No,NON,CARYVILLE TOWN HALL,-,-,-,-,133,41.82
No. 2 Constitutional Amendment,No,NON,FIVE POINT COMMUNITY CENTER,0,127,207,201,535,69.21
No. 2 Constitutional Amendment,No,NON,HINSON CROSSROADS FIRE STATION,0,38,136,126,300,66.08
No. 2 Constitutional Amendment,No,NON,"AGRICULTURE CENTER - CHIPLEY  ",0,364,1093,319,1776,65.39
No. 2 Constitutional Amendment,No,NON,VERNON CITY HALL,0,142,383,172,697,60.61
No. 2 Constitutional Amendment,No,NON,NEW HOPE-CAMPBELL PARK,0,43,109,67,219,46.70
No. 2 Constitutional Amendment,No,NON,ORANGE HILL FIRE STATION,0,129,362,287,778,66.50
No. 2 Constitutional Amendment,No,NON,ARMORY - CHIPLEY,0,121,447,124,692,58.79
No. 2 Constitutional Amendment,No,NON,WAUSAU TOWN HALL,0,98,223,185,506,64.05
No. 2 Constitutional Amendment,No,NON,EBRO CITY HALL,-,-,-,-,134,44.52
No. 2 Constitutional Amendment,No,NON,GREENHEAD,0,203,458,374,1035,60.74
No. 2 Constitutional Amendment,No,NON,"SUNNY HILLS COMMUNITY CENTER  ",0,101,202,234,537,56.11
No. 3 Constitutional Amendment,Yes,NON,CARYVILLE TOWN HALL,0,52,69,68,189,61.56
No. 3 Constitutional Amendment,Yes,NON,FIVE POINT COMMUNITY CENTER,0,122,143,139,404,53.44
No. 3 Constitutional Amendment,Yes,NON,HINSON CROSSROADS FIRE STATION,0,55,81,99,235,53.05
No. 3 Constitutional Amendment,Yes,NON,"AGRICULTURE CENTER - CHIPLEY  ",0,374,713,271,1358,51.25
No. 3 Constitutional Amendment,Yes,NON,VERNON CITY HALL,0,148,310,143,601,54.59
No. 3 Constitutional Amendment,Yes,NON,NEW HOPE-CAMPBELL PARK,0,67,106,71,244,53.28
No. 3 Constitutional Amendment,Yes,NON,ORANGE HILL FIRE STATION,0,142,232,206,580,51.56
No. 3 Constitutional Amendment,Yes,NON,ARMORY - CHIPLEY,0,139,336,127,602,51.99
No. 3 Constitutional Amendment,Yes,NON,WAUSAU TOWN HALL,0,98,152,161,411,53.59
No. 3 Constitutional Amendment,Yes,NON,EBRO CITY HALL,-,-,-,-,140,50.00
No. 3 Constitutional Amendment,Yes,NON,GREENHEAD,0,278,401,291,970,58.19
No. 3 Constitutional Amendment,Yes,NON,"SUNNY HILLS COMMUNITY CENTER  ",0,154,178,211,543,58.77
No. 3 Constitutional Amendment,No,NON,CARYVILLE TOWN HALL,0,36,43,39,118,38.44
No. 3 Constitutional Amendment,No,NON,FIVE POINT COMMUNITY CENTER,0,89,147,116,352,46.56
No. 3 Constitutional Amendment,No,NON,HINSON CROSSROADS FIRE STATION,0,31,96,81,208,46.95
No. 3 Constitutional Amendment,No,NON,"AGRICULTURE CENTER - CHIPLEY  ",0,287,805,200,1292,48.75
No. 3 Constitutional Amendment,No,NON,VERNON CITY HALL,0,113,289,98,500,45.41
No. 3 Constitutional Amendment,No,NON,NEW HOPE-CAMPBELL PARK,0,43,109,62,214,46.72
No. 3 Constitutional Amendment,No,NON,ORANGE HILL FIRE STATION,0,102,276,167,545,48.44
No. 3 Constitutional Amendment,No,NON,ARMORY - CHIPLEY,0,127,344,85,556,48.01
No. 3 Constitutional Amendment,No,NON,WAUSAU TOWN HALL,0,89,159,108,356,46.41
No. 3 Constitutional Amendment,No,NON,EBRO CITY HALL,-,-,-,-,140,50.00
No. 3 Constitutional Amendment,No,NON,GREENHEAD,0,149,313,235,697,41.81
No. 3 Constitutional Amendment,No,NON,"SUNNY HILLS COMMUNITY CENTER  ",0,85,153,143,381,41.23
No. 4 Constitutional Amendment,Yes,NON,CARYVILLE TOWN HALL,0,52,68,65,185,61.06
No. 4 Constitutional Amendment,Yes,NON,FIVE POINT COMMUNITY CENTER,0,109,176,142,427,57.39
No. 4 Constitutional Amendment,Yes,NON,HINSON CROSSROADS FIRE STATION,0,47,121,101,269,61.42
No. 4 Constitutional Amendment,Yes,NON,"AGRICULTURE CENTER - CHIPLEY  ",0,372,959,301,1632,62.29
No. 4 Constitutional Amendment,Yes,NON,VERNON CITY HALL,0,139,374,150,663,60.83
No. 4 Constitutional Amendment,Yes,NON,NEW HOPE-CAMPBELL PARK,0,56,103,73,232,52.02
No. 4 Constitutional Amendment,Yes,NON,ORANGE HILL FIRE STATION,0,136,330,211,677,60.28
No. 4 Constitutional Amendment,Yes,NON,ARMORY - CHIPLEY,0,129,452,129,710,61.95
No. 4 Constitutional Amendment,Yes,NON,WAUSAU TOWN HALL,0,88,176,168,432,56.62
No. 4 Constitutional Amendment,Yes,NON,EBRO CITY HALL,-,-,-,-,150,53.00
No. 4 Constitutional Amendment,Yes,NON,GREENHEAD,0,190,411,310,911,55.38
No. 4 Constitutional Amendment,Yes,NON,"SUNNY HILLS COMMUNITY CENTER  ",0,109,196,211,516,56.89
No. 4 Constitutional Amendment,No,NON,CARYVILLE TOWN HALL,0,36,42,40,118,38.94
No. 4 Constitutional Amendment,No,NON,FIVE POINT COMMUNITY CENTER,0,94,111,112,317,42.61
No. 4 Constitutional Amendment,No,NON,HINSON CROSSROADS FIRE STATION,0,40,53,76,169,38.58
No. 4 Constitutional Amendment,No,NON,"AGRICULTURE CENTER - CHIPLEY  ",0,280,543,165,988,37.71
No. 4 Constitutional Amendment,No,NON,VERNON CITY HALL,0,119,222,86,427,39.17
No. 4 Constitutional Amendment,No,NON,NEW HOPE-CAMPBELL PARK,0,52,107,55,214,47.98
No. 4 Constitutional Amendment,No,NON,ORANGE HILL FIRE STATION,0,108,178,160,446,39.72
No. 4 Constitutional Amendment,No,NON,ARMORY - CHIPLEY,0,137,220,79,436,38.05
No. 4 Constitutional Amendment,No,NON,WAUSAU TOWN HALL,0,99,134,98,331,43.38
No. 4 Constitutional Amendment,No,NON,EBRO CITY HALL,-,-,-,-,133,47.00
No. 4 Constitutional Amendment,No,NON,GREENHEAD,0,231,296,207,734,44.62
No. 4 Constitutional Amendment,No,NON,"SUNNY HILLS COMMUNITY CENTER  ",0,124,132,135,391,43.11
No. 5 Constitutional Amendment,Yes,NON,CARYVILLE TOWN HALL,0,66,82,78,226,73.38
No. 5 Constitutional Amendment,Yes,NON,FIVE POINT COMMUNITY CENTER,0,159,208,177,544,74.22
No. 5 Constitutional Amendment,Yes,NON,HINSON CROSSROADS FIRE STATION,0,54,114,125,293,67.98
No. 5 Constitutional Amendment,Yes,NON,"AGRICULTURE CENTER - CHIPLEY  ",0,493,1096,341,1930,74.66
No. 5 Constitutional Amendment,Yes,NON,VERNON CITY HALL,0,183,411,179,773,71.64
No. 5 Constitutional Amendment,Yes,NON,NEW HOPE-CAMPBELL PARK,0,82,131,81,294,66.97
No. 5 Constitutional Amendment,Yes,NON,ORANGE HILL FIRE STATION,0,177,364,249,790,71.04
No. 5 Constitutional Amendment,Yes,NON,ARMORY - CHIPLEY,0,193,503,137,833,73.01
No. 5 Constitutional Amendment,Yes,NON,WAUSAU TOWN HALL,0,136,221,192,549,73.01
No. 5 Constitutional Amendment,Yes,NON,EBRO CITY HALL,0,32,62,79,173,63.60
No. 5 Constitutional Amendment,Yes,NON,GREENHEAD,0,325,518,390,1233,75.74
No. 5 Constitutional Amendment,Yes,NON,"SUNNY HILLS COMMUNITY CENTER  ",0,173,246,248,667,73.86
No. 5 Constitutional Amendment,No,NON,CARYVILLE TOWN HALL,-,-,-,-,82,26.62
No. 5 Constitutional Amendment,No,NON,FIVE POINT COMMUNITY CENTER,0,46,73,70,189,25.78
No. 5 Constitutional Amendment,No,NON,HINSON CROSSROADS FIRE STATION,-,-,-,-,138,32.02
No. 5 Constitutional Amendment,No,NON,"AGRICULTURE CENTER - CHIPLEY  ",0,156,383,116,655,25.34
No. 5 Constitutional Amendment,No,NON,VERNON CITY HALL,0,74,173,59,306,28.36
No. 5 Constitutional Amendment,No,NON,NEW HOPE-CAMPBELL PARK,-,-,-,-,145,33.03
No. 5 Constitutional Amendment,No,NON,ORANGE HILL FIRE STATION,0,66,139,117,322,28.96
No. 5 Constitutional Amendment,No,NON,ARMORY - CHIPLEY,0,75,164,69,308,26.99
No. 5 Constitutional Amendment,No,NON,WAUSAU TOWN HALL,0,50,86,67,203,26.99
No. 5 Constitutional Amendment,No,NON,EBRO CITY HALL,-,-,-,-,99,36.40
No. 5 Constitutional Amendment,No,NON,GREENHEAD,0,96,173,126,395,24.26
No. 5 Constitutional Amendment,No,NON,"SUNNY HILLS COMMUNITY CENTER  ",0,61,77,98,236,26.14
No. 6 Constitutional Amendment,Yes,NON,CARYVILLE TOWN HALL,0,78,97,95,270,86.82
No. 6 Constitutional Amendment,Yes,NON,FIVE POINT COMMUNITY CENTER,0,194,259,239,692,91.05
No. 6 Constitutional Amendment,Yes,NON,HINSON CROSSROADS FIRE STATION,0,79,162,158,399,90.48
No. 6 Constitutional Amendment,Yes,NON,"AGRICULTURE CENTER - CHIPLEY  ",0,625,1366,432,2423,90.78
No. 6 Constitutional Amendment,Yes,NON,VERNON CITY HALL,0,230,524,218,972,87.57
No. 6 Constitutional Amendment,Yes,NON,NEW HOPE-CAMPBELL PARK,0,104,161,109,374,81.48
No. 6 Constitutional Amendment,Yes,NON,ORANGE HILL FIRE STATION,0,231,454,341,1026,90.40
No. 6 Constitutional Amendment,Yes,NON,ARMORY - CHIPLEY,0,245,613,192,1050,90.28
No. 6 Constitutional Amendment,Yes,NON,WAUSAU TOWN HALL,0,159,278,243,680,88.20
No. 6 Constitutional Amendment,Yes,NON,EBRO CITY HALL,0,36,80,101,217,76.95
No. 6 Constitutional Amendment,Yes,NON,GREENHEAD,0,397,662,499,1558,93.13
No. 6 Constitutional Amendment,Yes,NON,"SUNNY HILLS COMMUNITY CENTER  ",0,228,306,317,851,91.80
No. 6 Constitutional Amendment,No,NON,CARYVILLE TOWN HALL,-,-,-,-,41,13.18
No. 6 Constitutional Amendment,No,NON,FIVE POINT COMMUNITY CENTER,-,-,-,-,68,8.95
No. 6 Constitutional Amendment,No,NON,HINSON CROSSROADS FIRE STATION,-,-,-,-,42,9.52
No. 6 Constitutional Amendment,No,NON,"AGRICULTURE CENTER - CHIPLEY  ",0,45,163,38,246,9.22
No. 6 Constitutional Amendment,No,NON,VERNON CITY HALL,-,-,-,-,138,12.43
No. 6 Constitutional Amendment,No,NON,NEW HOPE-CAMPBELL PARK,-,-,-,-,85,18.52
No. 6 Constitutional Amendment,No,NON,ORANGE HILL FIRE STATION,-,-,-,-,109,9.60
No. 6 Constitutional Amendment,No,NON,ARMORY - CHIPLEY,-,-,-,-,113,9.72
No. 6 Constitutional Amendment,No,NON,WAUSAU TOWN HALL,-,-,-,-,91,11.80
No. 6 Constitutional Amendment,No,NON,EBRO CITY HALL,-,-,-,-,65,23.05
No. 6 Constitutional Amendment,No,NON,GREENHEAD,0,33,52,30,115,6.87
No. 6 Constitutional Amendment,No,NON,"SUNNY HILLS COMMUNITY CENTER  ",-,-,-,-,76,8.20
